ds,id_pais,pred_neutro,pred_kpi2,pred_kpi3,pred_kpi4
2011-01-01,DOM,72.22119999999998,72.22119999999998,72.22119999999998,72.22119999999998
2012-01-01,DOM,72.51419999999997,72.51419999999997,72.51419999999997,72.51419999999997
2013-01-01,DOM,72.71269999999997,72.71269999999997,72.71269999999997,72.71269999999997
2014-01-01,DOM,72.8665,72.8665,72.8665,72.8665
2015-01-01,DOM,72.9531,72.9531,72.9531,72.9531
2016-01-01,DOM,72.98669999999998,72.98669999999998,72.98669999999998,72.98669999999998
2017-01-01,DOM,73.0629,73.0629,73.0629,73.0629
2018-01-01,DOM,73.2323,73.2323,73.2323,73.2323
2019-01-01,DOM,73.5767,73.5767,73.5767,73.5767
2019-12-31,DOM,74.37958162338946,74.66432290140253,74.69271268509866,101.58324856407827
2020-12-31,DOM,74.55027269778004,74.81719660476767,74.84558638846379,101.72576919761754
2021-12-31,DOM,74.7149433758171,74.9662475043698,74.99463728806593,101.85967691814568
2022-12-31,DOM,74.884232986844,75.11211957069379,75.14050935438992,102.00088965780769
2023-12-31,DOM,75.03175821883744,75.24914136344991,75.27753114714602,102.13041327027159
2024-12-31,DOM,75.21819901261684,75.41626063770538,75.4446504214015,102.28691647396028
2025-12-31,DOM,75.4275084281225,75.59441645440684,75.62280623810297,102.47904847198461
2000-01-01,ECU,72.8394,72.8394,72.8394,72.8394
2001-01-01,ECU,73.23949999999999,73.23949999999999,73.23949999999999,73.23949999999999
2002-01-01,ECU,73.6134,73.6134,73.6134,73.6134
2003-01-01,ECU,73.9751,73.9751,73.9751,73.9751
2004-01-01,ECU,74.27879999999999,74.27879999999999,74.27879999999999,74.27879999999999
2005-01-01,ECU,74.5144,74.5144,74.5144,74.5144
2006-01-01,ECU,74.689,74.689,74.689,74.689
2007-01-01,ECU,74.8445,74.8445,74.8445,74.8445
2008-01-01,ECU,74.98299999999999,74.98299999999999,74.98299999999999,74.98299999999999
2009-01-01,ECU,75.18409999999999,75.18409999999999,75.18409999999999,75.18409999999999
2010-01-01,ECU,75.43010000000001,75.43010000000001,75.43010000000001,75.43010000000001
2011-01-01,ECU,75.74249999999999,75.74249999999999,75.74249999999999,75.74249999999999
2012-01-01,ECU,76.06159999999998,76.06159999999998,76.06159999999998,76.06159999999998
2013-01-01,ECU,76.36939999999998,76.36939999999998,76.36939999999998,76.36939999999998
2014-01-01,ECU,76.62209999999999,76.62209999999999,76.62209999999999,76.62209999999999
2015-01-01,ECU,76.78929999999998,76.78929999999998,76.78929999999998,76.78929999999998
2016-01-01,ECU,76.76339999999999,76.76339999999999,76.76339999999999,76.76339999999999
2017-01-01,ECU,76.97249999999998,76.97249999999998,76.97249999999998,76.97249999999998
2018-01-01,ECU,77.09379999999999,77.09379999999999,77.09379999999999,77.09379999999999
2019-01-01,ECU,77.29709999999999,77.29709999999999,77.29709999999999,77.29709999999999
2019-12-31,ECU,78.86324536610134,79.15304630021399,79.29085715632542,81.83228759689712
2020-12-31,ECU,79.44547104328907,79.71558598034406,79.85339683645547,82.3770807298417
2021-12-31,ECU,79.99247941642552,80.24336376959432,80.38117462570574,82.85928216960167
2022-12-31,ECU,80.50673326950816,80.73342248564222,80.87123334175365,83.30316553189829
2023-12-31,ECU,80.89330878443802,81.12130156582155,81.25911242193298,83.67976909224635
2024-12-31,ECU,81.22233773122784,81.43730066219543,81.57511151830684,84.02605532986846
2025-12-31,ECU,81.59063687068304,81.79398407533577,81.9317949314472,84.38162459431538
2000-01-01,SLV,69.8647,69.8647,69.8647,69.8647
2001-01-01,SLV,69.59819999999998,69.59819999999998,69.59819999999998,69.59819999999998
2002-01-01,SLV,70.23240000000007,70.23240000000007,70.23240000000007,70.23240000000007
2003-01-01,SLV,70.14010000000002,70.14010000000002,70.14010000000002,70.14010000000002
2004-01-01,SLV,70.34020000000004,70.34020000000004,70.34020000000004,70.34020000000004
2005-01-01,SLV,70.44029999999978,70.44029999999978,70.44029999999978,70.44029999999978
2006-01-01,SLV,70.77319999999992,70.77319999999992,70.77319999999992,70.77319999999992
2007-01-01,SLV,71.10810000000012,71.10810000000012,71.10810000000012,71.10810000000012
2008-01-01,SLV,71.42359999999996,71.42359999999996,71.42359999999996,71.42359999999996
2009-01-01,SLV,71.57559999999995,71.57559999999995,71.57559999999995,71.57559999999995
2010-01-01,SLV,71.84780000000006,71.84780000000006,71.84780000000006,71.84780000000006
2011-01-01,SLV,71.8589000000001,71.8589000000001,71.8589000000001,71.8589000000001
2012-01-01,SLV,71.83130000000004,71.83130000000004,71.83130000000004,71.83130000000004
2013-01-01,SLV,71.77110000000005,71.77110000000005,71.77110000000005,71.77110000000005
2014-01-01,SLV,71.7463999999998,71.7463999999998,71.7463999999998,71.7463999999998
2015-01-01,SLV,71.81429999999999,71.81429999999999,71.81429999999999,71.81429999999999
2016-01-01,SLV,72.02479999999987,72.02479999999987,72.02479999999987,72.02479999999987
2017-01-01,SLV,72.31079999999974,72.31079999999974,72.31079999999974,72.31079999999974
2018-01-01,SLV,72.5545999999998,72.5545999999998,72.5545999999998,72.5545999999998
2019-01-01,SLV,72.55859999999973,72.55859999999973,72.55859999999973,72.55859999999973
2019-12-31,SLV,72.22869887258267,72.37626350628058,72.40973702187115,0.797542406914701
2020-12-31,SLV,72.41762716299837,72.55610269283557,72.58957620842612,1.010391491395552
2021-12-31,SLV,72.5929909975404,72.72031212795342,72.75378564354398,1.2009173145383158
2022-12-31,SLV,72.76545983073875,72.87641133423787,72.90988484982844,1.394855560279339
2023-12-31,SLV,72.93938178612999,73.03649835428547,73.06997186987603,1.5828603270444148
2024-12-31,SLV,73.09823695772224,73.18444956832927,73.21792308391983,1.760967261692457
2025-12-31,SLV,73.25968317182655,73.33675564840601,73.37022916399658,1.920886706906927
2000-01-01,GRD,72.78290000000003,72.78290000000003,72.78290000000003,72.78290000000003
2001-01-01,GRD,73.11809999999998,73.11809999999998,73.11809999999998,73.11809999999998
2002-01-01,GRD,73.16699999999986,73.16699999999986,73.16699999999986,73.16699999999986
2003-01-01,GRD,73.18750000000007,73.18750000000007,73.18750000000007,73.18750000000007
2004-01-01,GRD,71.78760000000004,71.78760000000004,71.78760000000004,71.78760000000004
2005-01-01,GRD,73.52139999999986,73.52139999999986,73.52139999999986,73.52139999999986
2006-01-01,GRD,73.70039999999999,73.70039999999999,73.70039999999999,73.70039999999999
2007-01-01,GRD,74.31649999999992,74.31649999999992,74.31649999999992,74.31649999999992
2008-01-01,GRD,74.65580000000023,74.65580000000023,74.65580000000023,74.65580000000023
2009-01-01,GRD,75.03630000000005,75.03630000000005,75.03630000000005,75.03630000000005
2010-01-01,GRD,74.99880000000007,74.99880000000007,74.99880000000007,74.99880000000007
2011-01-01,GRD,75.29470000000003,75.29470000000003,75.29470000000003,75.29470000000003
2012-01-01,GRD,75.04160000000013,75.04160000000013,75.04160000000013,75.04160000000013
2013-01-01,GRD,75.11610000000019,75.11610000000019,75.11610000000019,75.11610000000019
2014-01-01,GRD,74.98500000000004,74.98500000000004,74.98500000000004,74.98500000000004
2015-01-01,GRD,75.01250000000009,75.01250000000009,75.01250000000009,75.01250000000009
2016-01-01,GRD,74.7622000000002,74.7622000000002,74.7622000000002,74.7622000000002
2017-01-01,GRD,74.76520000000012,74.76520000000012,74.76520000000012,74.76520000000012
2018-01-01,GRD,74.80759999999991,74.80759999999991,74.80759999999991,74.80759999999991
2019-01-01,GRD,74.86320000000012,74.86320000000012,74.86320000000012,74.86320000000012
2019-12-31,GRD,73.15422742830397,73.52155616805527,73.56264711951313,-9599.080554982671
2020-12-31,GRD,72.4758608596911,72.82443590167293,72.86552685313079,-9599.71885734265
2021-12-31,GRD,71.91140287845103,72.24468765021295,72.28577860167081,-9600.243672932009
2022-12-31,GRD,71.45518120664185,71.76331778427766,71.80440873573552,-9600.65577178722
2023-12-31,GRD,71.06822391268364,71.3609224054865,71.40201335694437,-9601.02692499312
2024-12-31,GRD,70.7548553595767,71.028280451748,71.06937140320586,-9601.346306166894
2025-12-31,GRD,70.49815133010439,70.7294910069328,70.77058195839066,-9601.62358307744
2000-01-01,GTM,67.4459,67.4459,67.4459,67.4459
2001-01-01,GTM,67.9464,67.9464,67.9464,67.9464
2002-01-01,GTM,68.3865,68.3865,68.3865,68.3865
2003-01-01,GTM,68.79689999999998,68.79689999999998,68.79689999999998,68.79689999999998
2004-01-01,GTM,69.16479999999999,69.16479999999999,69.16479999999999,69.16479999999999
2005-01-01,GTM,69.1675,69.1675,69.1675,69.1675
2006-01-01,GTM,69.81239999999998,69.81239999999998,69.81239999999998,69.81239999999998
2007-01-01,GTM,70.10019999999999,70.10019999999999,70.10019999999999,70.10019999999999
2008-01-01,GTM,70.35559999999997,70.35559999999997,70.35559999999997,70.35559999999997
2009-01-01,GTM,70.64139999999999,70.64139999999999,70.64139999999999,70.64139999999999
2010-01-01,GTM,70.87829999999998,70.87829999999998,70.87829999999998,70.87829999999998
2011-01-01,GTM,71.1769,71.1769,71.1769,71.1769
2012-01-01,GTM,71.46299999999998,71.46299999999998,71.46299999999998,71.46299999999998
2013-01-01,GTM,71.72799999999998,71.72799999999998,71.72799999999998,71.72799999999998
2014-01-01,GTM,71.96379999999999,71.96379999999999,71.96379999999999,71.96379999999999
2015-01-01,GTM,72.10299999999998,72.10299999999998,72.10299999999998,72.10299999999998
2016-01-01,GTM,72.35469999999998,72.35469999999998,72.35469999999998,72.35469999999998
2017-01-01,GTM,72.55059999999997,72.55059999999997,72.55059999999997,72.55059999999997
2018-01-01,GTM,72.72569999999999,72.72569999999999,72.72569999999999,72.72569999999999
2019-01-01,GTM,73.12889999999999,73.12889999999999,73.12889999999999,73.12889999999999
2019-12-31,GTM,73.71362131724463,74.87435872257375,75.31768174967652,93.48004044428292
2020-12-31,GTM,74.01206355261934,75.0991802936394,75.54250332074217,93.71656472006023
2021-12-31,GTM,74.33046535897101,75.32064392970683,75.76396695680961,93.97445061696713
2022-12-31,GTM,74.59670745831961,75.53068266677738,75.97400569388014,94.17049181573267
2023-12-31,GTM,74.82472648187932,75.68507806030031,76.12840108740309,94.35652873371491
2024-12-31,GTM,75.10371303602057,75.90834516136945,76.35166818847223,94.61158235800801
2025-12-31,GTM,75.37609346230316,76.0885653644697,76.53188839157248,94.88890939448508
2000-01-01,GUY,64.4833,64.4833,64.4833,64.4833
2001-01-01,GUY,64.78820000000002,64.78820000000002,64.78820000000002,64.78820000000002
2002-01-01,GUY,64.7275,64.7275,64.7275,64.7275
2003-01-01,GUY,64.6003,64.6003,64.6003,64.6003
2004-01-01,GUY,64.9305,64.9305,64.9305,64.9305
2005-01-01,GUY,65.132,65.132,65.132,65.132
2006-01-01,GUY,65.6666,65.6666,65.6666,65.6666
2007-01-01,GUY,66.2535,66.2535,66.2535,66.2535
2008-01-01,GUY,66.28799999999998,66.28799999999998,66.28799999999998,66.28799999999998
2009-01-01,GUY,66.5625,66.5625,66.5625,66.5625
2010-01-01,GUY,66.74299999999998,66.74299999999998,66.74299999999998,66.74299999999998
2011-01-01,GUY,66.9818,66.9818,66.9818,66.9818
2012-01-01,GUY,67.22980000000001,67.22980000000001,67.22980000000001,67.22980000000001
2013-01-01,GUY,67.4727,67.4727,67.4727,67.4727
2014-01-01,GUY,67.8818,67.8818,67.8818,67.8818
2015-01-01,GUY,68.2015,68.2015,68.2015,68.2015
2016-01-01,GUY,68.38400000000001,68.38400000000001,68.38400000000001,68.38400000000001
2017-01-01,GUY,68.6668,68.6668,68.6668,68.6668
2018-01-01,GUY,68.8959,68.8959,68.8959,68.8959
2019-01-01,GUY,69.1239,69.1239,69.1239,69.1239
2019-12-31,GUY,70.27432194484818,69.98980186747927,69.96806388548264,74.03781915512211
2020-12-31,GUY,70.55041514430849,70.28372232090929,70.26198433891265,74.2816223298932
2021-12-31,GUY,70.84000429510674,70.59237518140017,70.57063719940354,74.53258646912539
2022-12-31,GUY,71.13951736913637,70.91129170793697,70.88955372594033,74.8032787970037
2023-12-31,GUY,71.42680116673846,71.21951586038338,71.19777787838674,75.05674016812374
2024-12-31,GUY,71.73894956969747,71.5492158425703,71.52747786057367,75.35206887721706
2025-12-31,GUY,72.06455790406316,71.8866924201223,71.86495443812566,75.64051978384333
2000-01-01,HTI,58.349848143884195,58.349848143884195,58.349848143884195,58.349848143884195
2001-01-01,HTI,58.55956805438286,58.55956805438286,58.55956805438286,58.55956805438286
2002-01-01,HTI,58.78888385479587,58.78888385479587,58.78888385479587,58.78888385479587
2003-01-01,HTI,59.00455926849252,59.00455926849252,59.00455926849252,59.00455926849252
2004-01-01,HTI,59.46669618143407,59.46669618143407,59.46669618143407,59.46669618143407
2005-01-01,HTI,60.09731783288672,60.09731783288672,60.09731783288672,60.09731783288672
2006-01-01,HTI,60.73224471107365,60.73224471107365,60.73224471107365,60.73224471107365
2007-01-01,HTI,60.9922619241251,60.9922619241251,60.9922619241251,60.9922619241251
2008-01-01,HTI,61.197899660523206,61.197899660523206,61.197899660523206,61.197899660523206
2009-01-01,HTI,61.50261873855347,61.50261873855347,61.50261873855347,61.50261873855347
2010-01-01,HTI,61.710618889673185,61.710618889673185,61.710618889673185,61.710618889673185
2011-01-01,HTI,61.970150075574786,61.970150075574786,61.970150075574786,61.970150075574786
2012-01-01,HTI,62.33564905791788,62.33564905791788,62.33564905791788,62.33564905791788
2013-01-01,HTI,62.634761892661366,62.634761892661366,62.634761892661366,62.634761892661366
2014-01-01,HTI,63.055984772728955,63.055984772728955,63.055984772728955,63.055984772728955
2015-01-01,HTI,63.16717051306634,63.16717051306634,63.16717051306634,63.16717051306634
2016-01-01,HTI,63.444807061316766,63.444807061316766,63.444807061316766,63.444807061316766
2017-01-01,HTI,63.61869341199133,63.61869341199133,63.61869341199133,63.61869341199133
2018-01-01,HTI,64.07409211091382,64.07409211091382,64.07409211091382,64.07409211091382
2019-01-01,HTI,64.28582264950215,64.28582264950215,64.28582264950215,64.28582264950215
2019-12-31,HTI,66.60354784150739,66.66534031809351,66.73650951838684,134.84509596995514
2020-12-31,HTI,67.09915717744778,67.15721421403184,67.22838341432517,135.32263778312353
2021-12-31,HTI,67.58338262774566,67.63944065985632,67.71060986014963,135.79290306667716
2022-12-31,HTI,68.06505943415853,68.11291533054288,68.18408453083619,136.27133161462154
2023-12-31,HTI,68.51802380490673,68.56458802599406,68.63575722628737,136.73090102301308
2024-12-31,HTI,69.00015386043222,69.0439653560235,69.11513455631683,137.22671659886117
2025-12-31,HTI,69.47949666671133,69.51008708871366,69.58125628900699,137.72519556043824
2000-01-01,HND,68.6618,68.6618,68.6618,68.6618
2001-01-01,HND,69.0061,69.0061,69.0061,69.0061
2002-01-01,HND,69.36639999999998,69.36639999999998,69.36639999999998,69.36639999999998
2003-01-01,HND,69.50710000000001,69.50710000000001,69.50710000000001,69.50710000000001
2004-01-01,HND,69.7957,69.7957,69.7957,69.7957
2005-01-01,HND,70.1041,70.1041,70.1041,70.1041
2006-01-01,HND,70.26079999999999,70.26079999999999,70.26079999999999,70.26079999999999
2007-01-01,HND,70.3765,70.3765,70.3765,70.3765
2008-01-01,HND,70.4414,70.4414,70.4414,70.4414
2009-01-01,HND,70.91129999999998,70.91129999999998,70.91129999999998,70.91129999999998
2010-01-01,HND,71.0884,71.0884,71.0884,71.0884
2011-01-01,HND,71.4386,71.4386,71.4386,71.4386
2012-01-01,HND,71.73439999999998,71.73439999999998,71.73439999999998,71.73439999999998
2013-01-01,HND,71.9629,71.9629,71.9629,71.9629
2014-01-01,HND,72.2594,72.2594,72.2594,72.2594
2015-01-01,HND,72.4871,72.4871,72.4871,72.4871
2016-01-01,HND,72.58779999999999,72.58779999999999,72.58779999999999,72.58779999999999
2017-01-01,HND,72.69179999999999,72.69179999999999,72.69179999999999,72.69179999999999
2018-01-01,HND,72.81409999999998,72.81409999999998,72.81409999999998,72.81409999999998
2019-01-01,HND,72.8811,72.8811,72.8811,72.8811
2019-12-31,HND,72.52995980592577,72.91757020346219,73.04259497359614,89.20242319243724
2020-12-31,HND,72.61213608832735,72.97733911705869,73.10236388719264,89.25059058419032
2021-12-31,HND,72.7014499033005,73.03459862028643,73.15962339042038,89.30765392494429
2022-12-31,HND,72.7971982584275,73.11446424557597,73.2394890157099,89.35700000855815
2023-12-31,HND,72.87587680072293,73.18603184516525,73.31105661529918,89.39402880131632
2024-12-31,HND,72.94036269976519,73.2469864804837,73.37201125061765,89.42161015623651
2025-12-31,HND,73.00541627726058,73.28554899254601,73.41057376267995,89.47233155205993
2000-01-01,JAM,70.9442,70.9442,70.9442,70.9442
2001-01-01,JAM,70.758,70.758,70.758,70.758
2002-01-01,JAM,70.8882,70.8882,70.8882,70.8882
2003-01-01,JAM,70.8062,70.8062,70.8062,70.8062
2004-01-01,JAM,70.8603,70.8603,70.8603,70.8603
2005-01-01,JAM,71.0438,71.0438,71.0438,71.0438
2006-01-01,JAM,71.19929999999998,71.19929999999998,71.19929999999998,71.19929999999998
2007-01-01,JAM,71.4179,71.4179,71.4179,71.4179
2008-01-01,JAM,71.61219999999999,71.61219999999999,71.61219999999999,71.61219999999999
2009-01-01,JAM,72.1238,72.1238,72.1238,72.1238
2010-01-01,JAM,72.6219,72.6219,72.6219,72.6219
2011-01-01,JAM,73.0942,73.0942,73.0942,73.0942
2012-01-01,JAM,73.4335,73.4335,73.4335,73.4335
2013-01-01,JAM,73.4119,73.4119,73.4119,73.4119
2014-01-01,JAM,72.98199999999999,72.98199999999999,72.98199999999999,72.98199999999999
2015-01-01,JAM,72.39399999999998,72.39399999999998,72.39399999999998,72.39399999999998
2016-01-01,JAM,72.01979999999999,72.01979999999999,72.01979999999999,72.01979999999999
2017-01-01,JAM,71.91139999999999,71.91139999999999,71.91139999999999,71.91139999999999
2018-01-01,JAM,71.79299999999999,71.79299999999999,71.79299999999999,71.79299999999999
2019-01-01,JAM,71.76699999999997,71.76699999999997,71.76699999999997,71.76699999999997
2019-12-31,JAM,71.89914605780349,71.71598516268317,71.70961372955401,-56.03742957959251
2020-12-31,JAM,71.75446719996712,71.57735828054976,71.57098684742061,-56.14124833945557
2021-12-31,JAM,71.6187592793279,71.44665680992948,71.44028537680033,-56.24367874535619
2022-12-31,JAM,71.47681610581357,71.31700518558495,71.31063375245579,-56.34925233697305
2023-12-31,JAM,71.34509968502422,71.19298249620448,71.18661106307533,-56.45406290060144
2024-12-31,JAM,71.1955179550599,71.05769920514425,71.0513277720151,-56.55914093281474
2025-12-31,JAM,71.10144825074576,70.99202426560416,70.98565283247501,-56.65217668845945
2000-01-01,MEX,73.56919999999995,73.56919999999995,73.56919999999995,73.56919999999995
2001-01-01,MEX,73.86679999999997,73.86679999999997,73.86679999999997,73.86679999999997
2002-01-01,MEX,74.10589999999998,74.10589999999998,74.10589999999998,74.10589999999998
2003-01-01,MEX,74.27429999999991,74.27429999999991,74.27429999999991,74.27429999999991
2004-01-01,MEX,74.37199999999996,74.37199999999996,74.37199999999996,74.37199999999996
2005-01-01,MEX,74.37649999999995,74.37649999999995,74.37649999999995,74.37649999999995
2006-01-01,MEX,74.33130000000004,74.33130000000004,74.33130000000004,74.33130000000004
2007-01-01,MEX,74.23839999999998,74.23839999999998,74.23839999999998,74.23839999999998
2008-01-01,MEX,74.15239999999994,74.15239999999994,74.15239999999994,74.15239999999994
2009-01-01,MEX,74.11900000000003,74.11900000000003,74.11900000000003,74.11900000000003
2010-01-01,MEX,74.19009999999999,74.19009999999999,74.19009999999999,74.19009999999999
2011-01-01,MEX,74.3651,74.3651,74.3651,74.3651
2012-01-01,MEX,74.574,74.574,74.574,74.574
2013-01-01,MEX,74.73909999999995,74.73909999999995,74.73909999999995,74.73909999999995
2014-01-01,MEX,74.79739999999998,74.79739999999998,74.79739999999998,74.79739999999998
2015-01-01,MEX,74.68219999999995,74.68219999999995,74.68219999999995,74.68219999999995
2016-01-01,MEX,74.41219999999993,74.41219999999993,74.41219999999993,74.41219999999993
2017-01-01,MEX,74.13779999999998,74.13779999999998,74.13779999999998,74.13779999999998
2018-01-01,MEX,74.0146,74.0146,74.0146,74.0146
2019-01-01,MEX,74.20210000000004,74.20210000000004,74.20210000000004,74.20210000000004
2019-12-31,MEX,75.86463344013569,76.08489287087967,76.10701280657314,75.92923764012367
2020-12-31,MEX,75.9065009266283,76.1278147436019,76.14993467929537,75.97000725420462
2021-12-31,MEX,75.92755610297529,76.14567710752205,76.1677970432155,75.99003143943122
2022-12-31,MEX,75.9453171751423,76.15931612350677,76.18143605920024,76.00661787640114
2023-12-31,MEX,75.96333230320325,76.17819434872558,76.20031428441904,76.02366824546402
2024-12-31,MEX,75.9853047137035,76.1967777797694,76.21889771546287,76.04459476132592
2025-12-31,MEX,76.03115339189823,76.22933604999808,76.25145598569154,76.09002451799373
2000-01-01,NIC,67.2335,67.2335,67.2335,67.2335
2001-01-01,NIC,67.2145,67.2145,67.2145,67.2145
2002-01-01,NIC,67.17990000000002,67.17990000000002,67.17990000000002,67.17990000000002
2003-01-01,NIC,67.2174,67.2174,67.2174,67.2174
2004-01-01,NIC,67.4233,67.4233,67.4233,67.4233
2005-01-01,NIC,67.9359,67.9359,67.9359,67.9359
2006-01-01,NIC,68.7246,68.7246,68.7246,68.7246
2007-01-01,NIC,69.5595,69.5595,69.5595,69.5595
2008-01-01,NIC,70.58629999999998,70.58629999999998,70.58629999999998,70.58629999999998
2009-01-01,NIC,71.43279999999999,71.43279999999999,71.43279999999999,71.43279999999999
2010-01-01,NIC,72.009,72.009,72.009,72.009
2011-01-01,NIC,72.4162,72.4162,72.4162,72.4162
2012-01-01,NIC,72.6148,72.6148,72.6148,72.6148
2013-01-01,NIC,72.70439999999999,72.70439999999999,72.70439999999999,72.70439999999999
2014-01-01,NIC,72.81209999999999,72.81209999999999,72.81209999999999,72.81209999999999
2015-01-01,NIC,72.98299999999999,72.98299999999999,72.98299999999999,72.98299999999999
2016-01-01,NIC,73.2562,73.2562,73.2562,73.2562
2017-01-01,NIC,73.5536,73.5536,73.5536,73.5536
2018-01-01,NIC,73.84969999999998,73.84969999999998,73.84969999999998,73.84969999999998
2019-01-01,NIC,74.05429999999998,74.05429999999998,74.05429999999998,74.05429999999998
2019-12-31,NIC,74.0107683357583,74.12169259665015,74.17735925271657,81.60632614335958
2020-12-31,NIC,74.21454948090269,74.31946921858118,74.37513587464761,81.77032406155772
2021-12-31,NIC,74.42261495518842,74.51969677743992,74.57536343350634,81.93446378485932
2022-12-31,NIC,74.63277286239123,74.73151531977736,74.7871819758438,82.09320551733671
2023-12-31,NIC,74.84675591629002,74.9370673814848,74.99273403755122,82.26101175322833
2024-12-31,NIC,75.07965159886488,75.16474285256596,75.22040950863239,82.42930115300804
2025-12-31,NIC,75.31364449850636,75.39022168171033,75.44588833777676,82.59225099088818
2000-01-01,PAN,74.00150000000001,74.00150000000001,74.00150000000001,74.00150000000001
2001-01-01,PAN,74.41440000000001,74.41440000000001,74.41440000000001,74.41440000000001
2002-01-01,PAN,74.8238,74.8238,74.8238,74.8238
2003-01-01,PAN,75.21749999999999,75.21749999999999,75.21749999999999,75.21749999999999
2004-01-01,PAN,75.54439999999998,75.54439999999998,75.54439999999998,75.54439999999998
2005-01-01,PAN,75.8285,75.8285,75.8285,75.8285
2006-01-01,PAN,76.01229999999998,76.01229999999998,76.01229999999998,76.01229999999998
2007-01-01,PAN,76.15399999999997,76.15399999999997,76.15399999999997,76.15399999999997
2008-01-01,PAN,76.2247,76.2247,76.2247,76.2247
2009-01-01,PAN,76.34289999999999,76.34289999999999,76.34289999999999,76.34289999999999
2010-01-01,PAN,76.44789999999999,76.44789999999999,76.44789999999999,76.44789999999999
2011-01-01,PAN,76.62689999999999,76.62689999999999,76.62689999999999,76.62689999999999
2012-01-01,PAN,76.81849999999999,76.81849999999999,76.81849999999999,76.81849999999999
2013-01-01,PAN,77.0378,77.0378,77.0378,77.0378
2014-01-01,PAN,77.2478,77.2478,77.2478,77.2478
2015-01-01,PAN,77.46839999999997,77.46839999999997,77.46839999999997,77.46839999999997
2016-01-01,PAN,77.65290000000002,77.65290000000002,77.65290000000002,77.65290000000002
2017-01-01,PAN,77.79539999999999,77.79539999999999,77.79539999999999,77.79539999999999
2018-01-01,PAN,77.86290000000001,77.86290000000001,77.86290000000001,77.86290000000001
2019-01-01,PAN,77.81029999999998,77.81029999999998,77.81029999999998,77.81029999999998
2019-12-31,PAN,81.03040837125836,83.34602830337028,85.23006675583952,62.91878284880291
2020-12-31,PAN,81.34672041743009,83.51712767439555,85.4011661268648,63.34882018861376
2021-12-31,PAN,81.6971503382736,83.69548308697816,85.57952153944741,63.814228152223464
2022-12-31,PAN,82.0665082658132,83.89191688806531,85.77595534053455,64.29621533810617
2023-12-31,PAN,82.37558201930014,84.07801530515611,85.96205375762536,64.72187026265252
2024-12-31,PAN,82.77216005531747,84.28297757455299,86.16701602702223,65.25210908024295
2025-12-31,PAN,83.14682984205045,84.49460128924231,86.37863974171157,65.70769297733116
2000-01-01,PRY,69.7502,69.7502,69.7502,69.7502
2001-01-01,PRY,69.89969999999998,69.89969999999998,69.89969999999998,69.89969999999998
2002-01-01,PRY,70.02499999999999,70.02499999999999,70.02499999999999,70.02499999999999
2003-01-01,PRY,70.297,70.297,70.297,70.297
2004-01-01,PRY,70.4809,70.4809,70.4809,70.4809
2005-01-01,PRY,70.52689999999998,70.52689999999998,70.52689999999998,70.52689999999998
2006-01-01,PRY,70.7809,70.7809,70.7809,70.7809
2007-01-01,PRY,71.10609999999998,71.10609999999998,71.10609999999998,71.10609999999998
2008-01-01,PRY,71.3838,71.3838,71.3838,71.3838
2009-01-01,PRY,71.6345,71.6345,71.6345,71.6345
2010-01-01,PRY,71.8872,71.8872,71.8872,71.8872
2011-01-01,PRY,72.1314,72.1314,72.1314,72.1314
2012-01-01,PRY,72.45359999999998,72.45359999999998,72.45359999999998,72.45359999999998
2013-01-01,PRY,72.7568,72.7568,72.7568,72.7568
2014-01-01,PRY,72.8777,72.8777,72.8777,72.8777
2015-01-01,PRY,73.1905,73.1905,73.1905,73.1905
2016-01-01,PRY,73.53359999999999,73.53359999999999,73.53359999999999,73.53359999999999
2017-01-01,PRY,73.64360000000002,73.64360000000002,73.64360000000002,73.64360000000002
2018-01-01,PRY,73.5676,73.5676,73.5676,73.5676
2019-01-01,PRY,73.6207,73.6207,73.6207,73.6207
2019-12-31,PRY,73.99894492271378,74.16724509520219,74.23897201488073,82.22981229448396
2020-12-31,PRY,74.07922446178601,74.23097989997737,74.30270681965592,82.26349864787177
2021-12-31,PRY,74.22205915969515,74.37105975689927,74.44278667657782,82.30906372986497
2022-12-31,PRY,74.35556609653467,74.50563038298691,74.57735730266546,82.40322892540064
2023-12-31,PRY,74.49116790901537,74.6335002891814,74.70522720885994,82.51154793065457
2024-12-31,PRY,74.64165562566167,74.77818452801043,74.84991144768897,82.60611342206052
2025-12-31,PRY,74.73080483769034,74.85410052586585,74.92582744554439,82.67788923996731
2000-01-01,PER,70.42399999999999,70.42399999999999,70.42399999999999,70.42399999999999
2001-01-01,PER,71.04089999999998,71.04089999999998,71.04089999999998,71.04089999999998
2002-01-01,PER,71.66080000000001,71.66080000000001,71.66080000000001,71.66080000000001
2003-01-01,PER,72.2166,72.2166,72.2166,72.2166
2004-01-01,PER,72.668,72.668,72.668,72.668
2005-01-01,PER,72.9858,72.9858,72.9858,72.9858
2006-01-01,PER,73.1721,73.1721,73.1721,73.1721
2007-01-01,PER,73.2227,73.2227,73.2227,73.2227
2008-01-01,PER,73.3772,73.3772,73.3772,73.3772
2009-01-01,PER,73.4661,73.4661,73.4661,73.4661
2010-01-01,PER,73.71060000000001,73.71060000000001,73.71060000000001,73.71060000000001
2011-01-01,PER,74.1327,74.1327,74.1327,74.1327
2012-01-01,PER,74.54400000000001,74.54400000000001,74.54400000000001,74.54400000000001
