PAIS,NOMBRE PAIS,ANIO,IND.ESTADO,ESPERANZA
PAN,Panama,2012,10.381089608441961,76.8185
PAN,Panama,2013,10.42257240308687,77.0378
PAN,Panama,2014,10.629891437956246,77.2478
PAN,Panama,2015,10.567510872309317,77.4684
PAN,Panama,2016,10.652748095753369,77.6529
PAN,Panama,2017,10.75990890322169,77.7954
PAN,Panama,2018,10.914018362404962,77.8629
PAN,Panama,2019,10.783665060099464,77.8103
PAN,Panama,2020,10.780815543353622,76.657
PER,Peru,2000,10.930806901664432,70.424
PER,Peru,2001,10.462198301223712,71.0409
PER,Peru,2002,10.01366002205442,71.6608
PER,Peru,2003,10.108278702497557,72.2166
PER,Peru,2004,10.757614668403152,72.668
PER,Peru,2005,10.631350517015418,72.9858
PER,Peru,2006,10.674737655357097,73.1721
PER,Peru,2007,10.74069805213037,73.2227
PER,Peru,2008,11.309578774966537,73.3772
PER,Peru,2009,11.431796855139394,73.4661
PER,Peru,2010,11.811730730210575,73.7106
PER,Peru,2011,12.025764916831239,74.1327
PER,Peru,2012,12.112347615745385,74.544
PER,Peru,2013,12.253730195094056,74.9668
PER,Peru,2014,12.484101017519661,75.3334
PER,Peru,2015,12.396822184066718,75.6206
PER,Peru,2016,12.339686586904785,75.789
PER,Peru,2017,12.42942335265087,75.879
PER,Peru,2018,12.696068564840742,76.0089
PER,Peru,2019,12.942308553614739,76.1559
PER,Peru,2020,12.287728158548187,73.6655
PRY,Paraguay,2000,9.824044098774362,69.7502
PRY,Paraguay,2001,9.8238479093043,69.8997
PRY,Paraguay,2002,9.360569135142903,70.025
PRY,Paraguay,2003,9.769864178092897,70.297
PRY,Paraguay,2004,10.255774124543489,70.4809
PRY,Paraguay,2005,10.43548968131802,70.5269
PRY,Paraguay,2006,10.120883411757418,70.7809
PRY,Paraguay,2007,10.121523174968075,71.1061
PRY,Paraguay,2008,10.581739918546226,71.3838
PRY,Paraguay,2009,10.926426358569788,71.6345
PRY,Paraguay,2010,10.520118034177855,71.8872
PRY,Paraguay,2011,10.260340315345807,72.1314
PRY,Paraguay,2012,11.274335902473261,72.4536
PRY,Paraguay,2013,11.205090782784117,72.7568
PRY,Paraguay,2014,10.58710340797655,72.8777
PRY,Paraguay,2015,11.274544648769215,73.1905
PRY,Paraguay,2016,11.203813532217232,73.5336
PRY,Paraguay,2017,11.065675500916498,73.6436
PRY,Paraguay,2018,11.66759861669724,73.5676
PRY,Paraguay,2019,11.74420460767666,73.6207
PRY,Paraguay,2020,12.336277862149696,73.1816
SLV,El Salvador,2000,10.416372282483865,69.8647
SLV,El Salvador,2001,10.436772772601534,69.5982
SLV,El Salvador,2002,10.336347051315636,70.2324
SLV,El Salvador,2003,10.622907563869601,70.1401
SLV,El Salvador,2004,11.223089905451879,70.3402
SLV,El Salvador,2005,11.06132547844395,70.4403
SLV,El Salvador,2006,11.739300822473664,70.7732
SLV,El Salvador,2007,11.869346431524654,71.1081
SLV,El Salvador,2008,11.439696727257202,71.4236
SLV,El Salvador,2009,11.71468864177383,71.5756
SLV,El Salvador,2010,12.334008569597477,71.8478
SLV,El Salvador,2011,12.6843098826569,71.8589
SLV,El Salvador,2012,12.83594904158479,71.8313
SLV,El Salvador,2013,12.36304261428648,71.7711
SLV,El Salvador,2014,12.898158260174574,71.7464
SLV,El Salvador,2015,13.21613687192361,71.8143
SLV,El Salvador,2016,13.41459395091997,72.0248
SLV,El Salvador,2017,14.120501330904045,72.3108
SLV,El Salvador,2018,13.901140039792804,72.5546
SLV,El Salvador,2019,13.829633887251385,72.5586
SLV,El Salvador,2020,13.828432848371321,71.0609
SUR,Suriname,2000,9.262739601786325,65.5077
SUR,Suriname,2001,9.262684677104223,65.4821
SUR,Suriname,2002,8.92279860620283,65.5313
SUR,Suriname,2003,9.090087817272638,65.5963
SUR,Suriname,2004,9.205207058972285,66.4163
SUR,Suriname,2005,8.83336870616756,67.0025
SUR,Suriname,2006,9.759753592747265,67.5713
SUR,Suriname,2007,9.75978455263301,68.204
SUR,Suriname,2008,9.759873866834177,68.8162
SUR,Suriname,2009,9.759958198329699,69.5048
SUR,Suriname,2010,9.760032830561029,69.8945
SUR,Suriname,2011,9.76001842006308,69.9141
SUR,Suriname,2012,9.760111517526601,69.7644
SUR,Suriname,2013,9.760162713202583,69.6816
SUR,Suriname,2014,9.760184218876859,69.7824
SUR,Suriname,2015,9.76029092428808,70.8003
SUR,Suriname,2016,9.759914797407541,71.5924
SUR,Suriname,2017,9.759936534070537,72.417
SUR,Suriname,2018,9.760124363500367,72.5532
SUR,Suriname,2019,9.760393429385502,72.2423
SUR,Suriname,2020,9.759807957374676,72.5615
TTO,Trinidad and Tobago,2000,13.309161186102015,69.1022
TTO,Trinidad and Tobago,2001,13.309302406236625,69.6462
TTO,Trinidad and Tobago,2002,12.821126640078445,70.4878
TTO,Trinidad and Tobago,2003,13.061672449045602,69.729
TTO,Trinidad and Tobago,2004,13.22745251748207,71.0756
TTO,Trinidad and Tobago,2005,12.69365480856725,71.3077
TTO,Trinidad and Tobago,2006,14.024987620738788,71.256
TTO,Trinidad and Tobago,2007,14.025728927641895,71.6523
TTO,Trinidad and Tobago,2008,14.026743799856098,71.4697
TTO,Trinidad and Tobago,2009,14.026029243455602,73.126
TTO,Trinidad and Tobago,2010,14.026618082436876,72.7254
TTO,Trinidad and Tobago,2011,14.027265666307473,73.2779
TTO,Trinidad and Tobago,2012,14.027626337700044,73.7159
TTO,Trinidad and Tobago,2013,14.028525021242192,73.9623
TTO,Trinidad and Tobago,2014,14.028914309254635,74.2152
TTO,Trinidad and Tobago,2015,14.027533957440253,74.5032
TTO,Trinidad and Tobago,2016,14.027605596433396,74.281
TTO,Trinidad and Tobago,2017,14.02770379162188,74.2301
TTO,Trinidad and Tobago,2018,14.027531409100918,73.8018
TTO,Trinidad and Tobago,2019,14.027974089237265,74.2279
TTO,Trinidad and Tobago,2020,14.029744324385389,74.4056
URY,Uruguay,2000,11.690013113920948,75.0247
URY,Uruguay,2001,11.689963038277403,75.2851
URY,Uruguay,2002,11.687753345321111,75.5399
URY,Uruguay,2003,11.687262002194755,75.7851
URY,Uruguay,2004,11.687435030833798,76.0069
URY,Uruguay,2005,11.688211780905993,76.1935
URY,Uruguay,2006,11.688811785841652,76.3615
URY,Uruguay,2007,11.56381500753746,76.4981
URY,Uruguay,2008,11.899444721057792,76.623
URY,Uruguay,2009,11.795280980168265,76.7384
URY,Uruguay,2010,12.062861076045396,76.858
URY,Uruguay,2011,12.722942578538628,76.9833
URY,Uruguay,2012,13.457623088936653,77.111
URY,Uruguay,2013,13.26041693823476,77.24
URY,Uruguay,2014,13.392644282092332,77.3663
URY,Uruguay,2015,13.391648767689482,77.4827
URY,Uruguay,2016,13.528217534846968,77.5707
URY,Uruguay,2017,13.599594094586257,77.6247
URY,Uruguay,2018,13.531704196289144,77.611
URY,Uruguay,2019,13.531265793309085,77.5085
URY,Uruguay,2020,13.35879593522813,78.4298
USA,United States of America,2000,18.50379456266084,76.8114
USA,United States of America,2001,18.62164130059926,76.9285
USA,United States of America,2002,19.089538510685777,77.0005
USA,United States of America,2003,19.326794217820336,77.1536
USA,United States of America,2004,19.992515097428306,77.5581
USA,United States of America,2005,20.101150744527324,77.5573
USA,United States of America,2006,20.37230459784968,77.8386
USA,United States of America,2007,21.135208226938722,78.1004
USA,United States of America,2008,21.466562452163974,78.1958
USA,United States of America,2009,21.76771612273902,78.564
USA,United States of America,2010,22.417359895089326,78.7724
USA,United States of America,2011,22.23478217968216,78.82
USA,United States of America,2012,22.57497764303,78.9441
USA,United States of America,2013,22.99708292467017,78.9507
USA,United States of America,2014,23.042371409549478,79.0175
USA,United States of America,2015,23.73716139091958,78.8694
USA,United States of America,2016,24.187670223680158,78.8482
USA,United States of America,2017,24.74771350936444,78.8213
USA,United States of America,2018,25.15156013195154,78.9896
USA,United States of America,2019,25.718390439328196,79.138
USA,United States of America,2020,23.672639087748784,77.4144
VCT,St. Vincent and the Grenadines,2000,10.474737426177908,71.3772
VCT,St. Vincent and the Grenadines,2001,10.47474511093852,71.9378
VCT,St. Vincent and the Grenadines,2002,10.474751492344481,72.1682
VCT,St. Vincent and the Grenadines,2003,10.474763663801308,72.3523
VCT,St. Vincent and the Grenadines,2004,10.474760530384087,73.035
VCT,St. Vincent and the Grenadines,2005,10.474753992058586,73.5161
VCT,St. Vincent and the Grenadines,2006,10.47476038242447,74.0166
VCT,St. Vincent and the Grenadines,2007,10.47477118511148,74.7028
VCT,St. Vincent and the Grenadines,2008,10.474776490109166,75.0526
VCT,St. Vincent and the Grenadines,2009,10.47477648568449,75.0826
VCT,St. Vincent and the Grenadines,2010,10.474772260367377,74.7184
VCT,St. Vincent and the Grenadines,2011,10.474771294813165,74.5958
VCT,St. Vincent and the Grenadines,2012,10.474779114760304,74.1463
VCT,St. Vincent and the Grenadines,2013,10.474785812054222,73.7976
VCT,St. Vincent and the Grenadines,2014,10.474785393002236,74.473
VCT,St. Vincent and the Grenadines,2015,10.474785960876792,74.4071
VCT,St. Vincent and the Grenadines,2016,10.47479428016526,74.2799
VCT,St. Vincent and the Grenadines,2017,10.474803417899874,74.3052
VCT,St. Vincent and the Grenadines,2018,10.474813257637715,74.1279
VCT,St. Vincent and the Grenadines,2019,10.474822774132086,72.8347
VCT,St. Vincent and the Grenadines,2020,10.474827974113621,72.1256
VEN,Venezuela,2000,11.390614263069988,72.4775
VEN,Venezuela,2001,11.393241735639418,71.2015
VEN,Venezuela,2002,10.967109973241724,72.6618
VEN,Venezuela,2003,11.169619497319944,71.9402
VEN,Venezuela,2004,11.31584218500122,72.514
VEN,Venezuela,2005,10.863510805938672,72.7825
VEN,Venezuela,2006,12.020505673045252,72.7418
VEN,Venezuela,2007,12.030720294236922,73.0583
VEN,Venezuela,2008,12.054920459420403,72.436
VEN,Venezuela,2009,12.07893301430949,72.5788
VEN,Venezuela,2010,12.08572059136223,72.8901
VEN,Venezuela,2011,12.059715348193745,72.913
VEN,Venezuela,2012,12.065487630122988,73.0364
VEN,Venezuela,2013,12.049609899774312,73.1962
VEN,Venezuela,2014,12.066491039275931,72.8533
VEN,Venezuela,2015,12.042219699998581,73.0064
VEN,Venezuela,2016,12.029641049137759,72.0578
VEN,Venezuela,2017,12.039340657305038,71.943
VEN,Venezuela,2018,12.042156023268348,71.9788
VEN,Venezuela,2019,12.046900037720038,72.1614
VEN,Venezuela,2020,,71.0949
