PAIS,NOMBRE PAIS,ANIO,EMISIONES CO2,CONTAMINACION AIRE,ACCESO AGUA,PRODUCCION ALIMENTOS,AGOTAMIENTO RECURSOS,IND.AGUA,Agua.Alim,AMB.INDEX,ESPERANZA
CAN,Canada,2017,15.5445710376544,54.27881733146654,77985.5409881605,1619.3142121288538,0.341680883191712,2849.9999999999986,4615045.504567231,85024.79846575056,82.0192
CAN,Canada,2018,15.6505790424074,54.27881733146654,76891.7723213578,1620.5142121288538,0.615904028657282,2850.000000000002,4618465.504567237,85087.8064708646,82.0508
CAN,Canada,2019,15.4306128276297,54.27881733146654,76891.7723213578,1621.9542121288537,0.577601764072691,2891.225216163008,4689434.917568746,86395.30387944146,82.3628
CAN,Canada,2020,15.27490082629771,54.27881733146654,76891.7723213578,1624.7642121288538,0.453409850651004,2924.74802970904,4752025.928165626,87548.44268522371,82.0471
CHL,Chile,2000,3.2863283656024,158.19378933004768,56425.4460782179,1384.4902232485615,3.14465079218632,865.6989426381464,1198551.7223591309,7576.477733007154,76.8695
CHL,Chile,2001,3.12127161752893,158.0655337730378,56425.4460782179,1389.6802232485616,1.88829063025989,875.5035409995897,1216669.956311216,7697.2501675045805,76.7726
CHL,Chile,2002,3.13177158315614,157.9372782160279,56425.4460782179,1390.0502232485617,1.67568704006078,884.9999999999999,1230194.4475749768,7789.132885348999,77.4445
CHL,Chile,2003,3.16726261653741,157.80902265901798,55848.0306531108,1392.2102232485615,2.82291084879107,885.171683193047,1232345.066671497,7809.0913048378525,77.3867
CHL,Chile,2004,3.43241319564612,157.68076710200808,55270.6152280037,1395.0602232485617,6.24004085025402,885.1573552992528,1234847.817693882,7831.315387342227,77.6161
CHL,Chile,2005,3.45862904574178,157.5525115449982,54693.199802896605,1399.3202232485617,6.15737754364103,885.0843554619323,1238516.4378788003,7860.97552957809,78.0159
CHL,Chile,2006,3.4944496661305,157.62550648732702,54115.7843777895,1404.1902232485616,11.6919881987733,885.0369744170491,1242760.2666899078,7884.258673515031,78.261
CHL,Chile,2007,3.90618357845886,157.69850142965583,53538.3689526824,1400.8802232485616,11.2191676658052,884.9999999999997,1239778.9975749766,7861.704368370309,77.8258
CHL,Chile,2008,4.06924588257538,157.77149637198465,53002.89908046738,1403.5802232485617,8.28163627893302,885.5859535757145,1242990.9304255918,7878.4251845779445,78.4841
CHL,Chile,2009,3.87594953058916,157.84449131431347,52467.42920825236,1403.2102232485615,5.26212066045431,885.9746636175237,1243208.7055273147,7876.16150031952,78.7409
CHL,Chile,2010,4.08790466080325,157.9174862566423,51931.95933603734,1406.2202232485615,6.46331210764396,886.0906660618766,1246038.6142479987,7890.441038448255,78.5015
CHL,Chile,2011,4.43726628313084,159.271061629187,51396.48946382232,1410.9202232485616,6.31192667640438,885.7457184798968,1249716.5468591135,7846.475901370513,79.1099
CHL,Chile,2012,4.50622907619949,157.0723498656264,50861.0195916073,1413.5502232485617,4.66149902267068,885.0000000000003,1250991.9475749775,7964.431350553977,79.0233
CHL,Chile,2013,4.72355507730667,155.9618881659194,50271.69772235506,1414.1302232485616,3.84114083188789,883.3496895170368,1249171.493643275,8009.466340355852,79.3391
CHL,Chile,2014,4.31106093819938,154.89344636895999,49682.37585310282,1410.5402232485617,3.37299964004682,882.3077726216015,1244530.602567615,8034.753127018122,79.4726
CHL,Chile,2015,4.57612411690957,154.5949871159732,49093.05398385058,1414.2902232485617,1.78891547121897,882.1705641630293,1247645.2041334403,8070.41177342632,79.746
CHL,Chile,2016,4.74983007721478,152.9020649701649,48503.732114598344,1413.7602232485617,1.42769883677928,883.2079503434335,1248644.269052437,8166.300888716443,80.0794
CHL,Chile,2017,4.71401998354799,153.0614936236319,47914.4102453461,1412.0702232485617,2.55859332367332,884.9999999999993,1249682.147574976,8164.575674714517,80.3501
CHL,Chile,2018,4.624338350696,153.0614936236319,47252.5044628255,1421.1902232485616,3.10653394638052,884.9999999999997,1257753.3475749765,8217.307421994123,80.1334
CHL,Chile,2019,4.82111829925293,153.0614936236319,47252.5044628255,1419.6702232485616,2.34440376377645,895.531118417125,1271358.8628092739,8306.196631893985,80.3263
CHL,Chile,2020,5.0683760319670625,153.0614936236319,47252.5044628255,1420.8302232485617,0.719778873317274,903.288751084805,1283419.9578617378,8384.995647681204,79.3769
COL,Colombia,2000,1.4721183831477,116.83513278484469,52476.5981894766,1061.5670331920967,4.9551892081097,2079.645749568021,2207683.368459478,18895.714977488762,71.3201
COL,Colombia,2001,1.46413117104957,117.08140386405354,52476.5981894766,1062.0870331920967,3.1721650384683,2112.4956277452497,2243654.2139032283,19163.19876475343,71.502
COL,Colombia,2002,1.38885617866595,117.3276749432624,52476.5981894766,1063.8070331920967,3.34173775618576,2144.9999999999986,2281866.086197046,19448.660235537067,71.9389
COL,Colombia,2003,1.35257385352919,117.57394602247126,51789.7925795397,1066.3170331920967,4.12918369343782,2148.4411262761746,2290919.3677586974,19484.923703427005,72.3606
COL,Colombia,2004,1.33354081392646,117.82021710168013,51102.9869696028,1068.5170331920967,4.91872067148224,2150.20687789262,2297532.6739150635,19500.32626346519,72.6951
COL,Colombia,2005,1.35153730428586,118.06648818088898,50416.1813596659,1069.8870331920969,5.42153844792441,2150.1357406742454,2300402.34855026,19483.956743304054,73.0814
COL,Colombia,2006,1.33538878336609,118.10910219296403,49729.375749729,1073.3070331920967,6.14784548330854,2148.353838555843,2305843.2847072245,19522.99392590411,73.468
COL,Colombia,2007,1.35307194211632,118.15171620503907,49042.5701397921,1075.8170331920967,5.23581859289103,2144.9999999999986,2307627.536197046,19531.053888311,73.8372
COL,Colombia,2008,1.35080864539462,118.1943302171141,48544.81654464384,1079.2970331920967,6.55804313039219,2148.34949692835,2318707.238294502,19617.753525361248,74.295
COL,Colombia,2009,1.38569661438918,118.23694422918913,48047.06294949558,1075.1770331920968,3.86832256694103,2150.1086615313266,2311747.451745882,19551.82000699221,74.7418
COL,Colombia,2010,1.4054888978053,118.27955824126418,47549.30935434732,1072.6270331920969,5.3214154152068,2150.3081045895333,2306478.602674792,19500.230107133855,75.0327
COL,Colombia,2011,1.51326853976002,118.14949156909908,47051.55575919906,1075.0370331920967,7.87614155968207,2148.5032865886997,2309720.599017785,19549.13701568455,75.3198
COL,Colombia,2012,1.51272721154471,117.31834903365798,46553.8021640508,1082.5970331920967,6.82689930260608,2145.000000000001,2322170.6361970482,19793.754816058914,75.5973
COL,Colombia,2013,1.65306349721714,116.00506084033478,46014.28213838648,1085.8970331920968,6.32640826100299,2139.4566870510916,2323229.669111773,20026.968239854494,75.8267
COL,Colombia,2014,1.68626496146612,115.12591807524399,45474.76211272216,1086.7170331920968,5.42441792468152,2135.8452573302734,2321059.421403365,20161.050267467726,76.0427
COL,Colombia,2015,1.6883181239214,114.08199710002918,44935.24208705784,1090.3170331920967,2.93827835243667,2135.3526757834607,2328211.394279028,20408.22788399829,76.2573
COL,Colombia,2016,1.71624116088428,113.36231318586069,44395.72206139352,1092.5070331920967,2.2133397279623,2138.766041302292,2336616.942475172,20611.937749049135,76.4713
COL,Colombia,2017,1.53322913611766,113.30892303982408,43856.2020357292,1086.5870331920967,3.05635636022781,2144.9999999999977,2330729.186197045,20569.687926324,76.6456
COL,Colombia,2018,1.58252769207909,113.30892303982408,43192.7987999289,1091.8270331920967,4.21679235517959,2145.000000000002,2341968.9861970493,20668.883997546513,76.7479
COL,Colombia,2019,1.60987083062336,113.30892303982408,43192.7987999289,1094.5570331920967,3.9456546485104,2174.3014331994896,2379896.9259881573,21003.614385706478,76.7523
COL,Colombia,2020,1.6578644293179927,113.30892303982408,43192.7987999289,1092.8670331920969,2.97552998258347,2197.7741709721217,2401874.937856523,21197.579797068134,74.7692
CRI,Costa Rica,2000,1.24925265668089,100.31269369874116,27554.7791447874,1398.1194899290567,0.0004981374512212,109.18220268515212,152649.76552749577,1521.7392724587098,77.5857
CRI,Costa Rica,2001,1.34355492735136,100.36173472430879,27554.7791447874,1398.7694899290568,0.0003612399704253,111.1580181237291,155484.4443124534,1549.240302985648,77.5453
CRI,Costa Rica,2002,1.34603876419169,100.41077574987644,27554.7791447874,1396.4094899290567,0.0009703431755124,112.99999999999983,157794.27236198317,1571.48743432726,77.9833
CRI,Costa Rica,2003,1.39287376763333,100.45981677544407,27174.79243783938,1399.6894899290567,0.0014767753603849,113.15727597516238,158385.04989143653,1576.6010229291144,78.072
CRI,Costa Rica,2004,1.40586526443532,100.50885780101171,26794.80573089136,1400.9894899290568,0.0035303883559845,113.21223420271001,158609.15024938362,1578.061413884529,78.3305
CRI,Costa Rica,2005,1.46307178360503,100.55789882657936,26414.819023943342,1405.3894899290567,0.368127466420158,113.20081258638528,159091.23226033474,1582.085884020917,78.5053
CRI,Costa Rica,2006,1.50963507167189,100.48102792878959,26034.832316995322,1415.0794899290568,0.0848438742420769,113.13230708175013,160091.20739974038,1593.2481056343913,78.5145
CRI,Costa Rica,2007,1.72545862114799,100.40415703099984,25654.8456100473,1413.0894899290568,0.0642768476419516,113.0000000000002,159679.1123619837,1590.363557483807,78.4621
CRI,Costa Rica,2008,1.68491882946684,100.32728613321007,25344.69251567264,1412.0194899290568,0.0048524309053869,113.11648009462643,159722.6745257847,1592.0162966803678,78.4451
CRI,Costa Rica,2009,1.59265991893475,100.25041523542032,25034.53942129798,1414.7394899290568,0.0057685177233702,113.17461870889922,160112.60234514356,1597.1265751782425,78.6721
CRI,Costa Rica,2010,1.55329339341609,100.17354433763055,24724.38632692332,1418.5194899290568,0.01313369016787,113.17268896565533,160537.6650254612,1602.5954366192339,78.6704
CRI,Costa Rica,2011,1.60368269191175,100.60272454728975,24414.23323254866,1421.6294899290567,0.0262367920202187,113.11324219045595,160805.12079943976,1598.4171554305271,79.3477
CRI,Costa Rica,2012,1.58916276488414,100.23571928875086,24104.080138174,1424.3894899290567,0.0192365348721412,113.00000000000013,160956.0123619836,1605.7750022056975,79.2827
CRI,Costa Rica,2013,1.64061959110792,99.24210872575665,23848.96218254188,1426.9594899290569,0.0027288405738873,113.09442590441586,161381.16430238477,1626.1359857673092,79.4034
CRI,Costa Rica,2014,1.63281816988943,98.44422572710536,23593.844226909758,1430.3794899290567,0.0018381344435691,113.14168466728077,161835.54520409924,1643.9313124643722,78.7741
CRI,Costa Rica,2015,1.55534308039474,97.77988155611706,23338.72627127764,1430.0094899290568,0.0011364624580431,113.1415939115311,161793.55299918907,1654.6711902727534,79.0857
CRI,Costa Rica,2016,1.64920306010979,96.55640388479506,23083.608315645517,1432.8394899290568,0.0017095108578953,113.09435323074143,162046.05539699213,1678.252802272288,79.4592
CRI,Costa Rica,2017,1.66870208494458,96.62651191534806,22828.4903600134,1436.0294899290568,0.0016193161480008,113.00000000000013,162271.3323619836,1679.36655422422,79.3769
CRI,Costa Rica,2018,1.67418648148585,96.62651191534806,22602.5179204963,1436.7694899290568,0.0,112.99999999999977,162354.9523619831,1680.231948186415,79.4835
CRI,Costa Rica,2019,1.63247155826708,96.62651191534806,22602.5179204963,1432.9794899290569,0.0,114.08758795729821,163485.1735982856,1691.9287507916113,79.4272
CRI,Costa Rica,2020,1.7366809164389494,96.62651191534806,22602.5179204963,1429.4094899290567,0.0,115.13980297405108,164581.92703967044,1703.27919095182,79.277
CUB,Cuba,2000,2.54798869322153,612.4387079381831,3403.67353877759,5146.379384422833,1.0706582555341,37.870711546346364,194897.04917554068,318.23110892463825,76.1831
CUB,Cuba,2001,2.46043861908756,612.413218229752,3403.67353877759,5144.969384422833,0.853136589887751,38.00091227022523,195513.53021044677,319.25099653400724,76.4208
CUB,Cuba,2002,2.35899934822097,612.3877285213209,3403.67353877759,5147.899384422833,0.656398968347697,38.119999999999976,196237.92453419825,320.44718630798957,76.6124
CUB,Cuba,2003,2.2824451784138,612.3622388128897,3400.560439614356,5148.869384422833,0.95092161369079,38.18552228011093,196612.26659625914,321.0718331969764,76.7729
CUB,Cuba,2004,2.25414834041013,612.3367491044586,3397.447340451122,5152.809384422833,1.3305608537629,38.222536238143746,196953.44342434892,321.6423703336326,76.9116
CUB,Cuba,2005,2.3371485770143,612.3112593960275,3394.334241287888,5130.039384422833,1.35615213415014,38.2255869710083,196098.76665395286,320.2599391155751,77.0469
CUB,Cuba,2006,2.37806833959468,612.2959350704347,3391.221142124654,5116.609384422833,1.57834056752458,38.189358565760976,195400.0304226611,319.12678041898727,77.1788
CUB,Cuba,2007,2.46020020102678,612.280610744842,3388.10804296142,5125.169384422833,3.40991463961435,38.11999999999996,195371.45693419818,319.08810030180115,77.3072
CUB,Cuba,2008,2.38053390703459,612.2652864192492,3387.747174068626,5127.529384422833,2.19070583388305,38.0680303013298,195194.94397716734,318.8077918294839,77.4294
CUB,Cuba,2009,2.40319711999679,612.2499620936564,3387.386305175832,5129.499384422833,1.09822800222456,38.029207093566875,195070.7943765397,318.61299543322724,77.5483
CUB,Cuba,2010,2.50404585658379,612.2346377680636,3387.025436283038,5119.749384422833,1.71244779072533,38.02218191446552,194664.0424509978,317.9565977525491,77.661
CUB,Cuba,2011,2.45535356090678,613.088659671799,3386.664567390244,5123.849384422833,2.15998102333333,38.0548355311215,194987.24561044906,318.0408616835784,77.7597
CUB,Cuba,2012,2.54861109439593,611.5411271799999,3386.30369849745,5127.599384422833,1.78372338703951,38.12000000000003,195464.08853419858,319.6254182209172,77.8328
CUB,Cuba,2013,2.5587797731109,611.1520833221707,3381.397535884374,5131.039384422833,1.50826240109605,38.15136836886842,195756.17367028736,320.30680907798506,77.8698
CUB,Cuba,2014,2.36050370035326,609.5975743691434,3376.491373271298,5131.099384422833,1.35497519316962,38.177680696863604,195893.4739223683,321.3488408727566,77.8533
CUB,Cuba,2015,2.57930015615077,609.1654396077552,3371.585210658222,5133.219384422833,0.54473558394418,38.18245064720239,195998.89580698745,321.74986147144557,77.772
CUB,Cuba,2016,2.39697760941439,608.039181392332,3366.679048045146,5136.809384422833,0.381487114025144,38.161670610928915,196029.2277194727,322.39571678685377,77.643
CUB,Cuba,2017,2.31408498804535,608.0073874406339,3361.77288543207,5137.619384422833,0.517790761357837,38.120000000000026,195846.05093419852,322.111301572501,77.5286
CUB,Cuba,2018,2.35576425673763,608.0073874406339,3362.10170516414,5128.869384422833,0.755043894778925,38.119999999999976,195512.50093419827,321.56270626446656,77.4962
CUB,Cuba,2019,2.28614606482985,608.0073874406339,3362.10170516414,5129.749384422833,0.5127785265966199,38.1043258818505,195465.64223626963,321.4856369740326,77.6112
CUB,Cuba,2020,2.4101889301525667,608.0073874406339,3362.10170516414,5107.409384422833,0.27051315841431495,38.081234967339434,194496.45684260034,319.89160141839733,77.5673
DMA,Dominica,2000,1.8664752333094,917.3853269089038,2863.68843069874,2294.8226413763846,0.0282477902320099,0.19945589919816722,457.71591343604,0.49893528925113395,72.6932
DMA,Dominica,2001,2.1529761306713,917.5068108023219,2863.68843069874,2286.9526413763847,0.0262069485473914,0.1995160366552119,456.2837270255844,0.4973082724329677,71.7132
DMA,Dominica,2002,1.71821302001419,917.6282946957398,2863.68843069874,2285.3026413763846,0.0241645702176872,0.2,457.06052827527697,0.4980889657797939,72.3395
DMA,Dominica,2003,1.99708996314008,917.7497785891578,2855.946436466842,2277.9426413763845,0.024759137399084,0.20020755708919855,456.0613314192822,0.4969342865114913,71.4384
DMA,Dominica,2004,2.27314697918253,917.8712624825757,2848.204442234944,2280.3426413763846,0.0242280187043917,0.200476566075591,457.15526221888047,0.49806032817980156,72.401
DMA,Dominica,2005,2.2669310912967,917.9927463759938,2840.4624480030457,2279.7126413763845,0.0230279764913262,0.20047983958005497,457.03642463176095,0.4978649629161305,72.2543
DMA,Dominica,2006,2.40391416312875,918.028328419734,2832.7204537711477,2282.332641376385,0.0298275376138938,0.20032432504978803,457.2067459228242,0.49803119551860237,72.8479
DMA,Dominica,2007,2.54248071461442,918.0639104634743,2824.97845953925,2284.7226413763847,0.0283867698830977,0.20000000000000026,456.94452827527755,0.49772627272168257,71.9301
DMA,Dominica,2008,2.54133204129039,918.0994925072144,2823.728292901294,2284.5126413763846,0.02721302592247,0.20000185125790576,456.9067574973651,0.4976658425652868,73.3054
DMA,Dominica,2009,7.05736224028907,918.1350745509548,2822.478126263338,2287.8926413763847,0.0226180760335858,0.19996693028950493,457.50286832798287,0.49829581834866754,72.1702
DMA,Dominica,2010,2.53961097609319,918.170656594695,2821.227959625382,2287.292641376385,0.0501129160308061,0.1999601740943682,457.3674347743892,0.4981290041120138,71.5499
DMA,Dominica,2011,2.53835750158728,918.7060333901964,2819.977792987426,2286.812641376385,0.0421149501728057,0.19997026525632436,457.2945304875514,0.49775936356926864,69.6948
DMA,Dominica,2012,3.52340953293683,916.6457096599313,2818.72762634947,2289.522641376385,0.0421589356993396,0.2000000000000003,457.90452827527764,0.4995436333249809,70.5383
DMA,Dominica,2013,2.393725647899,916.5809786812773,2814.735809447894,2288.6626413763847,0.0511981359363651,0.19989972245117998,457.5030267955238,0.499140869641166,68.8962
DMA,Dominica,2014,2.53196617226593,915.4402178741348,2810.743992546318,2288.2126413763845,0.0610181121525224,0.1998186011741103,457.22744918874525,0.4994618329644002,69.4342
DMA,Dominica,2015,2.52897797193617,915.1186990327939,2806.752175644742,2288.082641376385,0.0494314357395166,0.1997705861015145,457.0916103164618,0.4994888759234955,68.7266
DMA,Dominica,2016,2.52429645269829,914.4180587551308,2802.760358743166,2291.4326413763847,0.0620432692314164,0.19985643290089894,457.95755393816904,0.5008185802472259,70.1284
DMA,Dominica,2017,2.37895328558829,913.9230641674429,2798.76854184159,2289.4126413763847,0.0573633853290595,0.20000000000000004,457.882528275277,0.5010077393028641,67.5253
DMA,Dominica,2018,2.37343983732358,913.9230641674429,2792.28213218664,2288.6426413763847,0.0348207217729505,0.20000000000000026,457.72852827527754,0.5008392349658609,73.59
DMA,Dominica,2019,2.36742426732591,913.9230641674429,2792.28213218664,2288.8826413763845,0.0287394538729399,0.20050819534805825,458.9397277858757,0.5021645100990599,73.5588
DMA,Dominica,2020,2.906557918429428,913.9230641674429,2792.28213218664,2289.2026413763847,0.0445521491503868,0.2010191829782484,460.173644641129,0.5035146421874511,73.649
DOM,Dominican Republic,2000,2.20390760964322,83.39307366455608,2693.41776835094,2134.218182093974,0.249164841122202,22.816795729133382,48696.0203022406,583.9336309645761,69.4232
DOM,Dominican Republic,2001,2.20733633467499,83.41953281797015,2693.41776835094,2143.2681820939742,0.0095363402155179,23.159619329524624,49637.27521837871,595.0318054009276,69.6416
DOM,Dominican Republic,2002,2.39313024437283,83.44599197138422,2693.41776835094,2144.4781820939743,0.0142210022363322,23.49999999999998,50395.23727920835,603.92639704601,69.923
DOM,Dominican Republic,2003,2.11630832457598,83.47245112479827,2658.0078490531,2144.588182093974,0.429618995953105,23.524212052608085,50449.747161095926,604.3879924607623,70.2649
DOM,Dominican Republic,2004,1.92546754836795,83.49891027821234,2622.59792975526,2141.808182093974,0.993005703937026,23.536358255104513,50410.3646874779,603.7248213122089,70.3305
DOM,Dominican Republic,2005,2.0544643579637,83.52536943162639,2587.18801045742,2145.0381820939742,0.577296849764476,23.536327174389893,50486.320455322304,604.4429470814882,70.8752
DOM,Dominican Republic,2006,2.20964374830124,83.58317344925959,2551.77809115958,2152.528182093974,1.27200256322418,23.524028205189087,50636.13366804303,605.817314399799,71.1654
DOM,Dominican Republic,2007,2.20904992653989,83.64097746689279,2516.36817186174,2154.2281820939743,2.01494311845474,23.500000000000043,50624.362279208486,605.2578988480483,71.371
DOM,Dominican Republic,2008,2.17591753290558,83.698781484526,2486.364072746764,2148.808182093974,0.142706992496591,23.516227822800644,50531.86275761999,603.7347481212995,71.6577
DOM,Dominican Republic,2009,2.05289149115232,83.7565855021592,2456.359973631788,2155.078182093974,0.0719189749473243,23.523910988438594,50695.867328704706,605.2761944002337,71.871
DOM,Dominican Republic,2010,2.13303256734042,83.81438951979239,2426.355874516812,2158.0181820939742,0.104516900060385,23.523804087077814,50764.79693193046,605.6811631365828,72.0933
DOM,Dominican Republic,2011,2.13079926652122,84.23970391961079,2396.3517754018358,2163.668182093974,0.194987232782026,23.515924773057026,50880.65820397894,603.9985403145993,72.2212
DOM,Dominican Republic,2012,2.18308163166175,83.09276397072318,2366.34767628686,2163.488182093974,0.302531592587067,23.499999999999996,50841.972279208385,611.8700335581807,72.5142
DOM,Dominican Republic,2013,2.11878205322286,82.33687469434008,2340.1389587075278,2169.888182093974,0.793882996793332,23.514245128497905,51023.28261518841,619.6893288044099,72.7127
DOM,Dominican Republic,2014,2.11014429086853,81.12799775725539,2313.930241128196,2175.878182093974,0.801044893253898,23.521522036371998,51179.96660858445,630.8545511220552,72.8665
DOM,Dominican Republic,2015,2.29437325655478,81.7981448218219,2287.721523548864,2178.928182093974,0.395473132281127,23.521609195634266,51251.897164568276,626.5655202353126,72.9531
DOM,Dominican Republic,2016,2.36493746549374,80.63015178566309,2261.512805969532,2182.798182093974,1.01868145677381,23.514617640116033,51327.66463748017,636.5815206936865,72.9867
DOM,Dominican Republic,2017,2.24005998196542,80.66624521151068,2235.3040883902,2184.838182093974,0.819680847831004,23.499999999999986,51343.697279208354,636.4954404978535,73.0629
DOM,Dominican Republic,2018,2.38163633813877,80.66624521151068,2211.31786358088,2192.188182093974,0.680477098814401,23.499999999999957,51516.422279208295,638.636670693297,73.2323
DOM,Dominican Republic,2019,2.53562795178678,80.66624521151068,2211.31786358088,2195.7681820939742,0.731675934770344,23.747247450326935,52143.450363740136,646.4097867331938,73.5767
DOM,Dominican Republic,2020,2.3120814901451716,80.66624521151068,2211.31786358088,2196.508182093974,0.938841380761025,23.98816389761048,52690.198274512695,653.1876888078343,72.8894
ECU,Ecuador,2000,1.73880499384794,102.35574772490283,33659.3128219994,761.7480940023677,13.7077716591409,426.83788599125154,325142.94610183575,3176.5968529262136,72.8394
ECU,Ecuador,2001,1.87771106633856,102.5986285057671,33659.3128219994,769.0180940023677,7.83006265728716,434.69858092976284,334291.0741721402,3258.241158197837,73.2395
ECU,Ecuador,2002,1.8389366941133,102.84150928663135,33659.3128219994,767.3980940023677,6.73090707389711,442.4000000000004,339496.91678664775,3301.166223070784,73.6134
ECU,Ecuador,2003,1.84447223391708,103.0843900674956,33116.35424103496,771.5780940023676,5.67712728700485,442.75499273657186,341620.05340571626,3313.9843305279965,73.9751
ECU,Ecuador,2004,1.92551113237968,103.32727084835986,32573.39566007052,774.6180940023677,9.47226156958041,442.8805910186262,343063.3192854904,3320.162397291614,74.2788
ECU,Ecuador,2005,2.04110573784018,103.57015162922413,32030.437079106083,772.9080940023676,12.4045491306366,442.84766615535096,342280.54558152915,3304.8184269042695,74.5144
ECU,Ecuador,2006,2.14305334259547,103.58305547055235,31487.47849814164,775.9080940023676,13.1323669281406,442.6943939597241,343490.16344282276,3316.0844877806644,74.689
ECU,Ecuador,2007,2.14317375988986,103.59595931188056,30944.5199171772,779.6680940023676,11.7923777639767,442.3999999999994,344925.16478664696,3329.523343166632,74.8445
ECU,Ecuador,2008,2.18014360012339,103.60886315320879,30473.5578959846,783.7880940023676,12.7441266708703,442.9557144509792,347183.41515699,3350.904590504019,74.983
ECU,Ecuador,2009,2.33511831130741,103.62176699453701,30002.595874792,788.2780940023677,6.08915104913233,443.27071252367745,349420.5923952359,3372.077146818559,75.1841
ECU,Ecuador,2010,2.48149471118533,103.63467083586522,29531.6338535994,792.9180940023676,6.74979819610746,443.3027223826399,351502.7496977036,3391.74859979444,75.4301
ECU,Ecuador,2011,2.43376268412685,102.97747770802663,29060.671832406802,792.9680940023677,8.84598259619972,442.99753943594857,351282.91449426283,3411.2596493211827,75.7425
ECU,Ecuador,2012,2.39690854715275,103.21319319411103,28589.7098112142,789.0180940023677,7.45971812535719,442.39999999999986,349061.60478664737,3381.9475396926637,76.0616
ECU,Ecuador,2013,2.52745943048506,101.77409201729643,28143.0292985349,785.9380940023676,6.43953734040771,442.05587284494584,347428.5501463097,3413.722915722643,76.3694
ECU,Ecuador,2014,2.6203886322938,99.88967022598692,27696.3487858556,792.9080940023676,5.8701966523388,441.8075028453725,350312.74499706994,3506.9967115171626,76.6221
ECU,Ecuador,2015,2.56106242995252,99.35519032488283,27249.6682731763,794.2880940023676,2.1995823588368,441.77222153743617,350894.4158281619,3531.717011268034,76.7893
ECU,Ecuador,2016,2.41402712668391,98.63706071780892,26802.987760497,785.1380940023677,1.7298115631163,442.0111803049362,347039.81563235447,3518.3511461802555,76.7634
ECU,Ecuador,2017,2.29664472037772,98.54158337337333,26356.3072478177,784.6280940023677,2.58225615180719,442.4000000000003,347119.4687866477,3522.568411260601,76.9725
ECU,Ecuador,2018,2.34951743812269,98.54158337337333,25895.0306534767,785.2080940023677,3.59932842951838,442.40000000000055,347376.0607866479,3525.1723069076593,77.0938
ECU,Ecuador,2019,2.26146981694915,98.54158337337333,25895.0306534767,787.2080940023677,3.37168544220351,449.89138057799005,354158.13621289335,3593.9968091540686,77.2971
ECU,Ecuador,2020,2.6096899085315215,98.54158337337333,25895.0306534767,787.6380940023677,4.00976538638434,456.8675795211287,359846.30954549694,3651.7203928217996,72.1535
GRD,Grenada,2000,2.04206657137023,470.45748594488384,1929.83133274152,4796.270027834382,0.7926743013647919,0.1984580647651397,951.8584678150542,2.0232613918414053,72.7829
GRD,Grenada,2001,2.22777551771566,470.5163368992897,1929.83133274152,4787.710027834381,0.7869634432719168,0.19923964645490003,953.9016532743017,2.0273507601468825,73.1181
GRD,Grenada,2002,2.31579754752771,470.57518785369547,1929.83133274152,4804.4200278343815,0.7812525851790417,0.20000000000000018,960.8840055668771,2.0419351261367855,73.167
GRD,Grenada,2003,2.40377681413036,470.63403880810125,1924.1546567164,4791.700027834382,0.7755417270861666,0.20011785676247576,958.904739818912,2.037474259718602,73.1875
GRD,Grenada,2004,2.20420528024385,470.6928897625071,1918.47798069128,4794.770027834382,0.7698308689932916,0.2001855033732123,959.8434515808169,2.0392138323251827,71.7876
GRD,Grenada,2005,2.38873282501099,470.7517407169129,1912.8013046661601,4744.620027834382,0.7641200109004165,0.20018995894375097,949.8252885758635,2.0176776980778963,73.5214
GRD,Grenada,2006,2.4776533806939,470.69089127392243,1907.12462864104,4756.510027834382,0.7584091528075413,0.20012984428033345,951.9196111883393,2.0223880020536917,73.7004
GRD,Grenada,2007,2.6620271449958,470.63004183093193,1901.44795261592,4758.300027834382,0.7526982947146662,0.20000000000000032,951.6600055668778,2.0220978708978166,74.3165
GRD,Grenada,2008,2.74993591374067,470.5691923879415,1893.4176034284021,4757.610027834382,0.7469874366217911,0.199674140204749,949.9716917373222,2.0187715369053674,74.6558
GRD,Grenada,2009,7.65689548228219,470.50834294495104,1885.387254240884,4759.030027834382,0.741276578528916,0.1994494614643804,949.1859761443827,2.0173626894761276,75.0363
GRD,Grenada,2010,2.73000265144784,470.4474935019606,1877.356905053366,4762.330027834382,0.735565720436041,0.19942599195310393,949.7323898089247,2.018785099138735,74.9988
GRD,Grenada,2011,2.90300228854144,471.11410089761836,1869.326555865848,4766.140027834382,0.7298548623431659,0.19961790559469045,951.4068901273189,2.0194829412123174,75.2947
GRD,Grenada,2012,3.815657190408,469.4435041168543,1861.29620667833,4767.700027834382,0.7241440042502908,0.1999999999999999,953.540005566876,2.031213547966189,75.0416
GRD,Grenada,2013,2.95825160713903,468.8218938256987,1849.806848272838,4769.730027834382,0.7184331461574157,0.20009730639136944,954.4101307836914,2.0357627136298535,75.1161
GRD,Grenada,2014,2.29568411386593,467.26161682013606,1838.317489867346,4781.0900278343815,0.7127222880645406,0.200192774646554,957.1396785071349,2.0484021029177937,74.985
GRD,Grenada,2015,2.46343631769966,467.1373686198112,1826.828131461854,4789.070027834382,0.7070114299716656,0.20022584369261356,958.8955868261475,2.052705801848542,75.0125
