PAIS,NOMBRE PAIS,ANIO,FUERZA LABORAL,DESEMPLEO,EMPLEADOS,INGRESO MEDIO PC,TRAB.INDEX,POBLACION,ESPERANZA
MEX,Mexico,2011,49035908.0,5.17000007629395,46500752.0,9310.0,3741.909761927753,115695468.0,74.3651
MEX,Mexico,2012,50512846.0,4.8899998664856,48042768.0,10050.0,4117.103331786076,117274156.0,74.574
MEX,Mexico,2013,51318641.0,4.90999984741211,48798896.0,10270.0,4217.593607010276,118827158.0,74.7391
MEX,Mexico,2014,51780845.0,4.80999994277954,49290186.0,10500.0,4300.165044056242,120355137.0,74.7974
MEX,Mexico,2015,52732562.0,4.30999994277954,50459789.0,10160.0,4207.113199417247,121858251.0,74.6822
MEX,Mexico,2016,53507498.0,3.85999989509583,51442109.0,9390.0,3916.5504701691502,123333379.0,74.4122
MEX,Mexico,2017,54096291.0,3.42000007629395,52246198.0,8920.0,3734.942085231094,124777326.0,74.1378
MEX,Mexico,2018,55190039.0,3.27999997138977,53379806.0,9180.0,3883.220400995692,126190782.0,74.0146
MEX,Mexico,2019,56596004.0,3.48000001907349,54626463.0,9470.0,4054.95167188372,127575529.0,74.2021
MEX,Mexico,2020,53080123.0,4.44999980926514,50718058.0,8530.0,3355.431608134513,128932753.0,70.1328
NIC,Nicaragua,2000,1840993.0,7.35400009155273,1705606.0,960.0,322.99894068423515,5069310.0,67.2335
NIC,Nicaragua,2001,1903800.0,7.44999980926514,1761967.0,970.0,332.16444813363165,5145367.0,67.2145
NIC,Nicaragua,2002,1964988.0,7.57800006866455,1816081.0,960.0,334.0351662399192,5219324.0,67.1799
NIC,Nicaragua,2003,2025292.0,7.59999990463257,1871370.0,1000.0,353.6147646073451,5292115.0,67.2174
NIC,Nicaragua,2004,2085984.0,6.40999984741211,1952272.0,1080.0,393.00676057283135,5364930.0,67.4233
NIC,Nicaragua,2005,2147779.0,5.36999988555908,2032443.0,1160.0,433.49281040367794,5438692.0,67.9359
NIC,Nicaragua,2006,2211845.0,5.30999994277954,2094396.0,1200.0,455.8189996403541,5513757.0,68.7246
NIC,Nicaragua,2007,2276727.0,4.8899998664856,2165395.0,1290.0,499.7006385971114,5590066.0,69.5595
NIC,Nicaragua,2008,2342011.0,6.19999980926514,2196806.0,1390.0,538.7904406860528,5667436.0,70.5863
NIC,Nicaragua,2009,2406911.0,8.15999984741211,2210507.0,1380.0,530.9336845392024,5745538.0,71.4328
NIC,Nicaragua,2010,2471038.0,7.82999992370605,2277556.0,1460.0,570.9475695468692,5824058.0,72.009
NIC,Nicaragua,2011,2535983.0,6.49599981307983,2371246.0,1570.0,630.6681596839592,5903035.0,72.4162
NIC,Nicaragua,2012,2600564.0,5.21000003814697,2465075.0,1670.0,688.1161063964577,5982530.0,72.6148
NIC,Nicaragua,2013,2664781.0,5.28000020980835,2524081.0,1740.0,724.4418092847427,6062462.0,72.7044
NIC,Nicaragua,2014,2728779.0,4.51999998092651,2605438.0,1830.0,776.193717650805,6142734.0,72.8121
NIC,Nicaragua,2015,2784174.0,4.69999980926514,2653318.0,1890.0,805.8143113371601,6223234.0,72.983
NIC,Nicaragua,2016,2840877.0,3.90000009536743,2730083.0,1960.0,848.8242615367776,6303970.0,73.2562
NIC,Nicaragua,2017,2897643.0,3.29999995231628,2802021.0,2030.0,890.8758805815586,6384843.0,73.5536
NIC,Nicaragua,2018,2939781.0,5.19999980926514,2786912.0,1970.0,849.1555087292526,6465502.0,73.8497
NIC,Nicaragua,2019,2981808.0,5.21099996566772,2826426.0,1890.0,816.1244659119399,6545503.0,74.0543
NIC,Nicaragua,2020,2948386.0,6.07800006866455,2769183.0,1770.0,739.8919097044118,6624554.0,71.7954
PAN,Panama,2000,1272092.0,3.81399989128113,1223574.0,3880.0,1566.6486554447977,3030333.0,74.0015
PAN,Panama,2001,1312304.0,3.81699991226196,1262213.0,3830.0,1564.6723324813465,3089641.0,74.4144
PAN,Panama,2002,1354097.0,3.78500008583069,1302844.0,3940.0,1630.0055601510862,3149195.0,74.8238
PAN,Panama,2003,1388887.0,3.79099988937378,1336234.0,4040.0,1682.2347007967453,3209056.0,75.2175
PAN,Panama,2004,1429580.0,3.73900008201599,1376128.0,4460.0,1877.2904755554305,3269356.0,75.5444
PAN,Panama,2005,1465868.0,3.75300002098084,1410854.0,4790.0,2029.2913385353888,3330222.0,75.8285
PAN,Panama,2006,1476460.0,3.70000004768372,1421831.0,5100.0,2137.9826710888697,3391673.0,76.0123
PAN,Panama,2007,1505542.0,3.68499994277954,1450063.0,5770.0,2422.6000421001304,3453671.0,76.154
PAN,Panama,2008,1575326.0,3.74300003051758,1516362.0,6540.0,2820.373186538665,3516204.0,76.2247
PAN,Panama,2009,1621058.0,3.85199999809265,1558615.0,6900.0,3004.693347563642,3579215.0,76.3429
PAN,Panama,2010,1592299.0,3.72000002861023,1533065.0,7260.0,3055.4477170860773,3642691.0,76.4479
PAN,Panama,2011,1593844.0,2.37899994850159,1555926.0,8550.0,3589.1657014649213,3706479.0,76.6269
PAN,Panama,2012,1675626.0,2.38899993896484,1635595.0,9540.0,4138.182640324508,3770635.0,76.8185
PAN,Panama,2013,1728666.0,2.28500008583069,1689166.0,10630.0,4681.549394373068,3835447.0,77.0378
PAN,Panama,2014,1756843.0,2.70700001716614,1709285.0,11190.0,4902.68505894557,3901311.0,77.2478
PAN,Panama,2015,1797766.0,2.97699999809265,1744247.0,12200.0,5362.194033498888,3968490.0,77.4684
PAN,Panama,2016,1839592.0,3.26300001144409,1779566.0,12780.0,5633.500677347177,4037073.0,77.6529
PAN,Panama,2017,1864998.0,3.85899996757507,1793028.0,13750.0,6003.299678286846,4106764.0,77.7954
PAN,Panama,2018,1948244.0,3.83299994468689,1873568.0,14490.0,6499.606959089921,4176868.0,77.8629
PAN,Panama,2019,2037201.0,4.72599983215332,1940923.0,14920.0,6819.493778317838,4246440.0,77.8103
PAN,Panama,2020,1836789.0,12.8540000915527,1600688.0,12420.0,4607.558265009845,4314768.0,76.657
PER,Peru,2000,11411047.0,4.88399982452393,10853731.0,1970.0,808.0837234576157,26459944.0,70.424
PER,Peru,2001,12183757.0,5.02600002288818,11571401.0,1900.0,820.3822832762467,26799289.0,71.0409
PER,Peru,2002,12735233.0,4.84000015258789,12118848.0,1960.0,876.4611502380505,27100964.0,71.6608
PER,Peru,2003,13270136.0,4.15000009536743,12719425.0,2080.0,966.5422424497073,27372217.0,72.2166
PER,Peru,2004,13792037.0,4.69999980926514,13143811.0,2280.0,1084.840859613587,27624226.0,72.668
PER,Peru,2005,14304497.0,4.88000011444092,13606438.0,2540.0,1240.2274775049577,27866140.0,72.9858
PER,Peru,2006,14791043.0,4.17999982833862,14172777.0,2810.0,1417.1740596906525,28102055.0,73.1721
PER,Peru,2007,15335516.0,4.03999996185303,14715961.0,3210.0,1667.2484893084224,28333050.0,73.2227
PER,Peru,2008,15563963.0,4.03999996185303,14935179.0,3790.0,1981.783217477319,28562321.0,73.3772
PER,Peru,2009,15822843.0,3.98000001907349,15193094.0,3970.0,2094.8594848625153,28792663.0,73.4661
PER,Peru,2010,16182680.0,3.57999992370605,15603340.0,4410.0,2370.5211508463644,29027680.0,73.7106
PER,Peru,2011,16311051.0,3.48000001907349,15743426.0,4970.0,2673.728392198088,29264314.0,74.1327
PER,Peru,2012,16382486.0,3.24000000953674,15851693.0,5790.0,3110.514646628793,29506790.0,74.544
PER,Peru,2013,16511392.0,3.5699999332428,15921935.0,6420.0,3433.1588219326763,29773986.0,74.9668
PER,Peru,2014,16606063.0,3.21000003814697,16073008.0,6530.0,3488.050670825871,30090372.0,75.3334
PER,Peru,2015,16632754.0,3.26999998092651,16088863.0,6340.0,3347.585085481517,30470739.0,75.6206
PER,Peru,2016,17321378.0,3.74000000953674,16673558.0,6110.0,3294.16415928637,30926036.0,75.789
PER,Peru,2017,17829194.0,3.69000005722046,17171297.0,6060.0,3309.282226962668,31444299.0,75.879
PER,Peru,2018,18321791.0,3.49000000953674,17682360.0,6480.0,3581.8795086414148,31989265.0,76.0089
PER,Peru,2019,18798564.0,3.38000011444092,18163173.0,6840.0,3821.419188690705,32510462.0,76.1559
PER,Peru,2020,16201831.0,7.17999982833862,15038540.0,6060.0,2763.9808944879824,32971846.0,73.6655
PRY,Paraguay,2000,2267114.0,7.6100001335144,2094587.0,1440.0,566.6148457263129,5323202.0,69.7502
PRY,Paraguay,2001,2321411.0,6.21000003814697,2177251.0,1410.0,565.5257825357626,5428442.0,69.8997
PRY,Paraguay,2002,2381593.0,9.39000034332275,2157961.0,1330.0,518.8195806981904,5531958.0,70.025
PRY,Paraguay,2003,2409021.0,6.80999994277954,2244967.0,1230.0,490.20375349969987,5632983.0,70.297
PRY,Paraguay,2004,2613521.0,6.51000022888184,2443381.0,1350.0,575.6098273884768,5730556.0,70.4809
PRY,Paraguay,2005,2640252.0,4.82000017166138,2512992.0,1520.0,655.852598558231,5824095.0,70.5269
PRY,Paraguay,2006,2581243.0,5.28000020980835,2444953.0,1840.0,760.7901627744786,5913212.0,70.7809
PRY,Paraguay,2007,2708509.0,4.71000003814697,2580938.0,2320.0,998.2238952525911,5998430.0,71.1061
PRY,Paraguay,2008,2784409.0,4.42000007629395,2661338.0,3070.0,1343.5142213107206,6081296.0,71.3838
PRY,Paraguay,2009,2855709.0,5.46000003814697,2699787.0,3440.0,1506.7022195111267,6163970.0,71.6345
PRY,Paraguay,2010,2838446.0,4.57000017166138,2708729.0,4050.0,1755.8134764998238,6248017.0,71.8872
PRY,Paraguay,2011,2905483.0,4.67000007629395,2769797.0,4440.0,1941.574924206435,6333981.0,72.1314
PRY,Paraguay,2012,3115953.0,4.09000015258789,2988511.0,4750.0,2210.6057998819592,6421510.0,72.4536
PRY,Paraguay,2013,3121891.0,4.38000011444092,2985152.0,5500.0,2521.9120611378357,6510273.0,72.7568
PRY,Paraguay,2014,3100934.0,5.03000020980835,2944957.0,5800.0,2588.1791777710027,6599524.0,72.8777
PRY,Paraguay,2015,3160806.0,4.55999994277954,3016673.0,5640.0,2543.6809410912,6688746.0,73.1905
PRY,Paraguay,2016,3318539.0,5.25,3144316.0,5420.0,2514.384696803336,6777878.0,73.5336
PRY,Paraguay,2017,3388724.0,4.6100001335144,3232504.0,5370.0,2527.7996021003464,6867058.0,73.6436
PRY,Paraguay,2018,3527500.0,6.21999979019165,3308090.0,5600.0,2663.185773459119,6956069.0,73.5676
PRY,Paraguay,2019,3611581.0,6.59000015258789,3373578.0,5510.0,2638.661083981734,7044639.0,73.6207
PRY,Paraguay,2020,3556271.0,7.55000019073486,3287773.0,5150.0,2373.9165415357525,7132530.0,73.1816
SLV,El Salvador,2000,2205229.0,6.96000003814697,2051745.0,1900.0,662.0859113474514,5887930.0,69.8647
SLV,El Salvador,2001,2210126.0,6.96000003814697,2056301.0,1950.0,676.5288128009427,5927001.0,69.5982
SLV,El Salvador,2002,2213925.0,5.73000001907349,2087067.0,2000.0,700.1067905327266,5962139.0,70.2324
SLV,El Salvador,2003,2323550.0,6.26000022888184,2178096.0,2130.0,773.9883935386193,5994075.0,70.1401
SLV,El Salvador,2004,2285105.0,6.05000019073486,2146856.0,2270.0,809.0179473060282,6023801.0,70.3402
SLV,El Salvador,2005,2330116.0,7.21999979019165,2161882.0,2420.0,864.4493139929057,6052124.0,70.4403
SLV,El Salvador,2006,2383698.0,6.57000017166138,2227089.0,2570.0,941.4783428285216,6079395.0,70.7732
SLV,El Salvador,2007,2430226.0,6.40999984741211,2274449.0,2680.0,998.315263658712,6105810.0,71.1081
SLV,El Salvador,2008,2457930.0,5.88000011444092,2313404.0,2870.0,1082.7987234348598,6131767.0,71.4236
SLV,El Salvador,2009,2486427.0,7.32999992370605,2304172.0,2820.0,1055.2297538130445,6157678.0,71.5756
SLV,El Salvador,2010,2516443.0,4.8899998664856,2393389.0,2880.0,1114.666465713985,6183877.0,71.8478
SLV,El Salvador,2011,2550005.0,4.30000019073486,2440355.0,3060.0,1202.383985230334,6210567.0,71.8589
SLV,El Salvador,2012,2607181.0,3.83999991416931,2507065.0,3210.0,1290.1217184184093,6237922.0,71.8313
SLV,El Salvador,2013,2665750.0,3.69000005722046,2567384.0,3350.0,1372.5873098251602,6266076.0,71.7711
SLV,El Salvador,2014,2648113.0,4.15000009536743,2538216.0,3400.0,1370.89188394065,6295124.0,71.7464
SLV,El Salvador,2015,2638742.0,4.0,2533192.0,3440.0,1377.7096880834374,6325121.0,71.8143
SLV,El Salvador,2016,2696801.0,4.42000007629395,2577602.0,3510.0,1423.4090643420682,6356137.0,72.0248
SLV,El Salvador,2017,2710376.0,4.3899998664856,2591390.0,3600.0,1460.3667680840258,6388124.0,72.3108
SLV,El Salvador,2018,2716898.0,4.01000022888184,2607950.0,3820.0,1551.5920283331827,6420740.0,72.5546
SLV,El Salvador,2019,2786916.0,4.17000007629395,2670702.0,3980.0,1647.0615335745442,6453550.0,72.5586
SLV,El Salvador,2020,2640908.0,6.2480001449585,2475904.0,3630.0,1385.6387614259872,6486201.0,71.0609
SUR,Suriname,2000,149483.0,12.7379999160767,130442.0,1970.0,545.6503108649861,470944.0,65.5077
SUR,Suriname,2001,153683.0,11.9119997024536,135376.0,1670.0,474.3815650874785,476574.0,65.4821
SUR,Suriname,2002,157974.0,11.1529998779297,140355.0,1930.0,561.736668132087,482228.0,65.5313
SUR,Suriname,2003,162351.0,10.3070001602173,145617.0,2200.0,656.5534965507912,487938.0,65.5963
SUR,Suriname,2004,166818.0,9.48999977111816,150987.0,2820.0,862.4682790471561,493680.0,66.4163
SUR,Suriname,2005,171417.0,9.38300037384033,155333.0,3320.0,1032.5241810671905,499461.0,67.0025
SUR,Suriname,2006,176258.0,9.19200038909912,160056.0,4040.0,1279.7080499988126,505292.0,67.5713
SUR,Suriname,2007,181303.0,9.0319995880127,164928.0,5050.0,1629.3375536258195,511181.0,68.204
SUR,Suriname,2008,186511.0,8.875,169958.0,6330.0,2080.4261663591956,517122.0,68.8162
SUR,Suriname,2009,191808.0,8.72000026702881,175082.0,6960.0,2329.459829902908,523113.0,69.5048
SUR,Suriname,2010,197128.0,7.15000009536743,183033.0,7620.0,2635.877768244237,529126.0,69.8945
SUR,Suriname,2011,202488.0,7.53999996185303,187220.0,7920.0,2770.6392464549112,535177.0,69.9141
SUR,Suriname,2012,207824.0,8.10000038146973,190990.0,8550.0,3017.0412029997397,541247.0,69.7644
SUR,Suriname,2013,213155.0,6.59999990463257,199087.0,8950.0,3255.70058195306,547295.0,69.6816
SUR,Suriname,2014,218527.0,6.94000005722046,203361.0,9260.0,3403.5744417815276,553278.0,69.7824
SUR,Suriname,2015,223954.0,7.21999979019165,207785.0,8890.0,3303.683987437761,559136.0,70.8003
SUR,Suriname,2016,229219.0,7.92000007629395,211065.0,6940.0,2593.087595130319,564883.0,71.5924
SUR,Suriname,2017,232429.0,7.90399980545044,214058.0,5940.0,2228.7507296218587,570501.0,72.417
SUR,Suriname,2018,235808.0,7.92600011825562,217118.0,5970.0,2250.3883941825075,575987.0,72.5532
SUR,Suriname,2019,238539.0,8.03999996185303,219360.0,6190.0,2335.612001451761,581363.0,72.2423
SUR,Suriname,2020,230203.0,9.77799987792969,207694.0,4620.0,1635.6813277102929,586634.0,72.5615
TTO,Trinidad and Tobago,2000,577040.0,12.1000003814697,507218.0,5400.0,2161.5102761374064,1267159.0,69.1022
TTO,Trinidad and Tobago,2001,581765.0,10.8800001144409,518469.0,6070.0,2474.8663169309866,1271627.0,69.6462
TTO,Trinidad and Tobago,2002,593362.0,10.3900003433228,531712.0,6760.0,2814.2381597388057,1277210.0,70.4878
TTO,Trinidad and Tobago,2003,608514.0,10.4799995422363,544742.0,8070.0,3424.89189475554,1283564.0,69.729
TTO,Trinidad and Tobago,2004,630721.0,8.32999992370605,578182.0,9700.0,4347.1825379908,1290115.0,71.0756
TTO,Trinidad and Tobago,2005,645612.0,7.94999980926514,594286.0,11190.0,5129.252393179468,1296497.0,71.3077
TTO,Trinidad and Tobago,2006,653832.0,6.26999998092651,612837.0,13280.0,6248.100160300702,1302552.0,71.256
TTO,Trinidad and Tobago,2007,654625.0,5.53999996185303,618359.0,15000.0,7088.834116702969,1308450.0,71.6523
TTO,Trinidad and Tobago,2008,659933.0,4.63000011444092,629378.0,17350.0,8307.441597201565,1314449.0,71.4697
TTO,Trinidad and Tobago,2009,655800.0,5.28000020980835,621174.0,16200.0,7618.183676389428,1320921.0,73.126
TTO,Trinidad and Tobago,2010,640808.0,4.03000020980835,614983.0,16460.0,7621.62851317327,1328144.0,72.7254
TTO,Trinidad and Tobago,2011,635172.0,3.4300000667572,613386.0,14970.0,6872.119340208655,1336180.0,73.2779
TTO,Trinidad and Tobago,2012,651603.0,3.72000002861023,627363.0,16850.0,7860.616077762426,1344814.0,73.7159
TTO,Trinidad and Tobago,2013,652144.0,2.6800000667572,634667.0,18770.0,8800.051111465693,1353708.0,73.9623
TTO,Trinidad and Tobago,2014,663466.0,2.48000001907349,647012.0,18590.0,8828.911700996156,1362337.0,74.2152
TTO,Trinidad and Tobago,2015,651962.0,2.4300000667572,636119.0,19030.0,8833.877169912108,1370332.0,74.5032
TTO,Trinidad and Tobago,2016,648108.0,3.21000003814697,627304.0,16870.0,7682.130312733429,1377563.0,74.281
TTO,Trinidad and Tobago,2017,650760.0,3.27500009536743,629448.0,16120.0,7331.114084649509,1384060.0,74.2301
TTO,Trinidad and Tobago,2018,654191.0,3.33699989318848,632361.0,16120.0,7334.406827831385,1389841.0,73.8018
TTO,Trinidad and Tobago,2019,657766.0,3.42199993133545,635257.0,16740.0,7623.253405631236,1394969.0,74.2279
TTO,Trinidad and Tobago,2020,634920.0,4.56799983978271,605917.0,15910.0,6888.318302868686,1399491.0,74.4056
URY,Uruguay,2000,1507066.0,12.6300001144409,1316724.0,7060.0,2800.24587512132,3319734.0,75.0247
URY,Uruguay,2001,1547754.0,15.0500001907349,1314817.0,6500.0,2569.9549026288305,3325471.0,75.2851
URY,Uruguay,2002,1511033.0,16.6499996185303,1259446.0,5140.0,1946.320778485926,3326046.0,75.5399
URY,Uruguay,2003,1491186.0,16.6599998474121,1242754.0,4250.0,1589.1225067779176,3323661.0,75.7851
URY,Uruguay,2004,1503124.0,12.9799995422363,1308019.0,4130.0,1626.416149277763,3321486.0,76.0069
URY,Uruguay,2005,1508402.0,12.0100002288818,1327243.0,4720.0,1885.9018742554863,3321799.0,76.1935
URY,Uruguay,2006,1577935.0,10.8400001525879,1406887.0,5390.0,2280.3614870137544,3325403.0,76.3615
URY,Uruguay,2007,1634335.0,9.39999961853027,1480708.0,6390.0,2839.8636153400325,3331753.0,76.4981
URY,Uruguay,2008,1650449.0,8.02999973297119,1517918.0,7710.0,3503.7046291248394,3340221.0,76.623
URY,Uruguay,2009,1680923.0,7.73999977111816,1550820.0,8810.0,4078.819623151612,3349676.0,76.7384
URY,Uruguay,2010,1679916.0,7.15999984741211,1559634.0,10440.0,4847.054395400433,3359273.0,76.858
URY,Uruguay,2011,1736709.0,6.30999994277954,1627123.0,12060.0,5824.735651658719,3368926.0,76.9833
URY,Uruguay,2012,1725957.0,6.44999980926514,1614633.0,13330.0,6369.70024637649,3378975.0,77.111
URY,Uruguay,2013,1725619.0,6.44000005722046,1614489.0,15330.0,7302.134151522554,3389436.0,77.24
URY,Uruguay,2014,1763086.0,6.55000019073486,1647604.0,15790.0,7650.678974097168,3400439.0,77.3663
URY,Uruguay,2015,1748294.0,7.48999977111816,1617347.0,15620.0,7404.121889336295,3412013.0,77.4827
URY,Uruguay,2016,1749033.0,7.84000015258789,1611909.0,15440.0,7268.360005245114,3424139.0,77.5707
URY,Uruguay,2017,1745467.0,7.8899998664856,1607750.0,15920.0,7447.781193576875,3436645.0,77.6247
URY,Uruguay,2018,1743852.0,8.34000015258789,1598415.0,17280.0,8007.6222063091245,3449290.0,77.611
URY,Uruguay,2019,1744635.0,8.88000011444092,1589711.0,17770.0,8160.41583531476,3461731.0,77.5085
URY,Uruguay,2020,1686696.0,10.3500003814697,1512123.0,15740.0,6851.665666300201,3473727.0,78.4298
USA,United States,2000,146013784.0,3.99000000953674,140187834.0,35960.0,17866.14486590845,282162411.0,76.8114
USA,United States,2001,147226537.0,4.73000001907349,140262722.0,36700.0,18063.869088476673,284968955.0,76.9285
USA,United States,2002,148295437.0,5.78000020980835,139723960.0,37310.0,18124.63259294536,287625193.0,77.0005
USA,United States,2003,149003774.0,5.98999977111816,140078448.0,39750.0,19193.264556471124,290107933.0,77.1536
USA,United States,2004,150102997.0,5.53000020980835,141802301.0,43510.0,21071.40191332877,292805298.0,77.5581
USA,United States,2005,151976098.0,5.07999992370605,144255712.0,46180.0,22542.655142562737,295516599.0,77.5573
USA,United States,2006,153855509.0,4.61999988555908,146747385.0,47830.0,23523.458323662217,298379912.0,77.8386
USA,United States,2007,155224880.0,4.61999988555908,148053491.0,48500.0,23837.484784569482,301231207.0,78.1004
USA,United States,2008,156907793.0,5.78000020980835,147838522.0,49100.0,23870.488210213287,304093966.0,78.1958
USA,United States,2009,157079943.0,9.25,142550048.0,47870.0,22244.146384783966,306771529.0,78.564
USA,United States,2010,157111093.0,9.63000011444092,141981295.0,49150.0,22559.871667162424,309327143.0,78.7724
USA,United States,2011,157163170.0,8.94999980926514,143097067.0,50620.0,23247.61732647823,311583481.0,78.82
USA,United States,2012,157841889.0,8.06999969482422,145104049.0,52790.0,24404.548886661454,313877662.0,78.9441
USA,United States,2013,158252925.0,7.36999988555908,146589685.0,53990.0,25040.746757924375,316059947.0,78.9507
USA,United States,2014,158910317.0,6.17000007629395,149105550.0,55800.0,26132.056976604672,318386329.0,79.0175
USA,United States,2015,159912569.0,5.28000020980835,151469185.0,56620.0,26738.82943805704,320738994.0,78.8694
USA,United States,2016,161836238.0,4.86999988555908,153954813.0,57140.0,27229.1770440285,323071755.0,78.8482
USA,United States,2017,163395307.0,4.3600001335144,156271271.0,59250.0,28478.753087978064,325122128.0,78.8213
USA,United States,2018,164634753.0,3.90000009536743,158213997.0,63490.0,30733.882086805894,326838199.0,78.9896
USA,United States,2019,166355636.0,3.67000007629395,160250384.0,65970.0,32198.45687511794,328329953.0,79.138
USA,United States,2020,164740393.0,8.05000019073486,151478791.0,64140.0,29308.651587922428,331501080.0,77.4144
VCT,St. Vincent and the Grenadines,2000,46844.0,20.9549999237061,37028.0,3570.0,1226.3998441370481,107787.0,71.3772
VCT,St. Vincent and the Grenadines,2001,47375.0,21.1000003814697,37379.0,3850.0,1333.8135930968645,107893.0,71.9378
VCT,St. Vincent and the Grenadines,2002,48052.0,20.5919990539551,38157.0,4210.0,1486.1091632360424,108095.0,72.1682
VCT,St. Vincent and the Grenadines,2003,48757.0,20.2129993438721,38902.0,4620.0,1659.1942541681283,108322.0,72.3523
VCT,St. Vincent and the Grenadines,2004,49339.0,20.0189990997314,39462.0,4990.0,1814.5538149649833,108520.0,73.035
VCT,St. Vincent and the Grenadines,2005,49814.0,19.7509994506836,39975.0,5240.0,1928.5102700313946,108617.0,73.5161
VCT,St. Vincent and the Grenadines,2006,50411.0,19.2329998016357,40715.0,5750.0,2155.6808346070975,108602.0,74.0166
VCT,St. Vincent and the Grenadines,2007,50803.0,19.0590000152588,41120.0,6200.0,2349.3678351579492,108516.0,74.7028
VCT,St. Vincent and the Grenadines,2008,51129.0,18.7900009155273,41522.0,6530.0,2501.2560769734596,108401.0,75.0526
VCT,St. Vincent and the Grenadines,2009,51407.0,18.9629993438721,41659.0,6660.0,2562.020998587166,108293.0,75.0826
VCT,St. Vincent and the Grenadines,2010,51746.0,19.0499992370605,41888.0,6410.0,2480.1596157398853,108260.0,74.7184
VCT,St. Vincent and the Grenadines,2011,51976.0,18.988000869751,42107.0,6450.0,2507.410330979089,108315.0,74.5958
VCT,St. Vincent and the Grenadines,2012,52364.0,18.9650001525879,42433.0,6740.0,2637.510213491954,108435.0,74.1463
VCT,St. Vincent and the Grenadines,2013,52844.0,18.9899997711182,42809.0,6950.0,2739.0130173810576,108624.0,73.7976
VCT,St. Vincent and the Grenadines,2014,53327.0,19.05299949646,43167.0,6790.0,2692.2872653121212,108868.0,74.473
VCT,St. Vincent and the Grenadines,2015,53786.0,19.0900001525879,43518.0,6980.0,2783.301782196362,109135.0,74.4071
VCT,St. Vincent and the Grenadines,2016,54253.0,19.1100006103516,43885.0,7290.0,2922.5396694894353,109467.0,74.2799
VCT,St. Vincent and the Grenadines,2017,54747.0,19.181999206543,44245.0,7460.0,3005.369402509424,109826.0,74.3052
VCT,St. Vincent and the Grenadines,2018,55279.0,19.1800003051758,44676.0,7990.0,3238.9187913982396,110210.0,74.1279
VCT,St. Vincent and the Grenadines,2019,55720.0,19.2800006866455,44977.0,8140.0,3310.451656072265,110593.0,72.8347
VCT,St. Vincent and the Grenadines,2020,54945.0,21.0020008087158,43405.0,7790.0,3047.6258934446178,110947.0,72.1256
VEN,"Venezuela, RB",2000,10202994.0,13.9899997711182,8775595.0,4120.0,1494.4932362986483,24192449.0,72.4775
VEN,"Venezuela, RB",2001,10488958.0,13.039999961853,9121198.0,4600.0,1702.373974756873,24646471.0,71.2015
VEN,"Venezuela, RB",2002,10554345.0,16.1700000762939,8847707.0,3990.0,1406.4453588342212,25100407.0,72.6618
VEN,"Venezuela, RB",2003,10634723.0,16.7800006866455,8850216.0,3490.0,1208.81764071043,25551624.0,71.9402
VEN,"Venezuela, RB",2004,11185252.0,15.0699996948242,9499635.0,4110.0,1501.8698160997553,25996594.0,72.514
VEN,"Venezuela, RB",2005,11606475.0,10.6599998474121,10369225.0,4980.0,1953.6119530372616,26432445.0,72.7825
VEN,"Venezuela, RB",2006,11963899.0,8.60999965667725,10933807.0,6130.0,2496.2295205359815,26850190.0,72.7418
VEN,"Venezuela, RB",2007,12124615.0,7.28000020980835,11241943.0,7630.0,3148.0211813876754,27247601.0,73.0583
VEN,"Venezuela, RB",2008,12336408.0,6.25,11565382.0,9400.0,3933.8280269304046,27635827.0,72.436
VEN,"Venezuela, RB",2009,12525010.0,6.09999990463257,11760984.0,10380.0,4355.141463686111,28031010.0,72.5788
VEN,"Venezuela, RB",2010,12728031.0,7.1100001335144,11823068.0,11810.0,4909.65955837744,28439942.0,72.8901
VEN,"Venezuela, RB",2011,12941283.0,6.90000009536743,12048334.0,11980.0,4996.527135106139,28887873.0,72.913
VEN,"Venezuela, RB",2012,13095403.0,6.59999990463257,12231106.0,12710.0,5294.719977063316,29360827.0,73.0364
VEN,"Venezuela, RB",2013,13607727.0,7.53999996185303,12581704.0,11970.0,5057.008302529065,29781046.0,73.1962
VEN,"Venezuela, RB",2014,13557468.0,6.86399984359741,12626883.0,13080.0,5497.446262725064,30042973.0,72.8533
VEN,"Venezuela, RB",2015,13416397.0,6.07999992370605,12600680.0,13080.0,5478.952272413508,30081827.0,73.0064
VEN,"Venezuela, RB",2016,13109698.0,5.32000017166138,12412262.0,13080.0,5438.713367068828,29851249.0,72.0578
VEN,"Venezuela, RB",2017,12606669.0,5.05000019073486,11970032.0,13080.0,5324.993625027549,29402480.0,71.943
VEN,"Venezuela, RB",2018,11984547.0,5.02199983596802,11382683.0,13080.0,5154.044747352254,28887117.0,71.9788
VEN,"Venezuela, RB",2019,10920757.0,5.09600019454956,10364235.0,13080.0,4753.997991782038,28515829.0,72.1614
VEN,"Venezuela, RB",2020,10459875.0,6.6269998550415,9766699.0,13080.0,4492.498206231458,28435943.0,71.0949
