PAIS,NOMBRE PAIS,ANIO,RENTA RECURSOS,INDUSTRIA,PIB,INVERSION SALUD,INVERSION EDUCACION,INVERSION DESARROLLO,GINI,INVERS.,PIB.INV,IND.ESTADO,ESPERANZA
ECU,Ecuador,2001,9.41822979182602,29.0495989835675,24468324000.0,3.75336552,1.5055400530497254,0.0515000000596046,55.43333333333333,0.0531040557310933,1299367241.3424478,9.677051984624613,73.2395
ECU,Ecuador,2002,8.23175981774362,28.8079647076276,28548945000.0,4.4733963,1.8601500590642308,0.0553399994969368,54.46666666666667,0.06388886358561167,1823959652.6181304,9.849762073234123,73.6134
ECU,Ecuador,2003,8.97724851589661,27.999299352527,32432858000.0,5.44066668,2.2147600650787362,0.0573499985039234,53.5,0.0771277674358266,2501473929.103188,10.028999233952655,73.9751
ECU,Ecuador,2004,13.4857595554387,29.7117039863263,36591661000.0,5.56659126,2.569370071093242,0.0811099981268246,53.9,0.08217071329220066,3006762884.9164004,9.955509979815368,74.2788
ECU,Ecuador,2005,17.797274502375,31.5445808829987,41507085000.0,5.59422016,2.9239800771077475,0.1048699977497258,53.1,0.08623070234857473,3579185091.991991,10.106576838658304,74.5144
ECU,Ecuador,2006,18.8589408382362,33.8867080249743,46802044000.0,5.70302916,3.278590083122253,0.128629997372627,52.3,0.0911024924049488,4263782858.0460796,10.262479730580523,74.689
ECU,Ecuador,2007,17.0370051505215,34.4581317472432,51007777000.0,5.33981323,3.633200089136759,0.131940007209778,53.4,0.09104953326346536,4644234288.656923,10.051792791243866,74.8445
ECU,Ecuador,2008,18.8312902999743,37.9193050944151,61762635000.0,5.3773427,3.9878100951512643,0.227789998054504,49.8,0.09592942793205769,5924854243.126484,10.78099994072027,74.983
ECU,Ecuador,2009,9.20253907406395,32.4176148293515,62519686000.0,5.6990099,4.34242010116577,0.394630014896393,48.5,0.10436060016062162,6524591952.813614,11.071211769460579,75.1841
ECU,Ecuador,2010,11.8746413246218,34.7241859855329,69555367000.0,6.11657906,4.50743007659912,0.402969986200333,48.8,0.11026979122799453,7669855797.87654,11.005497893511157,75.4301
ECU,Ecuador,2011,16.1462302204093,37.6346398733428,79276664000.0,6.47737551,4.72689008712769,0.339910000562668,45.9,0.11544175597690358,9151837300.150976,11.704063079598516,75.7425
ECU,Ecuador,2012,14.3200125710124,37.755274568157,87924544000.0,6.7622118,4.64307022094727,0.332359999418259,46.1,0.1173764202036553,10320268222.75878,11.655820790582052,76.0616
ECU,Ecuador,2013,13.0933781147297,37.1461281071133,95129659000.0,6.80123425,5.00464010238647,0.379900008440018,46.9,0.12185774360826487,11592285595.963667,11.459713010301773,76.3694
ECU,Ecuador,2014,11.5888239142951,36.7788237639279,101726331000.0,6.72399426,5.26099014282227,0.442660003900528,45.0,0.12427644406722796,12642186684.685818,11.945900673156117,76.6221
ECU,Ecuador,2015,4.78646712008494,31.8721276736767,99290381000.0,7.49149466,4.99870014190674,0.41858428929533276,46.0,0.12908779091202074,12817175942.102877,11.686587591690587,76.7893
ECU,Ecuador,2016,3.7152296705179,32.0230096159111,99937696000.0,7.27991486,4.36275005340576,0.39450857469013756,45.0,0.12037173488095898,12029673847.525875,11.944539533517984,76.7634
ECU,Ecuador,2017,5.44100594391504,32.5235875609332,104295862000.0,7.42857885,4.61426019668579,0.37043286008494236,44.7,0.12413271906770733,12946528937.570372,12.026755358329167,76.9725
ECU,Ecuador,2018,7.49992801089728,32.5426250874751,107562008000.0,7.86490965,4.6214599609375,0.34635714547974716,45.4,0.12832726756417248,13803138580.355661,11.843207609726703,77.0938
ECU,Ecuador,2019,6.89882108613169,32.7023208798527,108108009000.0,7.81824684,4.22565984725952,0.32228143087455197,45.7,0.12366188118134072,13368839763.709312,11.76451193872927,77.2971
ECU,Ecuador,2020,4.75666507381545,30.7257403995145,99291124000.0,8.371462345,4.13413000106812,0.2982057162693567,47.3,0.12803798062337476,12713035010.7851,11.365171567117024,72.1535
GRD,Grenada,2000,0.0,17.9095188316552,520044370.37037,5.35886383,3.92673993110657,0.16473356767424532,51.2,0.09450337328780815,49145947.25933423,10.474730980825834,72.7829
GRD,Grenada,2001,0.0,16.5118570725163,520444185.185185,5.62456989,3.92673993110657,0.15976535355938348,51.2,0.09711075174665953,50540726.065511,10.474733705003189,73.1181
GRD,Grenada,2002,0.0,16.6171559487198,540336925.925926,6.1756978,3.92673993110657,0.15479713944452167,51.2,0.10257234870551091,55423627.58453789,10.474743241920219,73.167
GRD,Grenada,2003,0.0,17.0087138352588,591018407.407407,5.28485727,3.92673993110657,0.1498289253296598,51.2,0.0936142612643623,55327751.603084326,10.474743054662444,73.1875
GRD,Grenada,2004,0.0,16.7118338408484,599118592.592593,5.36568451,3.952729086081189,0.144860711214798,51.2,0.09463274307295988,56696235.84304817,10.474745727483223,71.7876
GRD,Grenada,2005,0.0,22.8478487752929,695555555.555555,5.14460278,3.9787182410558084,0.13989249709993615,51.2,0.09263213518155744,64430796.24850546,10.474760834046515,73.5214
GRD,Grenada,2006,0.0,19.4226500215903,698700666.666667,5.11352158,4.004707396030428,0.1349242829850743,51.2,0.09253153259015501,64651843.50842973,10.474761265779446,73.7004
GRD,Grenada,2007,0.0,18.8185412969453,758683592.592593,5.23867893,4.030696551005047,0.1299560688702125,51.2,0.09399331549875259,71311186.28228267,10.4747742723083,74.3165
GRD,Grenada,2008,0.0,17.5549887040486,825976037.037037,5.386199,4.056685705979666,0.12498785475535064,51.2,0.09567872560735016,79028334.60591316,10.474789344863618,74.6558
GRD,Grenada,2009,0.0,14.7258701794622,771275555.555555,5.43471003,4.082674860954285,0.12001964064048881,51.2,0.09637404531594773,74330945.34219381,10.474780170275213,75.0363
GRD,Grenada,2010,0.0,14.7095659305086,771013259.259259,5.41881227,4.1086640159289045,0.11505142652562697,51.2,0.09642527712454532,74345167.19077295,10.474780198052262,74.9988
GRD,Grenada,2011,0.0,13.3429542169294,778655925.925926,5.80423355,4.1346531709035235,0.11008321241076513,51.2,0.10048969933314289,78246899.88026628,10.47478781862392,75.2947
GRD,Grenada,2012,0.0,12.3179842070275,799882259.259259,5.82235813,4.160642325878142,0.1051149982959033,51.2,0.10088115454174046,80693045.81152982,10.474792596252692,75.0416
GRD,Grenada,2013,0.0,13.3978833130856,842620111.111111,5.62652922,4.186631480852762,0.10014678418104146,51.2,0.09913307485033804,83531522.54517792,10.474798140152563,75.1161
GRD,Grenada,2014,0.0,12.8104181844852,911497407.407407,4.77353573,4.212620635827381,0.09517857006617964,51.2,0.0908133493589356,82776132.49865292,10.47479666478138,74.985
GRD,Grenada,2015,0.0,12.3243977331582,997007925.925926,4.64675617,4.238609790802,0.0902103559513178,51.2,0.08975576316753318,89487207.27556089,10.474809772349301,75.0125
GRD,Grenada,2016,0.0,12.1551895563471,1061640740.74074,4.43910027,3.706204891204835,0.08524214183645595,51.2,0.08230547303041291,87378843.35502456,10.474805654451021,74.7622
GRD,Grenada,2017,0.0,12.7159195222663,1125685185.18519,4.65701056,3.17379999160767,0.08027392772159411,51.2,0.07911084479329264,89053905.97129445,10.474808926057694,74.7652
GRD,Grenada,2018,0.0,13.4332192367978,1166523555.55556,4.57647324,3.55255007743835,0.07530571360673229,51.2,0.08204329031045082,95705430.72242412,10.474821917316973,74.8076
GRD,Grenada,2019,0.0,13.6417603413492,1213485185.18519,4.96524,3.55255007743835,0.07033749949187046,51.2,0.08588127576930221,104215655.83085206,10.474838538850388,74.8632
GRD,Grenada,2020,0.0,13.0941143897686,1043411111.11111,5.181050539999999,3.55255007743835,0.06536928537700862,51.2,0.08798969902815358,91809429.62929788,10.474814307939836,74.9238
GTM,Guatemala,2000,1.64768800373464,19.7911162779183,19288827158.9035,5.39686108,3.03285002708435,0.06040107126214678,54.2,0.08490112178346497,1637643063.6782727,9.897879629703406,67.4459
GTM,Guatemala,2001,1.50451920261227,27.3420734989877,18405203853.1036,6.07015848,3.03285002708435,0.05543285714728494,54.266666666666666,0.09158441364231634,1685629802.8537946,9.8858085000708,67.9464
GTM,Guatemala,2002,1.2922727158346,27.1826895247297,20444205991.025,6.01308298,3.03285002708435,0.05046464303242311,54.333333333333336,0.09096397650116773,1859686273.3526309,9.87399902302255,68.3865
GTM,Guatemala,2003,1.50767273253624,27.4424966147734,21576351798.9145,6.15313578,3.03285002708435,0.04549642891756127,54.400000000000006,0.09231482236001912,1991817083.494071,9.862141421542391,68.7969
GTM,Guatemala,2004,1.49290085735172,27.8833550863791,23577286226.6407,6.26182795,3.03285002708435,0.040528214802699435,54.46666666666667,0.0933520619188705,2200988283.7082953,9.850454292263052,69.1648
GTM,Guatemala,2005,1.52907517719573,27.5811372404814,26783543667.064,6.14832115,3.03285002708435,0.0355600006878376,54.53333333333333,0.09216731177772189,2468567219.674516,9.838902842521838,69.1675
GTM,Guatemala,2006,2.17437512563474,28.269045356288,29744368110.9094,6.36372948,3.03285002708435,0.0500999987125397,54.6,0.0944667950579689,2809855126.462064,9.827514599564156,69.8124
GTM,Guatemala,2007,1.98346545616182,27.8843638206437,33567868322.6252,6.19192553,3.08808994293213,0.0678199976682663,53.8125,0.09347835470600396,3137869101.7867928,9.971941436166977,70.1002
GTM,Guatemala,2008,2.01044110116012,28.116816136255,38503862830.6878,6.08125973,3.23686003684998,0.0628999993205071,53.025,0.09381019766170487,3612054982.8859935,10.120933844824995,70.3556
GTM,Guatemala,2009,1.63592280003573,27.5259745150329,37125943564.9873,6.33950901,3.04275500774384,0.0562000013887882,52.2375,0.0943846401913263,3504118825.1448116,10.27330411114757,70.6414
GTM,Guatemala,2010,2.64884359557953,27.4918265373292,40676432028.5934,6.12487125,2.8486499786377,0.0442100018262863,51.45,0.09017731230463986,3668091314.4809227,10.43086726443158,70.8783
GTM,Guatemala,2011,2.84336223643236,27.9436212267543,46876114650.4996,5.96316576,2.96865010261536,0.0489399991929531,50.6625,0.08980755861808314,4209829414.2627287,10.594074405427742,71.1769
GTM,Guatemala,2012,2.17025587200334,28.1234371173336,49593961141.7484,6.07307673,3.00524997711182,0.0454300008714199,49.875,0.09123756707983241,4524832356.424871,10.761980849307253,71.463
GTM,Guatemala,2013,2.08364679777479,22.9529484330494,52996540703.5943,5.77188921,2.88808989524841,0.0391599982976913,49.0875,0.08699139103546102,4610242795.873098,10.934806944805583,71.728
GTM,Guatemala,2014,2.97049384944498,23.1927165333151,57852399963.7878,5.8885684,2.98562002182007,0.0294899996370077,48.3,0.08903678421457077,5150991651.870816,11.11421140349366,71.9638
GTM,Guatemala,2015,1.78811232243738,22.7375109396278,62186186575.7433,6.00602055,3.03032994270325,0.0306400004774332,48.3,0.09066990493180684,5638415624.894248,11.115220562858099,72.103
GTM,Guatemala,2016,2.02245073214132,22.6144411202747,66053725049.0138,6.07008219,2.94474005699158,0.0231100004166365,48.3,0.09037932247408216,5969890916.819177,11.115906847106391,72.3547
GTM,Guatemala,2017,1.51488173596791,21.9049097758764,71654134378.5299,6.13921785,2.95009994506836,0.0295499991625547,48.3,0.09118867794230914,6534045783.078706,11.117074869603822,72.5506
GTM,Guatemala,2018,1.20939204308682,21.4271979658517,73208583758.9105,6.12415409,3.13704991340637,0.0294300001114607,48.3,0.09290634003517831,6801541576.199172,11.11762869112167,72.7257
GTM,Guatemala,2019,1.15657591805114,21.8211743745573,77020015201.3201,6.21161032,3.19928002357483,0.0264699999243021,48.3,0.09437360343499132,7268656371.166387,11.118595802498414,73.1289
GTM,Guatemala,2020,1.33736802752441,22.0777066235219,77604632620.6473,4.69949484,3.29972004890442,0.026880454483696005,48.3,0.08026095343388115,6228621805.019226,11.116442521823162,71.7969
GUY,Guyana,2000,15.5078378970403,20.0012299787296,712667896.727512,3.18737936,8.48414993286133,0.02729090904308991,45.1,0.1169882020190442,83373735.8748455,11.891566496610738,64.4833
GUY,Guyana,2001,12.9135305068596,20.0826363267013,712167575.624277,3.05506778,8.39729976654053,0.027701363602483813,45.1,0.11480068910143013,81757328.43736185,11.891562912558769,64.7882
GUY,Guyana,2002,12.7851274641531,19.6492758825796,726131434.715338,3.19353795,8.36553955078125,0.02811181816187772,46.8183,0.11587189318943128,84138224.04482414,11.455130268419854,64.7275
GUY,Guyana,2003,16.9482275120454,18.0496168369614,743064076.794567,3.26884198,6.95590019226074,0.028522272721271624,45.9568,0.10253264444982012,76188324.78941117,11.66984930317245,64.6003
GUY,Guyana,2004,21.1992807948421,17.1139253470055,787814379.183843,3.43770432,5.51293992996216,0.028932727280665527,45.3823,0.08979576977242826,70742398.61660087,11.817567330510316,64.9305
GUY,Guyana,2005,20.8261029091498,16.6691938643683,824880550.343965,3.79409742,8.13973045349121,0.029343181840059435,47.2929,0.11963171055331268,98681871.23980649,11.34020497391111,65.132
GUY,Guyana,2006,9.70635226740931,22.0716791428299,2379818382.99241,3.93144441,3.11891007423401,0.02975363639945334,42.8048,0.07080108120633463,168493714.5905736,12.529392988520348,65.6666
GUY,Guyana,2007,10.8075151626297,23.6589377907829,2730971150.01134,4.28126192,2.39117002487183,0.030164090958847242,42.8048,0.06702596035830678,183045964.04033956,12.529426985290453,66.2535
GUY,Guyana,2008,10.3635572933336,24.7390950750695,3025187923.58617,4.20242214,2.27087497711182,0.030574545518241146,42.8048,0.06503871662630062,196754340.1034277,12.529459010614863,66.288
GUY,Guyana,2009,10.7158376268642,24.5699983117448,3165663152.73351,4.35117102,2.15057992935181,0.03098500007763505,42.8048,0.06532735949429445,206804414.8164636,12.529482489464694,66.5625
GUY,Guyana,2010,14.5922039755807,24.9027270750604,3432913073.24154,4.21897697,2.40938997268677,0.031395454637028954,42.8048,0.06659762397323798,228623853.98455286,12.52953346374601,66.743
GUY,Guyana,2011,16.3205803071736,26.4538770719167,3691384317.52178,4.17213488,2.50669002532959,0.03180590919642286,42.8048,0.06710630814526013,247715173.4941973,12.529578064630746,66.9818
GUY,Guyana,2012,16.5263577632844,26.5877498717371,4063089191.87525,3.7081871,2.24131989479065,0.03221636375581677,42.8048,0.05981723358546467,243042755.2689787,12.529567148989917,67.2298
GUY,Guyana,2013,13.6687176344706,25.6280649781202,4167800259.20888,3.80231333,3.300824999809265,0.032626818315210665,42.8048,0.07135765148124476,297404438.3400688,12.529694148025238,67.4727
GUY,Guyana,2014,10.7965827876432,24.3921272261287,4127659492.02031,3.94755459,4.36033010482788,0.033037272874604576,42.8048,0.08340921967702485,344284857.3218788,12.529803669431676,67.8818
GUY,Guyana,2015,8.56443283739515,24.7187387911341,4279840193.7046,4.02264786,3.89569997787476,0.03344772743399848,42.8048,0.07951795565308759,340324142.7253041,12.529794416463323,68.2015
GUY,Guyana,2016,16.0186350564778,29.382927306177,4482697336.56174,4.01842117,4.73775005340576,0.03385818199339238,42.8048,0.08790029405399152,394030414.0388215,12.529919884334483,68.384
GUY,Guyana,2017,12.5246511105359,26.2071926714792,4748174334.14044,4.31911182,4.6647801399231,0.03426863655278629,42.8048,0.09018160596475885,428197986.8534344,12.529999706160106,68.6668
GUY,Guyana,2018,6.59938112987417,26.2597639752552,4787636237.24043,4.90492487,4.45058012008667,0.03467909111218019,42.8048,0.0939018408119885,449567855.81505847,12.53004963016153,68.8959
GUY,Guyana,2019,6.17362767353405,28.6892259316288,5173760191.84652,4.93048668,4.45058012008667,0.035089545671574095,42.8048,0.09416156345758242,487169348.6188699,12.530137474265004,69.1239
GUY,Guyana,2020,19.1861221406636,38.7960801467797,5471256594.72422,4.445063355,4.45058012008667,0.035500000230968,42.8048,0.08931143475317638,488645776.37759817,12.530140923475743,68.4858
HND,Honduras,2000,1.38712046325974,29.3809338966492,7186650135.43927,6.26817942,6.80000019073486,0.0445300005376339,55.4,0.13112709611272494,942364563.0382729,9.682230109744776,68.6618
HND,Honduras,2001,1.45450367449052,27.6950607056328,7651174661.42872,5.92998314,6.80000019073486,0.0383399985730648,55.4,0.12768323329307926,976926719.2613001,9.682292496308357,69.0061
HND,Honduras,2002,1.38516668758156,27.2623882644585,7858235333.4834,6.2445755,6.80000019073486,0.0418099984526634,55.7,0.13086385689187524,1028358984.1036493,9.630236041687022,69.3664
HND,Honduras,2003,1.23029411916699,27.3716581546558,8230387552.2259,6.8900466,6.80000019073486,0.0421499982476234,58.1,0.13732196788982481,1130213015.167579,9.232604697505568,69.5071
HND,Honduras,2004,1.18361589014172,26.5378388000557,8869311410.95131,6.85484314,6.80000019073486,0.0415499992668629,58.1,0.13696393330001722,1214775776.5066166,9.232750244426978,69.7957
HND,Honduras,2005,1.18824381761044,26.2400447570959,9757034456.7578,7.50086403,6.80000019073486,0.03913363568823448,59.5,0.14339997856423095,1399158531.949531,9.015818949189104,70.1041
HND,Honduras,2006,1.9495204048491,26.7848832699915,10917481688.4711,7.86318684,6.80000019073486,0.036717272109606076,57.5,0.14699904302844466,1604859360.4858198,9.329770392340961,70.2608
HND,Honduras,2007,1.67028456821453,26.1566692583548,12361257680.5627,8.08494949,6.80000019073486,0.03430090853097767,55.8,0.14919250589265837,1844207009.3480191,9.61443964739232,70.3765
HND,Honduras,2008,1.21155438554767,25.9497768626944,13881701033.6546,8.60362625,6.80000019073486,0.03188454495234926,55.5,0.1543551098568721,2142711488.0500107,9.66694743733985,70.4414
HND,Honduras,2009,1.17099176784066,26.0219596984677,14587496229.1811,8.9959259,6.80000019073486,0.02946818137372085,51.3,0.1582539427210858,2308528792.6968813,10.458716656975175,70.9113
HND,Honduras,2010,2.37908699268457,25.5871307044098,15839344591.9842,8.72536373,6.80000019073486,0.027051817795092442,53.1,0.1555241573852995,2463400721.2037435,10.104475549824429,71.0884
HND,Honduras,2011,1.71295642212588,25.8142160143128,17710315005.9999,8.79187012,6.09999990463257,0.024635454216464035,52.6,0.14916505478849035,2641760108.191398,10.200864783923496,71.4386
HND,Honduras,2012,1.63572884282847,26.1135718011836,18528601901.324,8.65655136,5.9874649047851545,0.022219090637835625,53.4,0.1466623535542299,2717448362.9175572,10.048184577899786,71.7344
HND,Honduras,2013,1.64301099570549,25.4093197152808,18499710127.8385,8.47723007,5.87492990493774,0.019802727059207215,50.0,0.14371962701996946,2658771439.550501,10.731343775350236,71.9629
HND,Honduras,2014,2.27680274068997,24.510778796214,19756494434.7031,7.91455746,7.0901198387146,0.017386363480578808,49.9,0.1502206366219518,2967833171.399147,10.753468836486908,72.2594
HND,Honduras,2015,1.57944014389692,25.6499709386427,20979767785.2104,7.48378992,6.41297006607056,0.0149699999019504,49.2,0.1391172998597251,2918648645.962516,10.906365375775469,72.4871
HND,Honduras,2016,2.02977607147283,25.8278974975697,21717622071.3816,7.69098616,5.15961980819702,0.02745499974116685,49.8,0.12878060967938185,2796808611.138922,10.774718724591779,72.5878
HND,Honduras,2017,1.74313127246781,26.5389223099615,23136232229.6069,6.98996687,4.93701982498169,0.0399399995803833,49.4,0.11966926694562074,2768695950.800702,10.861906502401554,72.6918
HND,Honduras,2018,1.07759073362282,26.5924587973715,24067778953.842,7.21891975,6.05646991729736,0.04177199974656104,48.9,0.13317161667043922,3205145032.9499116,10.973861474986743,72.8141
HND,Honduras,2019,0.926406175251189,27.0767291297681,25089976946.7736,7.2839179,4.91284990310669,0.04360399991273878,48.2,0.12240371803019429,3071106463.576951,11.132954818877893,72.8811
HND,Honduras,2020,1.21157060008364,25.950158911833,23827840809.7014,6.46427178,6.4384388923645,0.04543600007891652,48.2,0.12948146672443417,3085263776.916466,11.132984190897268,71.4619
HTI,Haiti,2000,0.349449568502637,23.048486874758,6813577558.17628,3.95964003,1.75314998626709,0.03591045479036191,41.1,0.05748700471057452,391692165.1827446,13.049646735768247,58.3652
HTI,Haiti,2001,0.383295015031702,23.5984895487098,6331961555.40914,3.73088169,1.75314998626709,0.03632090934975581,41.1,0.05520352585616846,349546603.4442931,13.049544191822413,58.4886
HTI,Haiti,2002,0.396885022321807,23.1960309786423,6058134466.75258,3.40510392,1.75314998626709,0.03673136390914972,41.1,0.051949852701762396,314719193.19526637,13.049459453597963,58.8545
HTI,Haiti,2003,0.51831684764588,24.8952570438789,4826827577.08641,3.41427732,1.75314998626709,0.03714181846854362,41.1,0.05204569124735634,251215577.78126436,13.04930494358479,59.5065
HTI,Haiti,2004,0.415056574933755,25.6060167161139,6036959914.72398,3.44730067,1.75314998626709,0.037552273027937524,41.1,0.05238002929295028,316216137.17360866,13.049463095797424,58.4755
HTI,Haiti,2005,0.347869051540271,25.0510882749328,7184064657.2953,3.36843777,1.75314998626709,0.03796272758733143,41.1,0.051595504838544214,370665442.7858941,13.04959557585974,60.4153
HTI,Haiti,2006,0.47448398450449,26.4809165387069,7518107786.51149,3.53148794,1.75314998626709,0.03837318214672533,41.1,0.05323011108413815,400189712.6185306,13.049667411066144,60.7632
HTI,Haiti,2007,0.403575652798786,25.324874175977,9522763153.81366,3.72829294,1.75314998626709,0.038783636706119236,41.1,0.05520226562973209,525678101.14584696,13.04997273561244,61.103
HTI,Haiti,2008,0.399712731965507,26.7063241059518,10485225353.1801,3.79294419,1.75314998626709,0.03919409126551314,41.1,0.05585288267532603,585630061.475522,13.050118604129059,61.3322
HTI,Haiti,2009,0.337463725945709,26.2255411512356,11597014807.3496,3.60447621,1.75314998626709,0.03960454582490705,41.1,0.05397230742091997,625917648.3472335,13.05021662745478,61.7409
HTI,Haiti,2010,0.665741356275988,23.5332687261618,11859315078.7902,4.62583256,1.75314998626709,0.040015000384300954,41.1,0.06418997546651392,761249143.9572015,13.050545901166727,46.0185
HTI,Haiti,2011,0.526060369289299,24.5925802703743,13008754110.8113,5.91197777,1.75314998626709,0.04042545494369486,41.1,0.07705553211210785,1002396470.1241351,13.051132634320417,61.6227
HTI,Haiti,2012,0.492284007822723,25.3732825170097,13708926466.2732,5.56462383,1.75314998626709,0.04083590950308876,41.1,0.0735860972577018,1008786396.2458618,13.051148181585921,62.2915
HTI,Haiti,2013,0.541636819116416,25.6899193261312,14902474090.615,4.21974993,1.75314998626709,0.041246364062482666,41.1,0.06014146280329572,896256591.1978003,13.05087438643982,62.6047
HTI,Haiti,2014,0.698659762484309,26.5740100794788,15139264670.4225,4.62687111,1.75314998626709,0.04165681862187657,41.1,0.06421677914888967,972194815.8171096,13.051059150976606,62.9875
HTI,Haiti,2015,0.574767533621075,25.973545798466,14833154471.7456,5.06690121,1.85704004764557,0.04206727318127047,41.1,0.06966008530826841,1033278805.8925215,13.051207773823503,63.2372
HTI,Haiti,2016,0.790216838416027,24.5912876003277,13987693738.923,4.90023947,1.39585995674133,0.04247772774066438,41.1,0.06338577154481995,886620759.7742816,13.050850941594506,63.3922
HTI,Haiti,2017,0.657743898321729,23.7965212492336,15035560372.6443,4.78747177,1.50423002243042,0.04288818230005829,41.1,0.06334589974730478,952441100.0100744,13.05101108840773,63.8538
HTI,Haiti,2018,0.439174146127379,24.0634751077418,16455034352.7671,4.57474232,1.63206994533539,0.04329863685945219,41.1,0.06250110902194843,1028457896.0422031,13.051196044115837,64.0188
HTI,Haiti,2019,0.443148731928758,23.0229814809509,14785839382.9002,4.72808981,1.63206994533539,0.043709091418846095,41.1,0.06403868846754236,946865761.9726647,13.05099752310837,64.2546
HTI,Haiti,2020,0.569148664987753,23.3275466831099,14508218017.4032,5.498134615,1.63206994533539,0.04411954597824,41.1,0.0717432410631363,1040866582.6190952,13.051226235567364,64.0518
JAM,Jamaica,2000,1.4921298589288,22.5635448178584,9005064474.93003,5.64462566,4.98346996307373,0.04726800024509426,48.3,0.10675363623318825,961323377.2130868,11.105537142055447,70.9442
JAM,Jamaica,2001,1.52237979807365,22.3173012581486,9194717835.99985,5.15652943,5.38103008270264,0.049100000411272,48.3,0.10586659513113914,973413470.4888598,11.105562173304465,70.758
JAM,Jamaica,2002,1.11317607312285,21.3229059302313,9719017925.92929,4.74544334,5.37522983551025,0.0609599985182285,48.3,0.10181633174028479,989554753.3361913,11.10559559210953,70.8882
JAM,Jamaica,2003,1.06911353036411,21.4925345723678,9430230564.4699,4.22014093,4.25684976577759,0.0738636823861222,46.9,0.08550854378163714,806365283.0929072,11.436715312406525,70.8062
JAM,Jamaica,2004,1.72188418798294,22.2583396101571,10174664853.9476,4.80435324,3.91254997253418,0.08676736625401593,45.5,0.08803670578788197,895743976.2372879,11.788810681784186,70.8603
JAM,Jamaica,2005,1.98480556667346,21.9006506006203,11243868485.7428,4.54581738,4.61641979217529,0.09967105012190963,45.5,0.092619082222972,1041396779.785296,11.78913079783594,71.0438
JAM,Jamaica,2006,2.66588008902562,21.2201148487383,11930171468.3796,4.20788145,5.05331993103027,0.11257473398980333,45.5,0.09373776115020074,1118307563.5839067,11.789299832525607,71.1993
JAM,Jamaica,2007,2.88053346722561,21.3153996242232,12799593017.7101,5.32057667,5.49022006988525,0.12547841785769706,45.5,0.10936275157742947,1399798711.4880304,11.789918494389134,71.4179
JAM,Jamaica,2008,1.95076993144239,19.6881228419841,13709402085.3206,5.61143064,6.19131994247437,0.13838210172559076,45.5,0.1194113268419996,1637057893.218609,11.79043994314019,71.6122
JAM,Jamaica,2009,1.29292875762586,18.0908593404592,12120460872.8003,5.14652538,6.19848012924194,0.1512857855934845,45.5,0.11496291294835424,1393403488.2136745,11.789904438953366,72.1238
JAM,Jamaica,2010,1.42633119032172,17.9863304478474,13220556882.7046,5.29506874,6.37060022354126,0.1641894694613782,45.5,0.11829858433002638,1563973163.2785406,11.7902793173601,72.6219
JAM,Jamaica,2011,1.72517720981633,18.2490235366752,14444655299.8772,5.23800802,6.26664018630981,0.1770931533292719,45.5,0.11681741359639082,1687387272.4230535,11.790550557160419,73.0942
JAM,Jamaica,2012,1.33695966237548,17.9938605582722,14807086889.2099,4.88511038,6.11246013641357,0.1899968371971656,45.5,0.11187567353610736,1656552818.8380222,11.79048278913056,73.4335
JAM,Jamaica,2013,1.30173815869052,18.0990659844033,14264202737.3082,4.95442057,6.25108003616333,0.20290052106505932,45.5,0.11408401127228389,1627317465.8732114,11.79041853560756,73.4119
JAM,Jamaica,2014,1.34515589159326,18.365151137814,13899228824.2161,5.16565466,6.01586008071899,0.21580420493295305,45.5,0.11397318945651944,1584139440.0818975,11.790323638847582,72.982
JAM,Jamaica,2015,1.26600183798873,19.2660379097861,14188935947.5694,5.62469387,5.45521020889282,0.22870788880084675,45.5,0.11308611967693666,1604571708.655222,11.790368544932358,72.394
JAM,Jamaica,2016,1.22040638396212,19.1120719419231,14077109396.8584,5.70086861,5.31461000442505,0.24161157266874045,45.5,0.11257090187093789,1584672900.5402048,11.790324811288148,72.0198
JAM,Jamaica,2017,1.34824827044092,19.4370522816322,14808989993.3185,6.14843798,5.26016998291016,0.25451525653663415,45.5,0.11663123219446793,1727190750.4762821,11.790638037331965,71.9114
JAM,Jamaica,2018,1.44835974994787,20.3485902830977,15730793852.7913,5.96785641,5.41380977630615,0.26741894040452785,45.5,0.11649085126710677,1832493567.019029,11.790869472093595,71.793
JAM,Jamaica,2019,0.150631078654654,19.2535844539959,15830768549.8916,6.09748316,5.16364002227783,0.2803226242724216,45.5,0.11541445806550252,1827099572.94614,11.790857617161569,71.767
JAM,Jamaica,2020,0.205820750325272,20.3912395369836,13812425036.5864,5.273303985,5.61749505996704,0.2932263081403153,45.5,0.11184025353107355,1544785117.9707706,11.790237145831952,71.8686
KNA,St. Kitts and Nevis,2000,0.0,26.842734561823,421695769.843918,4.79933786,4.74038982391357,0.16874705009501065,51.2,0.09708474734008579,40940227.26967975,10.474714954028979,69.7815
KNA,St. Kitts and Nevis,2001,0.0,30.5650311211705,458643829.014199,4.39693737,4.42154979705811,0.1658240954645653,51.2,0.08984311262522676,41205989.184987925,10.474715473095218,70.1995
KNA,St. Kitts and Nevis,2002,0.0,28.6195389986205,481077373.669966,4.45210552,3.92051005363464,0.16290114083411994,51.2,0.0853551671446876,41062439.639127284,10.474715192725013,70.4518
