PAIS,NOMBRE PAIS,ANIO,CONSUMO ALCOHOL,CONSUMO TABACO,HAB.MEAN,SERV SANITARIOS,ACCESO ELECTRICIDAD,ACC.AE,IND.N.VIDA,ESPERANZA
HTI,Haiti,2007,3.52626,10.42,0.0697313,24.06453423,35.550651550293,0.08555098711308284,1.2268663729642622,61.103
HTI,Haiti,2008,3.4820200000000003,10.18,0.0683101,25.08643399,36.0414657592773,0.09041518516729553,1.323599074914186,61.3322
HTI,Haiti,2009,3.480093333333334,9.94,0.06710046666666666,26.11670299,36.5422210693359,0.09543623342627659,1.4222886690248044,61.7409
HTI,Haiti,2010,3.48592,9.7,0.06592959999999999,27.15643914,37.0556221008301,0.10062987463760314,1.526323148291559,46.0185
HTI,Haiti,2011,3.098103333333333,9.479999999999999,0.06289051666666666,28.20566083,37.5843849182129,0.10600924135072803,1.6856156853123014,61.6227
HTI,Haiti,2012,2.72186,9.26,0.0599093,29.26474876,37.9000015258789,0.11091340226584626,1.8513553365812363,62.2915
HTI,Haiti,2013,2.356666666666667,9.04,0.05698333333333333,30.3333259,38.6978759765625,0.1173835283634851,2.059962474936855,62.6047
HTI,Haiti,2014,2.546666666666667,8.82,0.05683333333333333,31.41232366,39.496410369873,0.12406740259466308,2.1830041512257434,62.9875
HTI,Haiti,2015,2.6566666666666667,8.6,0.05628333333333333,32.50172798,40.8362846374512,0.13272498150002918,2.358157799822846,63.2372
HTI,Haiti,2016,2.7733333333333334,8.366666666666667,0.0557,33.59935056,40.4000015258789,0.13574138138925398,2.4370086425359783,63.3922
HTI,Haiti,2017,2.8066666666666666,8.133333333333333,0.0547,34.70445486,43.7492713928223,0.1518294614210091,2.7756757115358153,63.8538
HTI,Haiti,2018,2.953333333333333,7.9,0.054266666666666664,35.81744586,44.962345123291,0.16104363621921103,2.9676345740640855,64.0188
HTI,Haiti,2019,3.066666666666667,7.9,0.05483333333333333,36.93852795,45.990234375,0.16988115578879884,3.098136579734933,64.2546
HTI,Haiti,2020,3.033333333333333,7.7,0.05366666666666667,37.12173441,46.9255332946777,0.1741957184012638,3.245882951576344,64.0518
JAM,Jamaica,2000,2.7733333333333334,17.4,0.10086666666666666,82.72092608,84.3941345214844,0.6981160963337287,6.921177425648335,70.9442
JAM,Jamaica,2001,3.0769633333333335,16.9,0.09988481666666665,82.82578122,87.7081146240234,0.7264493113068043,7.272870247448063,70.758
JAM,Jamaica,2002,3.4034133333333334,16.4,0.09901706666666665,82.92912518,86.6812896728516,0.7188403522043751,7.259762144078616,70.8882
JAM,Jamaica,2003,3.69884,15.9,0.09799419999999999,83.03157627,86.6085662841797,0.7191245777060218,7.338440210808618,70.8062
JAM,Jamaica,2004,3.5864433333333334,15.4,0.09493221666666667,83.27473463,87.3378067016602,0.7273032676246989,7.661290267543865,70.8603
JAM,Jamaica,2005,3.45384,14.9,0.09176920000000001,83.51652315,88.0665054321289,0.7355008339661995,8.014680676808771,71.0438
JAM,Jamaica,2006,3.3725366666666665,14.48,0.08926268333333333,83.75695613,88.7970809936523,0.7437373217257393,8.3320072168165,71.1993
JAM,Jamaica,2007,3.345876666666667,14.06,0.08702938333333333,83.99602578,89.5321807861328,0.7520347365451631,8.641158971157784,71.4179
JAM,Jamaica,2008,3.341833333333333,13.64,0.08490916666666667,84.23371017,92.0,0.774950133564,9.126813558379052,71.6122
JAM,Jamaica,2009,3.3363033333333334,13.22,0.08278151666666667,84.47002427,91.0267791748047,0.7689034246115684,9.288346669313682,72.1238
JAM,Jamaica,2010,3.29819,12.8,0.08049095,84.7049499,92.1999969482422,0.7809796122281009,9.702700890324946,72.6219
JAM,Jamaica,2011,3.175053333333333,12.440000000000001,0.07807526666666667,84.93844534,91.0999984741211,0.7737892240868218,9.910811158550704,73.0942
JAM,Jamaica,2012,3.05646,12.08,0.0756823,85.169952,93.0999984741211,0.7929322401240966,10.47711605123122,73.4335
JAM,Jamaica,2013,2.983333333333333,11.72,0.07351666666666666,85.39915542,93.9000015258789,0.801898082424677,10.907704589771168,73.4119
JAM,Jamaica,2014,3.0566666666666666,11.36,0.07208333333333333,85.62576588,93.3000030517578,0.7988884217913099,11.08284515779852,72.982
JAM,Jamaica,2015,3.126666666666667,11.0,0.07063333333333334,85.84954834,94.9000015258789,0.8147122268462016,11.534387355066562,72.394
JAM,Jamaica,2016,3.2100000000000004,10.566666666666666,0.06888333333333334,86.07016642,96.7379837036133,0.8326254356505245,12.087473055657263,72.0198
JAM,Jamaica,2017,3.253333333333334,10.133333333333333,0.06693333333333333,86.28739247,97.6095809936523,0.8422476224031529,12.58338081279611,71.9114
JAM,Jamaica,2018,3.3366666666666664,9.7,0.06518333333333333,86.49974124,98.4871215820313,0.8519110532318128,13.069461312684421,71.793
JAM,Jamaica,2019,3.4233333333333333,9.7,0.06561666666666667,86.63160182,99.3676223754883,0.8608376295433425,13.119191712623964,71.767
JAM,Jamaica,2020,3.48,9.4,0.0644,86.60642453,100.0,0.8660642453,13.448202566770187,71.8686
KNA,St. Kitts and Nevis,2000,6.136666666666667,10.2,0.08168333333333333,86.45086338,95.2815399169922,0.8237171389999909,10.084274299122518,69.7815
KNA,St. Kitts and Nevis,2001,7.205756666666666,10.1,0.08652878333333333,87.10491962,93.5299987792969,0.8146923025729356,9.415275139539528,70.1995
KNA,St. Kitts and Nevis,2002,8.215353333333333,10.0,0.09107676666666667,87.75897586,95.8031845092773,0.8407589356660794,9.231321734808468,70.4518
KNA,St. Kitts and Nevis,2003,9.015106666666666,9.9,0.09457553333333334,88.4130321,96.0549850463867,0.8492512476271208,8.979608337326717,70.7676
KNA,St. Kitts and Nevis,2004,9.16693,9.8,0.09483465,89.06708835,96.3038940429688,0.8577507439174141,9.044697733554287,71.303
KNA,St. Kitts and Nevis,2005,9.365336666666666,9.7,0.09532668333333333,89.72114459,96.5522689819336,0.8662780085820635,9.08746615627975,71.3616
KNA,St. Kitts and Nevis,2006,10.083393333333332,9.6,0.09841696666666666,90.37520083,96.8025207519531,0.8748547253808003,8.889267318549752,71.2885
KNA,St. Kitts and Nevis,2007,10.928599999999998,9.5,0.10214299999999998,91.02925707,97.0572891235352,0.88350529221436,8.649690064070569,71.3668
KNA,St. Kitts and Nevis,2008,11.295589999999999,9.4,0.10347795,91.68331331,97.3192901611328,0.8922554970949939,8.622663061019221,71.3738
KNA,St. Kitts and Nevis,2009,11.105396666666666,9.3,0.10202698333333333,92.33736955,97.5912246704102,0.9011316977228744,8.832287972082625,71.3927
KNA,St. Kitts and Nevis,2010,10.476086666666665,9.2,0.09838043333333331,92.99142579,99.843391418457,0.9284579323711367,9.437424708481704,71.2705
KNA,St. Kitts and Nevis,2011,9.654426666666666,9.12,0.09387213333333332,93.64548203,100.0,0.9364548202999999,9.975855315599519,71.5378
KNA,St. Kitts and Nevis,2012,8.980143333333332,9.04,0.09010071666666665,94.29953828,100.0,0.9429953828,10.466014230371458,71.669
KNA,St. Kitts and Nevis,2013,8.483333333333333,8.96,0.08721666666666668,94.95359452,100.0,0.9495359452,10.887092817122108,71.457
KNA,St. Kitts and Nevis,2014,8.443333333333333,8.88,0.08661666666666668,94.95359452,100.0,0.9495359452,10.9625085072157,70.9659
KNA,St. Kitts and Nevis,2015,8.436666666666666,8.8,0.08618333333333332,94.95359452,100.0,0.9495359452,11.017628449429512,70.763
KNA,St. Kitts and Nevis,2016,8.416666666666666,8.7,0.08558333333333333,94.95359452,100.0,0.9495359452,11.094869856280429,71.7405
KNA,St. Kitts and Nevis,2017,8.473333333333333,8.6,0.08536666666666665,94.95359452,100.0,0.9495359452,11.12302942444358,71.8399
KNA,St. Kitts and Nevis,2018,8.546666666666667,8.5,0.08523333333333333,94.95359452,100.0,0.9495359452,11.140429548689871,71.4671
KNA,St. Kitts and Nevis,2019,8.663333333333334,8.5,0.08581666666666667,94.95359452,100.0,0.9495359452,11.06470318741503,71.5717
KNA,St. Kitts and Nevis,2020,8.756666666666666,8.5,0.08628333333333334,94.95359452,100.0,0.9495359452,11.004859322387482,71.6266
LCA,St. Lucia,2000,11.083333333333334,10.2,0.10641666666666666,84.97445992,89.3874359130859,0.7595649090348087,7.137649889128978,70.7678
LCA,St. Lucia,2001,11.854206666666665,10.1,0.10977103333333332,84.98031678,89.9000015258789,0.7639730608191673,6.959696357228127,71.1345
LCA,St. Lucia,2002,12.54389,10.0,0.11271944999999998,85.0025865,90.3582916259766,0.7680688499929303,6.813986849589227,71.472
LCA,St. Lucia,2003,12.956560000000001,9.9,0.1142828,85.02425066,90.8346939086914,0.7723151783516955,6.757930137795849,71.7707
LCA,St. Lucia,2004,13.282416666666668,9.8,0.11541208333333333,84.83124521,91.3082122802734,0.7745789345634606,6.711419742128046,72.0276
LCA,St. Lucia,2005,13.168523333333333,9.7,0.11434261666666666,84.63842525,91.7811889648438,0.7768215301557057,6.793805781271454,72.2445
LCA,St. Lucia,2006,13.07745,9.6,0.11338725,84.44639319,92.2560424804688,0.779069003745901,6.870869553198451,72.4654
LCA,St. Lucia,2007,12.82403,9.5,0.11162015,84.25554868,92.7354202270508,0.7813473713300535,7.000056632517099,72.5985
LCA,St. Lucia,2008,12.82687,9.4,0.11113434999999999,84.06634407,93.2220230102539,0.7836834661281462,7.0516763370474225,72.6977
LCA,St. Lucia,2009,12.55034,9.3,0.10925170000000001,83.87897171,93.7185668945313,0.7861017021248135,7.195326957153192,72.7222
LCA,St. Lucia,2010,11.89748,9.2,0.10548739999999998,83.68751104,94.1999969482422,0.7883363284573986,7.473274803032389,72.7196
LCA,St. Lucia,2011,11.145516666666666,9.12,0.10132758333333332,83.4554355,94.7525177001953,0.7907612629391256,7.804007920901358,72.944
LCA,St. Lucia,2012,10.443783333333332,9.04,0.09741891666666666,83.21779251,95.3434219360352,0.7934269103866359,8.144485050079794,72.8821
LCA,St. Lucia,2013,9.963333333333333,8.96,0.09461666666666665,82.97381845,95.8573837280273,0.795365315454132,8.406186177073794,72.7353
LCA,St. Lucia,2014,9.496666666666668,8.88,0.09188333333333334,82.72336643,96.4376373291016,0.7977646010418719,8.682364604119773,72.8638
LCA,St. Lucia,2015,9.243333333333332,8.8,0.09021666666666667,82.91353758,97.0327377319336,0.8045327546426959,8.917784089887633,73.1381
LCA,St. Lucia,2016,9.113333333333335,8.7,0.08906666666666667,83.10351791,97.6397094726563,0.8114203344888089,9.110258246506088,73.1116
LCA,St. Lucia,2017,9.280000000000001,8.6,0.08940000000000001,83.25699604,98.2798080444336,0.8182481589167369,9.15266396998587,73.1275
LCA,St. Lucia,2018,9.443333333333333,8.5,0.08971666666666668,83.375995,98.8773956298828,0.8244001243650131,9.188929493200963,73.3569
LCA,St. Lucia,2019,9.466666666666667,8.5,0.08983333333333335,83.37231796,99.5021820068359,0.8295727555987714,9.234576129114338,73.4449
LCA,St. Lucia,2020,9.423333333333334,8.5,0.08961666666666666,83.36810833,100.0,0.8336810833,9.302745954621537,73.416
MEX,Mexico,2000,4.829999999999999,24.0,0.14415,77.0982603,98.0071334838867,0.7556179488597543,5.241886568572697,73.5692
MEX,Mexico,2001,4.962536666666666,23.32,0.14141268333333332,77.9543609,97.1383209228516,0.7572355726439995,5.354792475432128,73.8668
MEX,Mexico,2002,5.010253333333334,22.64,0.13825126666666668,78.79972131,97.897087097168,0.7714263180317634,5.5798860772228975,74.1059
MEX,Mexico,2003,5.03385,21.96,0.13496925,79.6345608,97.4008560180664,0.7756474390542755,5.746845589304789,74.2743
MEX,Mexico,2004,4.984870000000001,21.28,0.13132435,80.45935571,98.5977020263672,0.7933107579528067,6.040850443598668,74.372
MEX,Mexico,2005,4.9778,20.6,0.12788900000000003,81.27377788,98.932731628418,0.8040636855429695,6.287199724315378,74.3765
MEX,Mexico,2006,5.013473333333334,20.02,0.12516736666666667,82.07830717,99.1141586303711,0.8135122356959705,6.49939562811476,74.3313
MEX,Mexico,2007,5.07524,19.44,0.12257620000000001,82.87293106,97.9105682373047,0.8114135771575579,6.619666600511011,74.2384
MEX,Mexico,2008,4.822376666666667,18.86,0.11841188333333333,83.65830449,98.9140396118164,0.8274980844181259,6.98830270344313,74.1524
MEX,Mexico,2009,4.568763333333334,18.28,0.11424381666666666,84.43419231,98.1982116699219,0.8291286688636272,7.257536495675788,74.119
MEX,Mexico,2010,4.2937,17.7,0.1099685,85.20102819,99.2366943359375,0.8455068391598625,7.688627553889182,74.1901
MEX,Mexico,2011,4.22925,17.2,0.10714625,85.95971004,99.0281524658203,0.8512431271758824,7.944684271972957,74.3651
MEX,Mexico,2012,4.1402600000000005,16.7,0.1042013,86.70980432,99.1116333007813,0.8593950329346344,8.247450203928688,74.574
MEX,Mexico,2013,3.97,16.2,0.10085,87.45178303,99.1476974487305,0.8670642925210463,8.597563634318755,74.7391
MEX,Mexico,2014,3.89,15.7,0.09795,88.18573213,99.1729278564453,0.8745637250496301,8.92867508983798,74.7974
MEX,Mexico,2015,3.8699999999999997,15.2,0.09535,88.91148404,99.0,0.880223691996,9.231501751400105,74.6822
MEX,Mexico,2016,3.9966666666666666,14.6,0.09298333333333333,89.62944687,99.5,0.8918129963564999,9.591105893778455,74.4122
MEX,Mexico,2017,4.1433333333333335,14.0,0.09071666666666667,90.33947554,100.0,0.9033947553999999,9.958420967113723,74.1378
MEX,Mexico,2018,4.246666666666667,13.4,0.08823333333333334,91.04184497,99.5,0.9058663574515,10.266713533639969,74.0146
MEX,Mexico,2019,4.25,13.4,0.08825,91.73666093,99.5999984741211,0.9136971288648965,10.353508542378432,74.2021
MEX,Mexico,2020,4.25,13.1,0.08675000000000001,92.42406261,99.4000015258789,0.9186951964461927,10.590146356728445,70.1328
NIC,Nicaragua,2000,2.6733333333333333,14.3,0.08486666666666666,57.07290349,72.7815704345703,0.41538555452628684,4.894566628353734,67.2335
NIC,Nicaragua,2001,3.0589266666666663,14.12,0.08589463333333333,58.05936717,72.2215805053711,0.41931392601590545,4.881724384207614,67.2145
NIC,Nicaragua,2002,3.289483333333333,13.94,0.08614741666666667,59.04451172,73.8582916259766,0.43609267655291534,5.062167775039669,67.1799
NIC,Nicaragua,2003,3.5070333333333337,13.76,0.08633516666666667,60.02859587,74.3876266479492,0.4465384777778185,5.1721505270484815,67.2174
NIC,Nicaragua,2004,3.55582,13.58,0.0856791,61.01162027,74.9140777587891,0.45706292650964936,5.334590658744657,67.4233
NIC,Nicaragua,2005,3.6468966666666667,13.4,0.08523448333333335,61.99456123,73.8218154907227,0.4576551060549371,5.3693656388477,67.9359
NIC,Nicaragua,2006,3.7083666666666666,13.22,0.08464183333333335,62.98700586,75.9677734375,0.47849825906789645,5.653212368209137,68.7246
NIC,Nicaragua,2007,3.6810533333333333,13.04,0.08360526666666666,63.9778125,76.5000762939453,0.4894307537369727,5.854066056488141,69.5595
NIC,Nicaragua,2008,3.684486666666667,12.86,0.08272243333333335,64.96745909,77.0396118164063,0.5005067828991857,6.050435930509607,70.5863
NIC,Nicaragua,2009,3.6644000000000005,12.68,0.081722,65.95547594,77.9163131713867,0.5139007518708901,6.288401554916548,71.4328
NIC,Nicaragua,2010,3.5582166666666666,12.5,0.08029108333333333,66.9420976,78.1512145996094,0.5231606235285597,6.515799785097263,72.009
NIC,Nicaragua,2011,3.41315,12.32,0.07866575,67.92732563,78.7286987304688,0.5347829955090723,6.798168141905114,72.4162
NIC,Nicaragua,2012,3.330883333333333,12.14,0.07735441666666666,68.91116078,79.63916015625,0.5488026969911514,7.094652388835605,72.6148
NIC,Nicaragua,2013,3.4233333333333333,11.96,0.07691666666666667,69.89360137,80.8234405517578,0.5649041335276452,7.344365766339916,72.7044
NIC,Nicaragua,2014,3.4966666666666666,11.78,0.07638333333333333,70.87443679,81.8530731201172,0.5801290456918995,7.594968959527377,72.8121
NIC,Nicaragua,2015,3.563333333333334,11.6,0.07581666666666667,71.85388386,83.2493286132813,0.5981787589601689,7.889805569929684,72.983
NIC,Nicaragua,2016,3.6033333333333335,11.4,0.07501666666666668,72.83194574,84.6401138305664,0.6164504177935236,8.217512789960322,73.2562
NIC,Nicaragua,2017,3.686666666666667,11.2,0.07443333333333334,72.87482222,85.9898376464844,0.6266494131214214,8.418935241219275,73.5536
NIC,Nicaragua,2018,3.796666666666667,11.0,0.07398333333333333,72.92057175,87.1166763305664,0.6352597846984595,8.586525587273613,73.8497
NIC,Nicaragua,2019,3.813333333333333,11.0,0.07406666666666667,72.96939836,88.0583267211914,0.6425563121433648,8.675377751710595,74.0543
NIC,Nicaragua,2020,3.776666666666667,10.9,0.07338333333333334,73.02109747,88.9073791503906,0.6492114398742918,8.846851326926528,71.7954
PAN,Panama,2000,6.136666666666667,13.4,0.09768333333333334,62.36763127,81.4014129638672,0.5076813308587468,5.197215466904078,74.0015
PAN,Panama,2001,5.862106666666667,12.82,0.09341053333333332,63.09663487,81.4562530517578,0.5139615456685085,5.502179757762956,74.4144
PAN,Panama,2002,5.401689999999999,12.24,0.08820845000000001,64.17116249,82.2009201049805,0.5274928600884211,5.980071751497969,74.8238
PAN,Panama,2003,4.971706666666666,11.66,0.08315853333333333,65.2513523,87.8000030517578,0.5729068931071324,6.889333783830552,75.2175
PAN,Panama,2004,4.91962,11.08,0.0799981,66.33693881,83.6769027709961,0.5550869578929888,6.938751769016874,75.5444
PAN,Panama,2005,4.94451,10.5,0.07722255,67.42793677,84.4129104614258,0.569178838916469,7.370629937971085,75.8285
PAN,Panama,2006,4.9296766666666665,10.04,0.07484838333333332,68.52436688,85.1507949829102,0.5834904315532601,7.795631723329497,76.0123
PAN,Panama,2007,4.979593333333334,9.58,0.07279796666666667,69.62595556,85.893196105957,0.5980395854979728,8.21505892103176,76.154
PAN,Panama,2008,5.141089999999999,9.12,0.07130544999999999,70.73329502,86.6428375244141,0.612853338798431,8.594761533633559,76.2247
PAN,Panama,2009,5.509226666666667,8.66,0.07084613333333334,71.84610766,87.4024124145508,0.6279523132079537,8.863607421641742,76.3429
PAN,Panama,2010,5.86443,8.2,0.07032214999999999,72.96413685,86.8499984741211,0.6336935174088063,9.01129327543038,76.4479
PAN,Panama,2011,6.07846,7.84,0.0695923,74.09021401,88.9622192382813,0.6591229862168801,9.471205668110986,76.6269
PAN,Panama,2012,6.131806666666666,7.4799999999999995,0.06805903333333334,75.22406787,89.7678680419922,0.6752704198136026,9.92183383660953,76.8185
PAN,Panama,2013,6.156666666666666,7.12,0.06638333333333334,76.36571716,89.0999984741211,0.6804185282431163,10.249839742552593,77.0378
PAN,Panama,2014,6.193333333333334,6.76,0.06476666666666667,77.51545202,91.436637878418,0.7087752316334625,10.943518759137351,77.2478
PAN,Panama,2015,6.239999999999999,6.4,0.0632,78.67273411,92.2947692871094,0.7261081843868552,11.489053550424924,77.4684
PAN,Panama,2016,6.45,6.033333333333333,0.06241666666666667,79.83758375,93.1647720336914,0.7438050289789495,11.916769489649392,77.6529
PAN,Panama,2017,6.583333333333333,5.666666666666667,0.06125,81.01029843,93.6999969482422,0.759066471566719,12.39292198476276,77.7954
PAN,Panama,2018,6.746666666666667,5.3,0.06023333333333333,82.19061536,94.9285202026367,0.7802233490668902,12.953348351968293,77.8629
PAN,Panama,2019,6.653333333333333,5.3,0.05976666666666666,83.37854998,95.8163299560547,0.7989026656141078,13.367027310888588,77.8103
PAN,Panama,2020,6.63,5.0,0.05814999999999999,84.57385023,96.7046356201172,0.8178683369482516,14.064803730838378,76.657
PER,Peru,2000,4.330000000000001,32.9,0.18614999999999998,63.25045105,72.4964981079102,0.4585436204870792,2.4633017485204363,70.424
PER,Peru,2001,4.37603,30.939999999999998,0.17658015,64.13971934,72.1131134033203,0.4625314854422556,2.6193855053484527,71.0409
PER,Peru,2002,4.30071,28.98,0.16640354999999998,65.01766968,74.3826904296875,0.48361891962671194,2.9063016962481387,71.6608
PER,Peru,2003,4.260079999999999,27.02,0.1564004,65.88490593,74.3809661865234,0.4900582960181605,3.1333570503538386,72.2166
PER,Peru,2004,4.202756666666667,25.060000000000002,0.14631378333333334,66.74113565,75.6923599243164,0.5051794061377426,3.452712346223995,72.668
PER,Peru,2005,4.350596666666667,23.1,0.13725298333333336,67.58611784,77.1736450195313,0.5215867066432373,3.800184840984541,72.9858
PER,Peru,2006,4.591083333333334,21.740000000000002,0.1316554166666667,68.42083539,80.1572723388672,0.5484427536009032,4.165743935849479,73.1721
PER,Peru,2007,4.554373333333333,20.380000000000003,0.12467186666666669,69.24466234,81.9881286621094,0.5677240285096242,4.5537461152125,73.2227
PER,Peru,2008,4.546436666666667,19.02,0.11783218333333334,70.01029506,84.6783447265625,0.5928355899499036,5.03118565046734,73.3772
PER,Peru,2009,4.647413333333334,17.66,0.11153706666666667,70.74857555,86.42431640625,0.6114397278624683,5.481941977995371,73.4661
PER,Peru,2010,4.8339566666666665,16.3,0.10566978333333334,71.48246071,88.1230621337891,0.6299253326623468,5.961262650414066,73.7106
PER,Peru,2011,5.072706666666666,15.34,0.10206353333333333,72.21128891,89.7074890136719,0.6477893406556913,6.346922544216164,74.1327
PER,Peru,2012,5.161873333333333,14.38,0.09770936666666667,72.93578293,91.0995101928711,0.6644414100456568,6.800181320511307,74.544
PER,Peru,2013,5.266666666666667,13.42,0.09343333333333334,73.65533795,92.135368347168,0.6786261692758392,7.263212657251222,74.9668
PER,Peru,2014,5.28,12.46,0.08870000000000001,74.37032987,92.9199905395508,0.6910490347943673,7.790857213014286,75.3334
PER,Peru,2015,5.376666666666666,11.5,0.08438333333333332,75.08109976,93.852180480957,0.7046524925384258,8.350612196781661,75.6206
PER,Peru,2016,5.486666666666667,10.566666666666666,0.08026666666666667,75.78709672,94.1999969482422,0.7139144279740136,8.894282740540037,75.789
PER,Peru,2017,5.609999999999999,9.633333333333333,0.07621666666666665,76.4886635,94.8000030517578,0.7251125533224875,9.51383188264799,75.879
PER,Peru,2018,5.703333333333333,8.7,0.07201666666666666,77.18766036,95.1999969482422,0.7348265030713955,10.203561718186469,76.0089
PER,Peru,2019,5.723333333333334,8.7,0.07211666666666666,77.8836449,95.5513610839844,0.7441888276376719,10.319234956843152,76.1559
PER,Peru,2020,5.756666666666667,8.1,0.06928333333333332,78.57670211,99.3118133544922,0.7803594773959853,11.263307347548503,73.6655
PRY,Paraguay,2000,9.463333333333333,29.1,0.19281666666666666,70.37033154,89.421142578125,0.6292595449908266,3.2635122049831096,69.7502
PRY,Paraguay,2001,7.846713333333333,27.880000000000003,0.1786335666666667,71.68733529,91.0420684814453,0.652656328872451,3.653604084893624,69.8997
PRY,Paraguay,2002,6.47272,26.66,0.1656636,72.97801975,91.6664428710938,0.6689635478258931,4.038084092256193,70.025
PRY,Paraguay,2003,5.31156,25.44,0.1537578,74.17553235,92.5583953857422,0.6865568251199211,4.465183718288901,70.297
PRY,Paraguay,2004,4.928570000000001,24.22,0.14574285,75.34831633,93.2498779296875,0.7026221299979979,4.8209715262052155,70.4809
PRY,Paraguay,2005,4.82367,23.0,0.13911835,76.51140685,94.6868896484375,0.7244627137252655,5.207528077534455,70.5269
PRY,Paraguay,2006,5.0566666666666675,22.04,0.13548333333333334,77.66457888,96.7490463256836,0.7513973939925827,5.5460503923674445,70.7809
PRY,Paraguay,2007,5.534590000000001,21.08,0.13307295,78.80789966,96.4527740478516,0.7601240539091741,5.712085393080819,71.1061
PRY,Paraguay,2008,5.81985,20.12,0.12969925,79.9416649,96.6778945922852,0.7728591852733986,5.958856240675244,71.3838
PRY,Paraguay,2009,6.280596666666667,19.16,0.12720298333333335,81.06568674,96.8913345336914,0.7854562573128773,6.17482575274671,71.6345
PRY,Paraguay,2010,6.325866666666666,18.2,0.12262933333333333,82.18003263,97.4308624267578,0.8006871453399997,6.529328045546469,71.8872
PRY,Paraguay,2011,6.406166666666667,17.46,0.11933083333333334,83.28476857,98.2365570068359,0.8181608915427939,6.856240492827033,72.1314
PRY,Paraguay,2012,6.156916666666667,16.72,0.11438458333333333,84.38013804,97.8356170654297,0.8255382873209539,7.217216370104834,72.4536
PRY,Paraguay,2013,6.07,15.98,0.11025,85.46081325,99.0158843994141,0.8461978005441917,7.675263496999471,72.7568
PRY,Paraguay,2014,5.853333333333334,15.24,0.10546666666666667,86.53108842,99.0007171630859,0.8566639810482397,8.122604118662197,72.8777
PRY,Paraguay,2015,5.603333333333333,14.5,0.10051666666666666,87.59312692,99.3315353393555,0.8700759782138632,8.656036924694378,73.1905
PRY,Paraguay,2016,5.406666666666666,13.7,0.09553333333333333,88.64711913,98.4000015258789,0.872287665765677,9.130715273192711,73.5336
PRY,Paraguay,2017,5.3133333333333335,12.9,0.09106666666666667,89.69285635,99.3000030517578,0.8906500909275874,9.780198655866625,73.6436
PRY,Paraguay,2018,5.346666666666667,12.1,0.08723333333333333,90.73172627,99.5999984741211,0.9036879798046372,10.359434235437186,73.5676
PRY,Paraguay,2019,5.456666666666667,12.1,0.08778333333333332,91.77642662,99.6999969482422,0.9150109453934574,10.42351561108932,73.6207
PRY,Paraguay,2020,5.5,11.5,0.085,92.7207854,100.0,0.9272078539999999,10.908327694117645,73.1816
SLV,El Salvador,2000,2.9333333333333336,15.9,0.09416666666666668,83.41049181,84.5192489624023,0.7049792123365808,7.486504909768999,69.8647
SLV,El Salvador,2001,2.8736533333333334,15.4,0.09136826666666668,83.49710024,87.0638275146484,0.7269577133268668,7.956347863957872,69.5982
SLV,El Salvador,2002,2.8651400000000002,14.9,0.08882570000000001,83.58339424,87.5490570068359,0.73176473471426,8.238209602786805,70.2324
SLV,El Salvador,2003,2.75517,14.4,0.08577585000000001,83.58438858,86.9611511230469,0.7268594646832854,8.473940680078195,70.1401
SLV,El Salvador,2004,2.8425466666666668,13.9,0.08371273333333333,83.57199197,87.357048034668,0.7300602516876178,8.72101796963924,70.3402
SLV,El Salvador,2005,2.8489633333333337,13.4,0.08124481666666668,83.5460225,87.5258407592773,0.7312435861405998,9.000495245632282,70.4403
SLV,El Salvador,2006,2.79176,12.98,0.0788588,83.50737182,89.2014694213867,0.7448980273862099,9.445972134830987,70.7732
SLV,El Salvador,2007,2.710976666666667,12.56,0.07635488333333335,83.46405441,91.1095581054688,0.7604373114985905,9.959249209757033,71.1081
SLV,El Salvador,2008,2.6936166666666668,12.14,0.07416808333333334,83.45721699,91.0002288818359,0.7594625847931044,10.239749372784173,71.4236
SLV,El Salvador,2009,2.66532,11.72,0.07192660000000001,83.43746748,91.0840225219727,0.7599820167124683,10.56607731649304,71.5756
SLV,El Salvador,2010,2.6005266666666667,11.3,0.06950263333333334,83.40580497,91.5802383422852,0.7638323498282756,10.989977115902212,71.8478
SLV,El Salvador,2011,2.45665,10.940000000000001,0.06698325000000001,83.36305989,92.5746841430664,0.7717308938516279,11.521251862990042,71.8589
SLV,El Salvador,2012,2.36212,10.58,0.0647106,83.30959128,93.6805725097656,0.7804490206664976,12.060605537060352,71.8313
SLV,El Salvador,2013,2.34,10.22,0.06280000000000001,83.24572399,95.0431060791016,0.7911932175813183,12.5986181143522,71.7711
SLV,El Salvador,2014,2.356666666666667,9.86,0.06108333333333334,83.17240388,95.1254196166992,0.7911809819614581,12.952485379996585,71.7464
SLV,El Salvador,2015,2.4033333333333338,9.5,0.05951666666666667,83.09007631,95.4000015258789,0.7926793406759396,13.318611156694589,71.8143
SLV,El Salvador,2016,2.4466666666666668,9.1,0.05773333333333333,82.99726197,96.0,0.7967737149119999,13.80093039685912,72.0248
SLV,El Salvador,2017,2.5433333333333334,8.700000000000001,0.05621666666666667,82.8941281,96.8000030517578,0.8024151853052802,14.273617289747053,72.3108
SLV,El Salvador,2018,2.6633333333333336,8.3,0.05481666666666667,82.78125746,97.0,0.802978197362,14.648431694046822,72.5546
SLV,El Salvador,2019,2.7933333333333334,8.3,0.05546666666666667,82.6592314,97.3600006103516,0.8047702819555195,14.509079602563451,72.5586
