,PAIS,NOMBRE PAIS,ANIO,LONG,LAT,NIVEL INGRESOS,ESPERANZA,ACCESO AGUA,ACCESO ELECTRICIDAD,AGOTAMIENTO RECURSOS,ALFABETIZACION,ANIOS ESCOLARIDAD,CAMAS HOSPITALES,CONSUMO ALCOHOL,DENSIDAD POBLACION,DESEMPLEO,EMISIONES CO2,FUERZA LABORAL,GINI,INGRESO MEDIO PC,INVERSION DESARROLLO,INVERSION EDUCACION,INVERSION SALUD,OBESIDAD,PIB,POBLACION,PRODUCCION ALIMENTOS,RENTA RECURSOS,SERV SANITARIOS,INDUSTRIA,CONSUMO TABACO,CONTAMINACION AIRE
327,GRD,Grenada,2012,-61.7449,12.0653,UMC,75.0416,1861.29620667833,90.0322494506836,0.7241440042502908,98.5999984741211,8.4,3.58,7.979016666666666,316.035294117647,27.453,3.815657190408,58024.08,45.89601769911505,7030.0,0.1051149982959033,4.160642325878142,5.82235813,16.666666666666668,799882259.259259,107452.0,82.39,0.0,91.82559528,12.3179842070275,9.04,26.4689184290542
328,GRD,Grenada,2013,-61.7449,12.0653,UMC,75.1161,1849.806848272838,90.4349060058594,0.7184331461574157,98.5999984741211,8.4,3.81,7.719999999999999,318.152941176471,31.922,2.95825160713903,59494.600000000006,47.48893805309735,7350.0,0.10014678418104146,4.186631480852762,5.62652922,17.133333333333336,842620111.111111,108172.0,84.42,0.0,91.49389213,13.3978833130856,8.96,25.8473081378986
329,GRD,Grenada,2014,-61.7449,12.0653,UMC,74.985,1838.317489867346,90.8553771972656,0.7127222880645406,98.5999984741211,8.5,3.8,7.753333333333333,320.294117647059,30.694,2.29568411386593,59895.00000000001,44.10398230088495,7520.0,0.09517857006617964,4.212620635827381,4.77353573,17.599999999999998,911497407.407407,108900.0,95.78,0.0,91.49389213,12.8104181844852,8.88,24.287031132336
330,GRD,Grenada,2015,-61.7449,12.0653,UMC,75.0125,1826.828131461854,91.2906875610352,0.7070114299716656,98.5999984741211,8.6,3.78,7.819999999999999,322.361764705882,29.513,2.46343631769966,61377.68000000001,45.0,7750.0,0.0902103559513178,4.238609790802,4.64675617,18.100000000000005,997007925.925926,109603.0,103.76,0.0,91.49389213,12.3243977331582,8.8,24.1627829320111
331,GRD,Grenada,2016,-61.7449,12.0653,UMC,74.7622,1815.338773056362,91.7378692626953,0.7013005718787904,98.5999984741211,8.7,3.58,7.963333333333332,324.302941176471,28.108,2.53938312209983,61747.280000000006,45.497787610619476,8350.0,0.08524214183645595,3.706204891204835,4.43910027,18.599999999999998,1061640740.74074,110263.0,100.46,0.0,91.49389213,12.1551895563471,8.7,22.8886912438669
332,GRD,Grenada,2017,-61.7449,12.0653,UMC,74.7652,1803.84941465087,92.1939544677734,0.6955897137859153,98.5999984741211,8.7,3.57,8.126666666666667,326.1,27.027,2.61558157598129,63198.17999999999,42.013274336283196,8740.0,0.08027392772159411,3.17379999160767,4.65701056,19.100000000000005,1125685185.18519,110874.0,93.88,0.0,91.49389213,12.7159195222663,8.6,22.722687475907
333,GRD,Grenada,2018,-61.7449,12.0653,UMC,74.8076,1794.54279535931,92.3000030517578,0.6898788556930402,98.5999984741211,8.7,3.57,8.286666666666667,327.791176470588,27.3,2.87126840839705,64640.42,43.50663716814161,9610.0,0.07530571360673229,3.55255007743835,4.57647324,19.633333333333333,1166523555.55556,111449.0,95.93,0.0,91.49389213,13.4332192367978,8.5,22.722687475907
334,GRD,Grenada,2019,-61.7449,12.0653,UMC,74.8632,1794.54279535931,93.120964050293,0.6841679976001651,98.5999984741211,8.8,3.57,8.446666666666667,329.417647058824,21.84,2.94637607465065,63841.13999999999,41.71460176991152,9750.0,0.07033749949187046,3.55255007743835,4.96524,20.166666666666668,1213485185.18519,112002.0,92.58,0.0,91.49389213,13.6417603413492,8.5,22.722687475907
335,GRD,Grenada,2020,-61.7449,12.0653,UMC,74.9238,1794.54279535931,93.5864486694336,0.67845713950729,98.5999984741211,9.0,3.57,8.553333333333333,330.938235294118,24.0,3.1875306170689797,63010.64000000001,39.424778761061965,8910.0,0.06536928537700862,3.55255007743835,5.181050539999999,20.733333333333334,1043411111.11111,112519.0,91.56,0.0,91.49389213,13.0941143897686,8.5,22.722687475907
336,GTM,Guatemala,2000,-90.5328,14.6248,UMC,67.4459,8989.4906926666,73.3182067871094,0.672746281414415,69.1017303466797,3.6,0.5,1.64,108.153798058977,2.72499990463257,0.812786389641685,4108982.0,54.2,1670.0,0.06040107126214678,3.03285002708435,5.39686108,10.800000000000002,19288827158.9035,11589761.0,45.94,1.64768800373464,61.76848485,19.7911162779183,14.3,31.0617274697009
337,GTM,Guatemala,2001,-90.5328,14.6248,UMC,67.9464,8989.4906926666,73.7327270507813,0.551306326275206,69.1017303466797,3.7,0.5,1.8311133333333334,110.783547965659,2.78399991989136,0.82634429411792,4231471.0,54.2,1600.0,0.05543285714728494,3.03285002708435,6.07015848,11.200000000000001,18405203853.1036,11871565.0,51.07,1.50451920261227,62.17243432,27.3420734989877,14.120000000000001,31.14231247554754
338,GTM,Guatemala,2002,-90.5328,14.6248,UMC,68.3865,8989.4906926666,78.667839050293,0.465554347907404,69.1017303466797,3.8,0.5,2.0857733333333335,113.358697275103,2.75099992752075,0.861904486746083,4352879.0,54.49350180505416,1600.0,0.05046464303242311,3.03285002708435,6.01308298,11.633333333333333,20444205991.025,12147518.0,55.97,1.2922727158346,62.56621524,27.1826895247297,13.940000000000001,31.22289748139418
339,GTM,Guatemala,2003,-90.5328,14.6248,UMC,68.7969,8812.12920553025,78.51220703125,0.605994775834559,70.01804351806642,3.8,0.5666666666666667,2.4139433333333336,115.857913400523,2.80999994277954,0.848950174184037,4468311.0,56.84151624548738,1670.0,0.04549642891756127,3.03285002708435,6.15313578,12.066666666666668,21576351798.9145,12415334.0,57.42,1.50767273253624,62.94174433,27.4424966147734,13.76,31.30348248724082
340,GTM,Guatemala,2004,-90.5328,14.6248,UMC,69.1648,8634.767718393896,77.2282409667969,0.631016095210589,70.93435668945314,3.7,0.6333333333333333,2.3529666666666667,118.347405748414,2.97000002861023,0.847650879491012,4590730.0,56.84151624548738,1850.0,0.040528214802699435,3.03285002708435,6.26182795,12.5,23577286226.6407,12682108.0,59.74,1.49290085735172,63.3024606,27.8833550863791,13.58,31.38406749308746
341,GTM,Guatemala,2005,-90.5328,14.6248,UMC,69.1675,8457.406231257544,78.3892059326172,0.697913299645065,71.85066986083986,3.6,0.7,2.3429266666666666,120.831392310564,3.05100011825562,0.890464914829786,4700495.0,58.21119133574009,2000.0,0.0355600006878376,3.03285002708435,6.14832115,12.933333333333332,26783543667.064,12948292.0,61.56,1.52907517719573,63.65314723,27.5811372404814,13.4,31.4646524989341
342,GTM,Guatemala,2006,-90.5328,14.6248,UMC,69.8124,8280.044744121193,83.7309951782227,0.920571905714367,72.76698303222658,3.5,0.7,2.355583333333333,123.3046845838,3.06100010871887,0.871846874161449,4815710.0,54.6,2150.0,0.0500999987125397,3.03285002708435,6.36372948,13.4,29744368110.9094,13213330.0,63.53,2.17437512563474,63.99423164,28.269045356288,13.22,31.16824004907914
343,GTM,Guatemala,2007,-90.5328,14.6248,UMC,70.1002,8102.68325698484,80.7194061279297,1.05572933078053,73.68329620361331,3.7,0.7,2.3604866666666666,125.765369540873,3.10899996757507,0.920826904604491,4939775.0,52.98573913043479,2370.0,0.0678199976682663,3.08808994293213,6.19192553,13.866666666666667,33567868322.6252,13477017.0,69.58,1.98346545616182,64.32611565,27.8843638206437,13.040000000000001,30.87182759922418
344,GTM,Guatemala,2008,-90.5328,14.6248,UMC,70.3556,7959.625004569548,81.8939971923828,0.97025088442625,74.59960937500003,3.8,0.6,2.3535866666666667,128.212943262411,3.30900001525879,0.818091212012942,5069950.0,52.700869565217396,2610.0,0.0628999993205071,3.23686003684998,6.08125973,14.333333333333334,38503862830.6878,13739299.0,70.15,2.01044110116012,64.6488813,28.116816136255,12.86,30.57541514936922
345,GTM,Guatemala,2009,-90.5328,14.6248,UMC,70.6414,7816.566752154256,83.0785293579102,0.642264428766993,75.51592254638675,4.0,0.6,2.27426,130.647536394177,3.51200008392334,0.846417111587036,5201009.0,48.71269565217391,2650.0,0.0562000013887882,3.04275500774384,6.33950901,14.800000000000002,37125943564.9873,14000190.0,75.71,1.63592280003573,64.96173676,27.5259745150329,12.68,30.27900269951426
346,GTM,Guatemala,2010,-90.5328,14.6248,UMC,70.8783,7673.508499738964,84.2757110595703,0.83201257808824,76.43223571777347,4.2,0.6,2.165126666666667,133.069120940649,3.5,0.802261619093273,5330048.0,50.42191304347827,2730.0,0.0442100018262863,2.8486499786377,6.12487125,15.299999999999999,40676432028.5934,14259687.0,75.55,2.64884359557953,65.26596018,27.4918265373292,12.5,29.9825902496593
347,GTM,Guatemala,2011,-90.5328,14.6248,UMC,71.1769,7530.450247323673,84.0264129638672,1.27930024237018,77.34854888916018,4.3,0.66,2.054073333333333,135.512458006719,3.08500003814697,0.808455575820994,5467480.0,49.947130434782615,2910.0,0.0489399991929531,2.96865010261536,5.96316576,15.800000000000002,46876114650.4996,14521515.0,77.71,2.84336223643236,65.56077361,27.9436212267543,12.32,31.727331220151
348,GTM,Guatemala,2012,-90.5328,14.6248,UMC,71.463,7387.39199490838,86.7188568115234,0.828370748758822,78.2648620605469,4.5,0.61,2.0359066666666665,137.942721164614,2.75999999046326,0.821948808791856,5567956.0,50.706782608695654,3160.0,0.0454300008714199,3.00524997711182,6.07307673,16.3,49593961141.7484,14781942.0,83.15,2.17025587200334,65.84684641,28.1234371173336,12.14,29.886258891543
349,GTM,Guatemala,2013,-90.5328,14.6248,UMC,71.728,7267.496273271198,87.9692916870117,0.608584881541864,77.0386734008789,4.6,0.615,1.9966666666666668,140.388027248973,3.01999998092651,0.864132971186284,5664712.0,47.478260869565226,3380.0,0.0391599982976913,2.88808989524841,5.77188921,16.8,52996540703.5943,15043981.0,88.18,2.08364679777479,66.12724862,22.9529484330494,11.959999999999999,30.0568240166434
350,GTM,Guatemala,2014,-90.5328,14.6248,UMC,71.9638,7147.6005516340165,85.4943695068359,1.00248721656829,81.2858963012695,4.7,0.62,1.93,142.836095558044,2.72000002861023,0.911388462727746,5868446.0,48.3,3550.0,0.0294899996370077,2.98562002182007,5.8885684,17.3,57852399963.7878,15306316.0,96.15,2.97049384944498,66.4019023,23.1927165333151,11.78,26.5278554240981
351,GTM,Guatemala,2015,-90.5328,14.6248,UMC,72.103,7027.704829996834,90.520622253418,0.478869074031698,81.16709136962888,6.4,0.58,1.8099999999999998,145.27266703994,2.50999999046326,1.04962808238077,6015811.0,47.62244488977956,3700.0,0.0306400004774332,3.03032994270325,6.00602055,17.833333333333332,62186186575.7433,15567419.0,100.51,1.78811232243738,66.67125906,22.7375109396278,11.6,25.0727261043936
352,GTM,Guatemala,2016,-90.5328,14.6248,UMC,72.3547,6907.809108359652,91.8155822753906,0.425088244379401,81.04828643798825,6.4,0.26,1.7233333333333334,147.701474430758,2.57999992370605,1.10502541881463,6180399.0,48.203206412825644,3870.0,0.0231100004166365,2.94474005699158,6.07008219,18.366666666666664,66053725049.0138,15827690.0,103.34,2.02245073214132,66.93445822,22.6144411202747,11.4,23.7978287704417
353,GTM,Guatemala,2017,-90.5328,14.6248,UMC,72.5506,6787.91338672247,93.3000030517578,0.227468678704244,80.92948150634763,6.4,0.44,1.6466666666666665,150.125214632325,2.46000003814697,1.02999746104839,6367398.0,47.81603206412825,4100.0,0.0295499991625547,2.95009994506836,6.13921785,18.933333333333334,71654134378.5299,16087418.0,101.01,1.51488173596791,67.1919655,21.9049097758764,11.2,24.0706489340746
354,GTM,Guatemala,2018,-90.5328,14.6248,UMC,72.7257,6680.14522586782,94.4292373657227,0.245369292551022,80.810676574707,6.5,0.44,1.62,152.547125793206,2.27999997138977,1.12069833790549,6537545.0,47.332064128256505,4400.0,0.0294300001114607,3.13704991340637,6.12415409,19.466666666666665,73208583758.9105,16346950.0,102.95,1.20939204308682,67.44372128,21.4271979658517,11.0,24.0706489340746
355,GTM,Guatemala,2019,-90.5328,14.6248,UMC,73.1289,6680.14522586782,95.7420043945313,0.261479160426753,80.810676574707,6.5,0.44,1.6133333333333333,154.946117954461,2.19000005722046,1.16297092439764,6707594.0,46.65450901803607,4610.0,0.0264699999243021,3.19928002357483,6.21161032,20.033333333333335,77020015201.3201,16604026.0,104.83,1.15657591805114,67.68918412,21.8211743745573,11.0,24.0706489340746
356,GTM,Guatemala,2020,-90.5328,14.6248,UMC,71.7969,6680.14522586782,97.0552673339844,0.25726369836665,80.810676574707,6.6,0.44,1.6233333333333333,157.319270250093,3.55299997329712,1.0634304030302886,6387537.0,46.65450901803607,4490.0,0.026880454483696005,3.29972004890442,4.69949484,20.6,77604632620.6473,16858333.0,106.62,1.33736802752441,67.92858108,22.0777066235219,10.9,24.0706489340746
357,GUY,Guyana,2000,-58.1548,6.80461,UMC,64.4833,323581.578138238,74.5172805786133,11.7766115550593,84.994010925293,7.6,2.9,7.176666666666667,3.79333502667005,11.8579998016357,2.22306145023958,273422.0,45.1,890.0,0.02729090904308991,8.48414993286133,3.18737936,10.033333333333333,712667896.727512,746718.0,68.64,15.5078378970403,78.81211752,20.0012299787296,30.2,27.3909538414192
358,GUY,Guyana,2001,-58.1548,6.80461,UMC,64.7882,323581.578138238,75.1007385253906,10.5532013123524,84.994010925293,7.7,2.9,7.270356666666667,3.7856540513081,11.8149995803833,2.20073375684039,270615.0,50.091957509315385,880.0,0.027701363602483813,8.39729976654053,3.05506778,10.366666666666665,712167575.624277,745206.0,71.95,12.9135305068596,79.33274119,20.0826363267013,28.98,27.46832522136044
359,GUY,Guyana,2002,-58.1548,6.80461,UMC,64.7275,323581.578138238,75.6766128540039,12.1519788150785,84.994010925293,7.8,2.875,7.118496666666666,3.78353568707137,11.8100004196167,2.17511268932324,267679.0,52.00224402450114,890.0,0.02811181816187772,8.36553955078125,3.19353795,10.733333333333334,726131434.715338,744789.0,71.57,12.7851274641531,79.85415092,19.6492758825796,27.759999999999998,27.54569660130168
360,GUY,Guyana,2003,-58.1548,6.80461,UMC,64.6003,323435.2358654292,76.2472534179688,14.6093010386425,84.994010925293,7.8,2.8499999999999996,7.550593333333333,3.78532893065786,11.5539999008179,2.17408226186199,266159.0,51.047100766908265,940.0,0.028522272721271624,6.95590019226074,3.26884198,11.1,743064076.794567,745142.0,77.28,16.9482275120454,80.36824606,18.0496168369614,26.54,27.62306798124292
361,GUY,Guyana,2004,-58.1548,6.80461,UMC,64.9305,323288.8935926204,76.8150100708008,16.9708566632709,84.994010925293,7.8,2.8249999999999997,8.1933,3.78835153670307,11.2670001983643,2.23939533251624,265253.0,50.410338595179674,1030.0,0.028932727280665527,5.51293992996216,3.43770432,11.5,787814379.183843,745737.0,76.52,21.1992807948421,80.79197837,17.1139253470055,25.32,27.70043936118416
362,GUY,Guyana,2005,-58.1548,6.80461,UMC,65.132,323142.5513198116,77.5,16.3221831784269,84.994010925293,7.9,2.8,8.620370000000001,3.79048006096012,11.0229997634888,1.98349945463615,265124.0,52.53287916760829,1090.0,0.029343181840059435,8.13973045349121,3.79409742,11.933333333333332,824880550.343965,746156.0,66.57,20.8261029091498,81.21306415,16.6691938643683,24.1,27.7778107411254
363,GUY,Guyana,2006,-58.1548,6.80461,UMC,65.6666,322996.2090470028,73.3825912475586,7.99980569184687,84.994010925293,7.9,2.5,7.745126666666667,3.79138938277877,10.6999998092651,1.78204163400529,267573.0,47.544908822401034,1470.0,0.02975363639945334,3.11891007423401,3.93144441,12.366666666666667,2379818382.99241,746335.0,69.24,9.70635226740931,81.63153547,22.0716791428299,23.1,27.6846215417406
364,GUY,Guyana,2007,-58.1548,6.80461,UMC,66.2535,322849.866774194,78.5249252319336,8.11235616388688,84.994010925293,7.9,1.9,6.721633333333333,3.79211074422149,10.9569997787476,2.1567978843355,270424.0,48.508396915151714,2280.0,0.030164090958847242,2.39117002487183,4.28126192,12.833333333333334,2730971150.01134,746477.0,69.98,10.8075151626297,82.04729576,23.6589377907829,22.1,27.5914323423558
365,GUY,Guyana,2008,-58.1548,6.80461,UMC,66.288,322088.1614882152,79.1057662963867,8.09329230060676,84.994010925293,8.0,1.95,5.750229999999999,3.79382778765558,11.2709999084473,2.14243155780462,273612.0,48.794117647058826,3850.0,0.030574545518241146,2.27087497711182,4.20242214,13.300000000000002,3025187923.58617,746815.0,69.56,10.3635572933336,82.4603068,24.7390950750695,21.1,27.498243142971
366,GUY,Guyana,2009,-58.1548,6.80461,UMC,66.5625,321326.4562022364,77.5999984741211,8.52993510420951,84.994010925293,8.0,2.0,5.745286666666666,3.79841503683007,11.5260000228882,2.17996623758105,276891.0,47.911764705882355,4190.0,0.03098500007763505,2.15057992935181,4.35117102,13.799999999999999,3165663152.73351,747718.0,75.41,10.7158376268642,82.87059904,24.5699983117448,20.1,27.4050539435862
367,GUY,Guyana,2010,-58.1548,6.80461,UMC,66.743,320564.7509162576,83.0916290283203,12.3529154002248,85.12315521240235,8.0,1.944,5.809816666666667,3.80711201422403,11.7980003356934,2.34845147707359,280090.0,48.1764705882353,4510.0,0.031395454637028954,2.40938997268677,4.21897697,14.300000000000002,3432913073.24154,749430.0,76.35,14.5922039755807,83.27808335,24.9027270750604,19.1,27.3118647442014
368,GUY,Guyana,2011,-58.1548,6.80461,UMC,66.9818,319803.0456302788,84.0845413208008,13.2680557969994,85.25229949951172,8.1,1.888,5.752676666666667,3.82031496062992,12.0570001602173,2.4334168534928,283273.0,47.20588235294118,4820.0,0.03180590919642286,2.50669002532959,4.17213488,14.799999999999999,3691384317.52178,752029.0,80.97,16.3205803071736,83.68271081,26.4538770719167,18.3,27.9294246551219
369,GUY,Guyana,2012,-58.1548,6.80461,UMC,67.2298,319041.3403443,85.0664825439453,13.2724616130078,85.38144378662108,8.2,1.832,5.690766666666666,3.83737871475743,12.335000038147,2.64764597796099,286495.0,46.411764705882355,5290.0,0.03221636375581677,2.24131989479065,3.7081871,15.300000000000002,4063089191.87525,755388.0,80.65,16.5263577632844,84.10157254,26.5877498717371,17.5,26.9012994219331
370,GUY,Guyana,2013,-58.1548,6.80461,UMC,67.4727,317409.13113888225,86.0264892578125,11.5100817080048,85.51058807373045,8.3,1.776,5.64,3.85715519431039,12.6280002593994,2.60773023304085,289655.0,46.411764705882355,5540.0,0.032626818315210665,3.300824999809265,3.80231333,15.799999999999999,4167800259.20888,759281.0,92.05,13.6687176344706,84.5179622,25.6280649781202,16.7,24.8555025747394
371,GUY,Guyana,2014,-58.1548,6.80461,UMC,67.8818,315776.9219334644,86.9000015258789,9.34368877549885,85.6397323608398,8.3,1.72,5.6933333333333325,3.87793243586487,12.923999786377,2.69855672114809,292698.0,46.411764705882355,5570.0,0.033037272874604576,4.36033010482788,3.94755459,16.3,4127659492.02031,763371.0,91.56,10.7965827876432,84.93294018,24.3921272261287,15.9,23.6482656909423
372,GUY,Guyana,2015,-58.1548,6.80461,UMC,68.2015,314144.71272804664,88.0038375854492,7.39373958897738,85.6397323608398,8.4,1.7149999999999999,5.760000000000001,3.89856743713487,13.2119998931885,2.71033422293028,295579.0,45.0,5470.0,0.03344772743399848,3.89569997787476,4.02264786,16.833333333333332,4279840193.7046,767433.0,109.27,8.56443283739515,85.34648711,24.7187387911341,15.1,23.8878817398884
373,GUY,Guyana,2016,-58.1548,6.80461,UMC,68.384,312512.5035226288,89.1703567504883,13.204837551123,85.6397323608398,8.4,1.71,5.68,3.91853187706375,13.46399974823,3.21508812203008,297957.0,44.647058823529406,5600.0,0.03385818199339238,4.73775005340576,4.01842117,17.366666666666664,4482697336.56174,771363.0,99.17,16.0186350564778,85.75872184,29.382927306177,14.266666666666666,22.3714988127167
374,GUY,Guyana,2017,-58.1548,6.80461,UMC,68.6668,310880.294317211,90.2958145141602,10.78749191513,85.6397323608398,8.4,1.71,5.553333333333334,3.93811531623063,13.746000289917,3.1862005637256,300364.0,43.85294117647058,5910.0,0.03426863655278629,4.6647801399231,4.31911182,17.900000000000002,4748174334.14044,775218.0,106.69,12.5246511105359,85.7631015,26.2071926714792,13.433333333333334,22.3755746295002
375,GUY,Guyana,2018,-58.1548,6.80461,UMC,68.8959,309368.208501336,91.1983795166016,6.1754119926685,85.6397323608398,8.5,1.71,5.333333333333333,3.95736347472695,14.0200004577637,3.32474536707541,302647.0,44.47058823529411,6290.0,0.03467909111218019,4.45058012008667,4.90492487,18.433333333333334,4787636237.24043,779007.0,132.06,6.59938112987417,85.76842506,26.2597639752552,12.6,22.3755746295002
376,GUY,Guyana,2019,-58.1548,6.80461,UMC,69.1239,309368.208501336,91.9157562255859,5.67331464944228,85.6397323608398,8.5,1.71,5.216666666666666,3.97650495300991,13.9919996261597,3.64089285507658,306151.0,45.26470588235293,6630.0,0.035089545671574095,4.45058012008667,4.93048668,19.0,5173760191.84652,782775.0,110.08,6.17362767353405,85.77491899,28.6892259316288,12.6,22.3755746295002
377,GUY,Guyana,2020,-58.1548,6.80461,UMC,68.4858,309368.208501336,92.5405426025391,19.3381768751534,85.6397323608398,8.5,1.71,5.14,3.99572771145542,16.4309997558594,3.258543969570809,293720.0,47.823529411764696,8220.0,0.035500000230968,4.45058012008667,4.445063355,19.599999999999998,5471256594.72422,786559.0,113.75,19.1861221406636,85.78250661,38.7960801467797,12.1,22.3755746295002
378,HND,Honduras,2000,-87.4667,15.1333,LMC,68.6618,13083.6349645641,67.3833541870117,1.43148467430588,80.0110321044922,4.2,1.0,2.6233333333333335,58.7586915720797,3.83899998664856,0.758991924873489,2420116.0,55.4,1020.0,0.0445300005376339,6.80000019073486,6.26817942,10.4,7186650135.43927,6574510.0,67.91,1.38712046325974,62.99604634,29.3809338966492,14.3,27.5716252617668
379,HND,Honduras,2001,-87.4667,15.1333,LMC,69.0061,13083.6349645641,64.1999969482422,1.46605862365727,80.0110321044922,4.3,1.0,2.54769,60.3441951917061,4.0,0.859015935041807,2479124.0,55.4,1050.0,0.0383399985730648,6.80000019073486,5.92998314,10.833333333333334,7651174661.42872,6751912.0,70.18,1.45450367449052,64.13237249,27.6950607056328,14.12,27.67321050165038
380,HND,Honduras,2002,-87.4667,15.1333,LMC,69.3664,13083.6349645641,63.1411361694336,1.43865690385821,80.60735829671225,4.4,1.0,2.5617566666666662,61.929278755921,4.01999998092651,0.87888086179792,2541221.0,55.7,1070.0,0.0418099984526634,6.80000019073486,6.2445755,11.266666666666666,7858235333.4834,6929267.0,78.73,1.38516668758156,65.28633706,27.2623882644585,13.94,27.77479574153396
381,HND,Honduras,2003,-87.4667,15.1333,LMC,69.5071,12788.986931556621,65.090461730957,1.28765336974312,81.2036844889323,4.5,0.95,2.6692966666666664,63.5116900527304,5.30000019073486,0.947043923991844,2605133.0,58.1,1130.0,0.0421499982476234,6.80000019073486,6.8900466,11.700000000000001,8230387552.2259,7106323.0,88.84,1.23029411916699,66.42720458,27.3716581546558,13.76,27.87638098141754
382,HND,Honduras,2004,-87.4667,15.1333,LMC,69.7957,12494.33889854914,67.113525390625,1.23702248041307,81.80001068115234,4.6,0.9,2.8017333333333334,65.0902940387881,5.98999977111816,1.03804046830723,2669122.0,58.1,1210.0,0.0415499992668629,6.80000019073486,6.85484314,12.133333333333333,8869311410.95131,7282953.0,93.35,1.18361589014172,67.55327262,26.5378388000557,13.58,27.97796622130112
383,HND,Honduras,2005,-87.4667,15.1333,LMC,70.1041,12199.690865541661,68.9033126831055,1.18659086903117,82.3963368733724,4.6,0.85,2.8757333333333333,66.6635266779873,4.90999984741211,0.93444384102169,2732602.0,59.5,1290.0,0.03913363568823448,6.80000019073486,7.50086403,12.6,9757034456.7578,7458982.0,98.79,1.18824381761044,68.66369676,26.2400447570959,13.4,28.0795514611847
384,HND,Honduras,2006,-87.4667,15.1333,LMC,70.2608,11905.04283253418,71.2664489746094,1.82054424356983,82.99266306559245,4.7,0.7999999999999999,2.9069033333333336,68.230360175172,3.5699999332428,1.04397325361303,2740849.0,57.5,1360.0,0.036717272109606076,6.80000019073486,7.86318684,13.066666666666665,10917481688.4711,7634295.0,95.58,1.9495204048491,69.75947787,26.7848832699915,13.22,27.84023165274238
385,HND,Honduras,2007,-87.4667,15.1333,LMC,70.3765,11610.3947995267,73.5481872558594,1.54462583221101,83.5889892578125,4.8,0.75,2.9587766666666666,69.7874698364465,3.21000003814697,1.09367715800856,2786673.0,55.8,1490.0,0.03430090853097767,6.80000019073486,8.08494949,13.533333333333333,12361257680.5627,7808520.0,100.91,1.67028456821453,70.8404163,26.1566692583548,13.04,27.60091184430006
386,HND,Honduras,2008,-87.4667,15.1333,LMC,70.4414,11386.75888098888,76.3968963623047,1.1973870698222,83.9777806599935,5.0,0.7,2.9931066666666672,71.3285816426848,3.16000008583069,1.07631231507857,2905042.0,55.5,1630.0,0.03188454495234926,6.80000019073486,8.60362625,14.0,13881701033.6546,7980955.0,104.12,1.21155438554767,71.90688871,25.9497768626944,12.86,27.36159203585774
387,HND,Honduras,2009,-87.4667,15.1333,LMC,70.9113,11163.12296245106,78.2696838378906,1.10923098035316,84.3665720621745,5.1,0.8,2.93615,72.8463669675574,3.28999996185303,0.990089254626455,3059061.0,51.3,1670.0,0.02946818137372085,6.80000019073486,8.9959259,14.5,14587496229.1811,8150780.0,100.1,1.17099176784066,72.95858725,26.0219596984677,12.68,27.122272227415422
388,HND,Honduras,2010,-87.4667,15.1333,LMC,71.0884,10939.487043913241,80.9846649169922,2.31873683256397,84.7553634643555,5.2,0.8,2.8486200000000004,74.3361068906962,4.11999988555908,0.983472528977365,3214166.0,53.1,1740.0,0.027051817795092442,6.80000019073486,8.72536373,15.033333333333331,15839344591.9842,8317467.0,96.29,2.37908699268457,73.99623816,25.5871307044098,12.5,26.8829524189731
389,HND,Honduras,2011,-87.4667,15.1333,LMC,71.4386,10715.85112537542,82.1952972412109,0.231489329208793,85.1232986450195,5.4,0.62,2.766223333333333,75.7947090892841,4.46999979019165,1.03883306621018,3197958.0,52.6,1880.0,0.024635454216464035,6.09999990463257,8.79187012,15.566666666666668,17710315005.9999,8480670.0,100.75,1.71295642212588,75.01956873,25.8142160143128,12.32,28.9007471613905
390,HND,Honduras,2012,-87.4667,15.1333,LMC,71.7344,10492.2152068376,83.6077270507813,0.276781522424979,85.3555526733398,5.6,0.62,2.7211366666666668,77.2248815801233,3.75,1.06935877023717,3225010.0,53.4,1970.0,0.022219090637835625,5.9874649047851545,8.65655136,16.133333333333333,18528601901.324,8640692.0,103.67,1.63572884282847,76.02925796,26.1135718011836,12.14,27.4471493529279
391,HND,Honduras,2013,-87.4667,15.1333,LMC,71.9629,10316.772402186192,87.1848831176758,0.0619756893807737,85.4644165039063,5.5,0.65,2.703333333333333,78.6354812762535,5.65000009536743,1.06495133565119,3568374.0,50.0,2010.0,0.019802727059207215,5.87492990493774,8.47723007,16.666666666666668,18499710127.8385,8798524.0,102.45,1.64301099570549,77.02496233,25.4093197152808,11.96,27.684136114994
392,HND,Honduras,2014,-87.4667,15.1333,LMC,72.2594,10141.329597534785,88.6537704467773,0.220591813316985,87.1975326538086,5.8,0.63,2.706666666666667,80.039136652069,7.07999992370605,1.05632478236717,3764382.0,49.9,2010.0,0.017386363480578808,7.0901198387146,7.91455746,17.233333333333334,19756494434.7031,8955579.0,95.15,2.27680274068997,78.0073178,24.510778796214,11.78,23.1615400770342
393,HND,Honduras,2015,-87.4667,15.1333,LMC,72.4871,9965.886792883375,89.9817123413086,0.0971312056137196,87.9068298339844,6.2,0.66,2.61,81.4452051121637,6.15000009536743,1.08966365772928,3870926.0,49.2,2060.0,0.0149699999019504,6.41297006607056,7.48378992,17.8,20979767785.2104,9112904.0,100.1,1.57944014389692,78.97595367,25.6499709386427,11.6,22.4061962210577
